evaluations raw_y x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31
1 -547.0640570005 -0.846709 0.940039 0.886835 -0.226709 0.329632 -0.505580 0.572752 0.545155 0.852010 0.507945 -0.099525 0.340649 -0.708498 -0.093323 0.469664 -0.673259 -0.027770 0.269695 0.217257 0.084284 0.130284 -0.633262 -0.656197 0.346839 0.988705 -0.026564 0.502622 -0.797462 -0.667402 0.757294 -0.357796 0.603039
2 -412.7418585405 -0.877282 0.889574 0.876143 -0.269032 0.216499 -0.451090 0.527911 0.598488 0.691820 0.579634 -0.299757 0.281082 -0.633158 -0.356426 0.404302 -0.682527 -0.006375 0.100020 0.310558 0.023856 0.197453 -0.641706 -0.676349 0.315680 0.833315 0.079751 0.540947 -0.889049 -0.576505 0.607919 -0.455087 0.723756
7 -364.6280675472 -0.819528 0.871459 0.939773 -0.320602 0.144189 -0.401053 0.417433 0.575406 0.770111 0.597738 -0.168923 0.421912 -0.670171 -0.213160 0.488921 -0.634158 -0.017444 0.071673 0.138040 0.105037 0.209442 -0.636683 -0.625992 0.344767 0.750265 0.181839 0.469840 -0.935365 -0.596993 0.576628 -0.554137 0.595046
8 -323.7555196802 -0.799792 0.951669 0.918790 -0.414327 0.133308 -0.391196 0.273508 0.482874 0.846847 0.732707 -0.310084 0.631532 -0.677661 -0.176606 0.305621 -0.548542 0.067199 0.083466 0.042621 0.039525 0.287222 -0.734596 -0.706815 0.492578 0.598003 0.214455 0.278548 -1.000000 -0.591419 0.615496 -0.465115 0.362064
11 -263.6602982474 -0.935991 0.982122 1.000000 -0.439838 0.157936 -0.271305 0.202720 0.350297 0.899660 0.574711 -0.397034 0.606836 -0.663453 -0.196978 0.218194 -0.691184 -0.141589 0.081603 0.046163 0.089796 0.285449 -0.810954 -0.526147 0.273850 0.617044 0.194015 0.219812 -0.799579 -0.684508 0.552429 -0.415864 0.449206
18 -109.9647624777 -0.957335 0.951569 0.837687 -0.465490 0.165871 -0.373013 0.374909 0.319909 0.943402 0.663299 -0.353444 0.662939 -0.760349 -0.142670 0.284127 -0.585182 -0.222575 -0.055772 -0.014978 0.145041 0.289571 -0.892200 -0.515538 0.167899 0.617165 0.160952 0.294986 -0.923315 -0.677814 0.623601 -0.360036 0.517539
41 -29.2992788752 -0.797882 1.000000 0.591138 -0.525333 0.435168 -0.379995 0.517150 0.296321 0.874411 0.642456 -0.498266 0.639170 -0.678279 -0.268576 0.139856 -0.477716 -0.154344 0.000377 0.049031 -0.013073 0.277643 -0.912998 -0.558089 0.302197 0.561649 0.202562 0.351135 -0.808898 -0.857324 0.341455 -0.214181 0.627570
121 5.5592062915 -0.750522 1.000000 0.516448 -0.544003 0.439366 -0.320036 0.426925 0.269699 0.866084 0.718213 -0.481387 0.607175 -0.688403 -0.099156 0.197707 -0.395146 -0.132973 0.106581 0.028073 -0.034835 0.226852 -0.909448 -0.554098 0.413113 0.561657 0.163259 0.334145 -0.862392 -0.913573 0.274312 -0.312217 0.822072
203 11.6101656087 -0.758272 1.000000 0.526961 -0.530075 0.398711 -0.277775 0.461079 0.285514 0.848505 0.720490 -0.488096 0.615292 -0.657345 -0.099672 0.248355 -0.412069 -0.148284 0.157132 0.043041 -0.042668 0.214994 -0.889793 -0.547710 0.461766 0.556871 0.182931 0.317801 -0.843730 -0.927991 0.280843 -0.297193 0.849952
270 14.2667281668 -0.749983 1.000000 0.513664 -0.554127 0.405514 -0.303057 0.451976 0.275415 0.859263 0.711890 -0.497360 0.617927 -0.649091 -0.106457 0.235057 -0.423327 -0.165458 0.144455 0.025396 -0.050980 0.214255 -0.911219 -0.507059 0.457437 0.556368 0.191567 0.301750 -0.852592 -0.913371 0.277484 -0.303042 0.848326
343 20.3040247102 -0.741244 1.000000 0.511676 -0.563200 0.404323 -0.313260 0.451755 0.287362 0.867504 0.711034 -0.503479 0.609891 -0.643288 -0.106032 0.238515 -0.428719 -0.174598 0.142130 0.022841 -0.044198 0.204064 -0.921375 -0.500950 0.461665 0.562223 0.189202 0.306767 -0.857084 -0.927790 0.283408 -0.291965 0.853892
421 41.6244837695 -0.740758 0.998336 0.512063 -0.558188 0.409562 -0.319187 0.458698 0.291258 0.870367 0.710871 -0.516102 0.598662 -0.648792 -0.103587 0.236967 -0.428458 -0.177776 0.137967 0.019933 -0.043685 0.209579 -0.919470 -0.503592 0.464504 0.560400 0.192574 0.301047 -0.852419 -0.916896 0.276798 -0.300748 0.851392
1000 -799.9013628863 -0.740729 0.998308 0.512103 -0.558143 0.409541 -0.319157 0.458796 0.291289 0.870442 0.710810 -0.516163 0.598635 -0.648851 -0.103694 0.236994 -0.428455 -0.177767 0.137919 0.019985 -0.043728 0.209658 -0.919478 -0.503586 0.464482 0.560455 0.192610 0.301073 -0.852405 -0.916811 0.276799 -0.300790 0.851430
