evaluations raw_y x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31
1 -980.8799511223 0.657158 0.233970 0.091803 0.612297 0.177993 -0.237962 0.994968 0.136790 0.451793 0.436360 0.251602 -0.871516 -0.918291 0.676549 0.741119 0.395075 0.285839 -0.698679 0.015008 -0.206213 -0.255460 -0.089961 -0.667354 -0.313606 -0.015396 0.594497 -0.968219 -0.441204 -0.083546 0.191373 -0.040280 -0.814491
2 -616.2482953834 0.713688 0.065098 -0.013526 0.705934 0.326447 -0.296510 1.000000 0.172984 0.543274 0.407698 0.167511 -0.786631 -0.890443 0.744413 0.847551 0.534422 0.441451 -0.797230 0.060916 -0.186710 -0.387482 -0.101689 -0.618195 -0.271978 -0.049181 0.657213 -0.985227 -0.577755 -0.140663 0.307845 0.108753 -0.952260
3 -515.9229748965 0.651112 0.078379 0.011238 0.672453 0.322732 -0.234539 0.873303 -0.009813 0.579578 0.349174 -0.214762 -0.840687 -0.957412 0.728132 0.973982 0.636195 0.401019 -0.740828 0.288216 -0.104248 -0.428736 -0.086153 -0.459393 -0.075249 -0.155979 0.730506 -1.000000 -0.572940 -0.072368 0.110809 0.107193 -0.943561
4 -97.1426529849 0.607295 0.105826 0.096179 0.686009 0.390403 -0.184840 1.000000 0.031543 0.491100 0.260126 -0.294218 -0.936303 -1.000000 0.706327 0.963456 0.525370 0.236226 -0.731766 0.371016 -0.227312 -0.455594 -0.233260 -0.383246 -0.141262 -0.202690 0.802376 -0.875524 -0.539661 -0.024245 -0.020920 0.018593 -1.000000
73 -94.6634376366 0.621326 0.082550 0.082871 0.748922 0.393106 -0.208699 1.000000 0.020754 0.506819 0.213138 -0.379567 -0.821034 -0.981686 0.713599 0.934460 0.426182 0.206887 -0.702413 0.410529 -0.195964 -0.529356 -0.322398 -0.491020 -0.164775 -0.075389 0.768498 -0.818638 -0.489024 0.029102 -0.084989 -0.013160 -1.000000
109 -84.9585374269 0.660647 0.144219 0.092692 0.729983 0.311980 -0.241471 1.000000 -0.004500 0.498961 0.277690 -0.296223 -0.838338 -0.934801 0.732046 0.961661 0.472297 0.178259 -0.703079 0.409667 -0.157050 -0.525148 -0.356924 -0.598691 -0.101921 -0.083745 0.792923 -0.802788 -0.529740 0.041690 -0.040867 -0.071627 -0.971607
113 -80.6752713117 0.620966 0.141203 0.146989 0.734416 0.296931 -0.240224 1.000000 -0.070315 0.439464 0.329050 -0.279957 -0.920439 -0.983916 0.859777 0.986848 0.472939 0.242068 -0.714734 0.445132 -0.195796 -0.553003 -0.403674 -0.601408 -0.101146 -0.092448 0.812179 -0.722631 -0.513767 0.083818 -0.006126 -0.045480 -0.917532
169 -18.6264701302 0.607926 0.132610 0.167344 0.720708 0.324403 -0.245743 0.971091 -0.093997 0.400362 0.362387 -0.307803 -0.899751 -0.983618 0.866525 1.000000 0.428934 0.270973 -0.705626 0.452847 -0.191660 -0.549310 -0.364036 -0.625354 -0.107223 -0.119827 0.787845 -0.689002 -0.544802 0.084105 0.024746 -0.106832 -0.926720
456 2.7835811756 0.604213 0.132929 0.167917 0.717712 0.321357 -0.243101 0.972970 -0.095256 0.402469 0.362388 -0.309144 -0.900255 -0.983605 0.868426 1.000000 0.423457 0.272080 -0.709907 0.457165 -0.190035 -0.553882 -0.367222 -0.625911 -0.105219 -0.118464 0.783771 -0.690618 -0.542406 0.084677 0.023788 -0.108475 -0.929466
1126 29.3229178856 0.604219 0.132943 0.167918 0.717698 0.321365 -0.243102 0.972980 -0.095244 0.402476 0.362395 -0.309157 -0.900253 -0.983607 0.868402 1.000000 0.423448 0.272070 -0.709891 0.457161 -0.190025 -0.553899 -0.367214 -0.625913 -0.105211 -0.118451 0.783782 -0.690614 -0.542412 0.084678 0.023799 -0.108466 -0.929455
1332 41.5812089231 0.604219 0.132944 0.167916 0.717694 0.321365 -0.243099 0.972985 -0.095248 0.402474 0.362398 -0.309159 -0.900252 -0.983609 0.868403 1.000000 0.423447 0.272073 -0.709891 0.457158 -0.190022 -0.553900 -0.367214 -0.625918 -0.105210 -0.118455 0.783778 -0.690614 -0.542409 0.084678 0.023798 -0.108463 -0.929455
1351 47.0643856412 0.604220 0.132944 0.167916 0.717693 0.321368 -0.243098 0.972984 -0.095247 0.402475 0.362400 -0.309157 -0.900251 -0.983610 0.868401 1.000000 0.423447 0.272074 -0.709893 0.457160 -0.190023 -0.553899 -0.367216 -0.625919 -0.105210 -0.118460 0.783777 -0.690613 -0.542406 0.084680 0.023796 -0.108459 -0.929457
9324 47.6625448116 0.604220 0.132944 0.167916 0.717693 0.321368 -0.243098 0.972984 -0.095247 0.402475 0.362400 -0.309157 -0.900251 -0.983610 0.868401 1.000000 0.423447 0.272074 -0.709893 0.457160 -0.190023 -0.553899 -0.367216 -0.625919 -0.105210 -0.118460 0.783777 -0.690613 -0.542406 0.084680 0.023796 -0.108459 -0.929457
10618 54.7678394446 0.604220 0.132944 0.167916 0.717693 0.321368 -0.243098 0.972984 -0.095247 0.402475 0.362400 -0.309157 -0.900251 -0.983610 0.868401 1.000000 0.423447 0.272074 -0.709893 0.457160 -0.190023 -0.553899 -0.367216 -0.625919 -0.105210 -0.118460 0.783777 -0.690613 -0.542406 0.084680 0.023796 -0.108459 -0.929457
13829 59.3675051360 0.604220 0.132944 0.167916 0.717693 0.321368 -0.243098 0.972984 -0.095247 0.402475 0.362400 -0.309157 -0.900251 -0.983610 0.868401 1.000000 0.423447 0.272074 -0.709893 0.457160 -0.190023 -0.553899 -0.367216 -0.625919 -0.105210 -0.118460 0.783777 -0.690613 -0.542406 0.084680 0.023796 -0.108459 -0.929457
20000 -481.6325639483 0.604220 0.132944 0.167916 0.717693 0.321368 -0.243098 0.972984 -0.095247 0.402475 0.362400 -0.309157 -0.900251 -0.983610 0.868401 1.000000 0.423447 0.272074 -0.709893 0.457160 -0.190023 -0.553899 -0.367216 -0.625919 -0.105210 -0.118460 0.783777 -0.690613 -0.542406 0.084680 0.023796 -0.108459 -0.929457
