evaluations raw_y x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31
1 -538.3674149823 0.318429 -0.858397 -0.059042 0.685970 -0.649837 -0.575506 -0.564232 -0.922183 0.440614 -0.111226 -0.319004 0.744745 0.189863 -0.126804 0.616934 -0.196828 -0.463643 -0.286640 0.297658 0.692912 -0.648859 -0.305725 0.358888 0.494721 -0.949408 0.686943 0.186782 0.274151 -0.814280 0.475143 0.172363 0.474509
3 -359.8493553653 0.016500 -0.297826 -0.687390 -0.786413 -0.770103 -0.525359 0.576525 0.743913 0.070168 0.465127 -0.305365 0.038138 0.949944 -0.256667 -0.745166 -0.435270 -0.191414 -0.640097 -0.381157 -0.373038 0.083760 -0.318460 0.255438 0.306990 0.378141 0.152443 -0.232152 -0.432220 0.959384 0.970512 -0.209297 0.963941
4 -135.8122171431 -0.289674 0.849551 -0.135004 0.621719 0.857205 -0.757470 0.993436 -0.509751 0.519766 -0.687053 -0.250223 -0.105581 -0.447451 0.434267 -0.312283 -0.526904 0.947790 -0.335303 -0.940595 -0.021191 0.996289 0.453149 -0.055831 0.139870 0.707184 -0.619470 0.244979 -0.933309 0.474678 0.285113 -0.248854 -0.966705
10 -117.7049238870 -0.762245 0.624310 -0.079106 0.349162 0.709487 0.586589 -0.681226 -0.904753 -0.776834 0.304379 0.232604 -0.595573 -0.910032 0.250256 0.214994 0.067553 -0.785477 -0.034586 -0.285386 -0.687177 0.131296 -0.459148 0.844047 -0.013325 0.414806 -0.402277 0.734709 0.254859 -0.268700 -0.389248 0.177164 0.575626
35 -115.0253872043 1.000000 0.948849 0.167806 -0.312547 0.991421 -1.000000 -0.862062 0.856254 1.000000 -0.580898 0.604050 1.000000 -0.684069 -0.232957 0.537416 -0.260024 1.000000 -0.063310 -0.753061 1.000000 -0.701922 0.381554 -1.000000 0.527976 -0.161021 0.057323 -1.000000 -1.000000 0.434125 1.000000 0.413018 0.894274
38 -83.5480229525 1.000000 0.558310 -1.000000 -0.198434 1.000000 -0.581978 -0.007189 -0.375355 0.112427 0.246509 0.846524 -0.477292 -0.398477 -0.942048 -1.000000 1.000000 0.155017 0.534685 -0.251009 0.994137 -0.430157 -1.000000 -1.000000 -0.570836 -0.268027 1.000000 -0.809116 -0.018983 -0.386242 1.000000 -1.000000 0.511321
103 -42.3912776069 0.317386 -0.611781 1.000000 1.000000 0.823080 -0.792723 -0.220718 1.000000 1.000000 -0.224118 -1.000000 -1.000000 -1.000000 -0.146076 0.779785 -1.000000 1.000000 -1.000000 0.449702 1.000000 1.000000 1.000000 1.000000 0.910302 1.000000 -1.000000 0.911898 -0.232978 0.698412 -0.225423 1.000000 -1.000000
139 -26.8329629452 -1.000000 1.000000 0.724939 0.350933 1.000000 -0.322882 -1.000000 -1.000000 1.000000 0.004726 1.000000 1.000000 -1.000000 -0.396038 -1.000000 0.196128 -1.000000 -0.962065 1.000000 0.270256 -0.367316 -0.576848 -1.000000 0.572353 -1.000000 1.000000 -0.674392 -1.000000 1.000000 1.000000 -1.000000 -1.000000
217 17.6046274704 0.263549 -1.000000 0.461800 1.000000 1.000000 -1.000000 -0.365343 -0.864827 1.000000 -1.000000 -1.000000 -0.777682 -1.000000 0.392303 0.506834 0.366818 -0.173333 0.865610 -0.503722 1.000000 1.000000 0.046120 -1.000000 0.669466 1.000000 -0.420789 0.879068 -0.751802 1.000000 1.000000 1.000000 -1.000000
534 34.6299916503 0.065400 0.724638 -0.238926 1.000000 1.000000 0.816476 -1.000000 0.974886 1.000000 -1.000000 -1.000000 0.505280 -0.394439 -1.000000 -0.365601 -0.067789 1.000000 -0.965585 -0.459123 1.000000 1.000000 1.000000 -1.000000 0.445223 1.000000 -0.633100 0.349656 -1.000000 -0.108993 1.000000 0.844561 1.000000
674 36.4062907011 0.533490 -1.000000 -0.879447 1.000000 0.978556 -1.000000 0.545916 -0.359275 -1.000000 -1.000000 -1.000000 -1.000000 -0.457094 1.000000 0.282136 1.000000 0.907344 1.000000 -0.123330 -0.303314 0.648171 -0.189505 1.000000 1.000000 1.000000 -0.638710 0.891421 -1.000000 1.000000 0.620461 -0.923793 -1.000000
1256 54.6127872276 1.000000 0.519152 -1.000000 0.518634 1.000000 -0.847283 0.822032 -0.895828 -0.152926 -1.000000 0.650283 -0.801602 -1.000000 -1.000000 0.614061 1.000000 -0.031323 0.978498 -0.635805 -0.962260 0.082002 0.647391 0.055615 1.000000 -0.388363 -1.000000 -0.445127 -0.956198 1.000000 1.000000 -0.923793 -1.000000
1752 169.8202998471 -1.000000 1.000000 0.002769 -1.000000 0.956927 -1.000000 -0.359569 0.151052 0.246145 1.000000 1.000000 1.000000 1.000000 -0.847703 -1.000000 0.037555 -1.000000 -1.000000 -1.000000 0.450230 -0.758887 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 1.000000 -0.056673 0.672078 0.939035 1.000000
2424 216.2629109741 -1.000000 -1.000000 -0.584513 -1.000000 0.688593 -0.069406 -1.000000 -1.000000 0.572297 -0.785857 -1.000000 -1.000000 1.000000 0.488070 -0.500273 0.146736 0.717788 -1.000000 -0.379863 1.000000 -1.000000 -0.507080 -0.284064 -1.000000 1.000000 0.680000 -1.000000 -0.692034 0.723095 -0.118123 1.000000 -0.745738
2463 219.2270357875 1.000000 -1.000000 1.000000 1.000000 0.336190 -0.843015 -0.921988 -0.845558 1.000000 1.000000 0.643700 -1.000000 1.000000 0.716467 -0.363250 1.000000 -1.000000 1.000000 0.101111 -1.000000 -1.000000 0.238731 1.000000 1.000000 -0.741726 0.034150 1.000000 0.345642 0.071896 -0.965668 -0.923018 -0.714029
3034 234.5971582359 -1.000000 -0.180518 1.000000 0.397451 1.000000 -1.000000 -0.101571 -1.000000 0.245615 -0.262940 -1.000000 1.000000 -0.165675 0.353622 -1.000000 -0.626517 0.007546 1.000000 0.420447 0.543289 0.465982 -1.000000 0.545900 -0.871548 1.000000 -1.000000 0.108890 -1.000000 0.285810 0.551898 0.999380 1.000000
3139 258.8030930100 -0.322788 -0.076485 -0.569349 -1.000000 0.838925 -1.000000 1.000000 0.096360 1.000000 -1.000000 -1.000000 1.000000 1.000000 -0.910468 -1.000000 1.000000 -1.000000 1.000000 -0.445843 0.507797 -1.000000 -1.000000 -0.089435 1.000000 1.000000 -1.000000 -1.000000 0.564958 1.000000 -0.117353 1.000000 0.660681
6816 265.7318876845 1.000000 -1.000000 0.293588 0.572604 0.360494 -0.432375 -1.000000 -1.000000 0.926743 -1.000000 -1.000000 -0.908403 1.000000 1.000000 -0.398018 0.200783 0.054230 -0.717228 -0.503890 0.613683 -1.000000 0.111490 0.320871 0.674020 0.744293 -1.000000 1.000000 -1.000000 1.000000 1.000000 -0.512345 -0.881060
10460 270.9761786581 1.000000 -1.000000 -0.403002 -1.000000 0.991421 -0.731104 -1.000000 0.372621 1.000000 -0.681994 -1.000000 -1.000000 1.000000 1.000000 -1.000000 1.000000 -1.000000 0.568487 0.213170 1.000000 -1.000000 -1.000000 1.000000 0.222861 0.669955 0.402172 1.000000 1.000000 -0.083919 -1.000000 -1.000000 -1.000000
11199 271.4948105576 -1.000000 0.120823 1.000000 -1.000000 0.133736 -0.704719 -1.000000 -1.000000 0.396916 1.000000 -0.456740 -1.000000 1.000000 0.490143 -1.000000 -0.210636 -0.763865 -0.248468 -0.225220 1.000000 -1.000000 -1.000000 0.169721 -1.000000 -0.030753 -1.000000 -1.000000 -0.251966 1.000000 -0.016452 1.000000 -0.728545
11752 279.3743681766 1.000000 -1.000000 1.000000 -0.505350 0.230340 0.639409 -1.000000 0.938871 1.000000 0.868857 -0.691261 -1.000000 1.000000 1.000000 -1.000000 1.000000 -1.000000 -0.877874 -1.000000 1.000000 -1.000000 -1.000000 1.000000 1.000000 1.000000 -0.200094 1.000000 1.000000 0.500296 -1.000000 -1.000000 -1.000000
11779 290.3633476861 -1.000000 1.000000 0.503247 -1.000000 0.838925 -1.000000 -0.845206 0.096360 0.412347 1.000000 -1.000000 0.313937 1.000000 -0.910468 -1.000000 0.124137 -0.811092 0.387299 -0.445843 1.000000 -0.255802 -0.827878 0.285465 -1.000000 1.000000 -1.000000 -1.000000 -0.872763 0.713137 -0.117353 1.000000 -0.705597
14659 294.7796663593 -0.380215 1.000000 -1.000000 -1.000000 0.761856 -1.000000 -0.928351 -1.000000 1.000000 0.344631 0.377058 0.194678 1.000000 -0.708754 -1.000000 0.671378 -1.000000 -0.489256 -0.445843 1.000000 0.071646 -1.000000 1.000000 -1.000000 1.000000 1.000000 0.061307 -0.043627 0.713137 -0.927236 1.000000 -0.792673
17928 298.0728578698 1.000000 -1.000000 0.626628 -1.000000 0.120223 1.000000 -0.888930 1.000000 1.000000 0.551020 0.563838 -1.000000 1.000000 1.000000 -1.000000 1.000000 -1.000000 -0.209307 0.804002 1.000000 -1.000000 -1.000000 1.000000 0.666340 1.000000 1.000000 1.000000 1.000000 1.000000 -1.000000 1.000000 -1.000000
