evaluations raw_y x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31
1 -155.8525634229 -0.838065 0.889805 0.503326 -0.041098 -0.686271 -0.000716 -0.261306 0.093432 -0.704349 0.182736 0.027606 0.125654 -0.143289 -0.344986 -0.106626 -0.151205 -0.210207 -0.649197 -0.241621 0.550868 -0.415483 -0.418129 0.803040 -0.022081 0.607644 -0.498721 0.870261 0.671288 -0.924891 0.740315 0.044024 -0.659216
2 -142.1608197878 -0.838065 0.889805 0.503326 -0.041098 -0.686271 -0.000716 -0.261306 0.093432 -0.704349 0.182736 0.027606 0.125654 -0.143289 -0.344986 -0.106626 -0.151205 -0.210207 -0.649197 -0.241621 0.550868 -0.415483 -0.418129 0.803040 -0.022081 0.607644 -0.498721 0.870261 0.671288 -0.924891 0.740315 0.044024 -0.659216
5 -129.9755119638 -0.772511 0.809498 0.538898 -0.043477 -0.752642 0.000749 -0.342703 0.237799 -0.621039 0.099141 -0.016787 0.043895 -0.202877 -0.322633 -0.081025 -0.002327 -0.183830 -0.774230 -0.153966 0.516279 -0.381913 -0.260641 0.752637 -0.069880 0.550886 -0.665128 0.829681 0.781281 -0.852058 0.727260 0.128560 -0.528309
8 -127.8986306645 -0.903619 0.970113 0.467754 -0.038718 -0.619899 -0.002182 -0.179910 -0.050935 -0.787658 0.266331 0.071999 0.207413 -0.083702 -0.367339 -0.132227 -0.300082 -0.236583 -0.524164 -0.329275 0.585457 -0.449052 -0.575617 0.853443 0.025718 0.664401 -0.332314 0.910842 0.561295 -0.997725 0.753370 -0.040512 -0.790123
10 -101.9451630003 -0.903619 0.970113 0.467754 -0.038718 -0.619899 -0.002182 -0.179910 -0.050935 -0.787658 0.266331 0.071999 0.207413 -0.083702 -0.367339 -0.132227 -0.300082 -0.236583 -0.524164 -0.329275 0.585457 -0.449052 -0.575617 0.853443 0.025718 0.664401 -0.332314 0.910842 0.561295 -0.997725 0.753370 -0.040512 -0.790123
30 -90.5991786146 -0.910107 0.765226 0.373252 0.192263 -0.748197 0.124632 -0.190562 -0.108621 -1.000000 0.219097 0.309242 -0.029218 -0.053032 -0.298680 -0.415432 -0.380217 -0.442126 -0.576382 -0.393823 0.744620 -0.452949 -0.481681 1.000000 0.394442 0.652745 -0.336716 0.639012 0.703715 -1.000000 0.654437 -0.014427 -0.548981
34 -81.4121440706 -1.000000 0.286340 0.187161 0.090363 -0.753967 0.346975 -0.164478 -0.255712 -0.943063 0.389416 0.580956 0.128908 -0.037851 -0.458498 -0.458711 -0.325752 -0.312188 -0.626395 -0.634313 0.525930 -0.061473 -0.375315 0.947212 0.507193 0.688683 -0.248242 0.751120 0.719676 -0.915426 0.615269 0.340266 -0.703855
35 -50.6440753696 -0.631755 1.000000 0.559343 0.294163 -0.742428 -0.097711 -0.216646 0.038471 -1.000000 0.048778 0.037527 -0.187344 -0.068213 -0.138862 -0.372153 -0.434682 -0.572064 -0.526369 -0.153334 0.963310 -0.844424 -0.588046 1.000000 0.281691 0.616808 -0.425190 0.526904 0.687754 -1.000000 0.693605 -0.369120 -0.394107
36 -36.9948481902 -0.631755 1.000000 0.559343 0.294163 -0.742428 -0.097711 -0.216646 0.038471 -1.000000 0.048778 0.037527 -0.187344 -0.068213 -0.138862 -0.372153 -0.434682 -0.572064 -0.526369 -0.153334 0.963310 -0.844424 -0.588046 1.000000 0.281691 0.616808 -0.425190 0.526904 0.687754 -1.000000 0.693605 -0.369120 -0.394107
38 -34.2311999749 -0.631755 1.000000 0.559343 0.294163 -0.742428 -0.097711 -0.216646 0.038471 -1.000000 0.048778 0.037527 -0.187344 -0.068213 -0.138862 -0.372153 -0.434682 -0.572064 -0.526369 -0.153334 0.963310 -0.844424 -0.588046 1.000000 0.281691 0.616808 -0.425190 0.526904 0.687754 -1.000000 0.693605 -0.369120 -0.394107
40 6.4995745633 -0.481819 0.984603 0.715547 0.340363 -0.657393 -0.135165 -0.335242 0.360727 -1.000000 -0.142755 0.144966 -0.159070 -0.309103 -0.154494 -0.335295 -0.328787 -0.463656 -0.428500 -0.268959 0.896035 -0.864376 -0.858095 0.941323 0.203873 0.583210 -0.599905 0.523401 0.701607 -1.000000 0.645984 -0.573598 -0.256788
56 54.1924724116 -0.489108 0.889944 0.441885 0.186453 -0.866389 0.408090 -0.105117 -0.145405 -1.000000 0.129491 0.015925 -0.392172 0.136237 0.389942 -0.628517 -0.106251 -0.554834 -0.400976 -0.367011 0.883319 -0.705770 -0.688211 0.653390 0.123526 0.480311 -0.510352 0.667576 0.588542 -0.944991 0.682372 -0.202445 -0.496172
156 181.7401773039 -0.430692 1.000000 0.729771 0.378680 -0.830158 -0.047397 -0.124927 0.016546 -1.000000 -0.121901 0.142311 -0.356218 0.021795 -0.063740 -0.475277 -0.415707 -0.366789 -0.566734 -0.297765 1.000000 -0.846464 -0.798819 0.804520 0.118853 0.554064 -0.366222 0.607756 0.624044 -1.000000 0.701940 -0.364816 -0.371785
