evaluations raw_y x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31
1 -140.4564217840 0.229761 -0.670851 -0.398017 -0.453102 0.590253 0.096484 -0.035974 0.693890 -0.260438 0.250677 -0.193674 0.385879 -0.991763 -0.558061 -0.750891 0.265556 0.657619 -0.801723 -0.910484 0.975926 0.288351 -0.364498 -0.126447 0.616925 0.303193 -0.820024 0.429665 0.070106 -0.345560 -0.459221 -0.798301 0.998903
5 -118.2870606593 0.897989 0.442678 0.518438 0.575837 0.400310 -0.130642 -0.963712 0.598889 -0.904323 -0.676007 0.298886 0.984680 -0.220720 -0.516441 0.951388 -0.220206 0.379946 -0.378416 0.320734 -0.495553 0.111236 -0.929145 0.835463 0.191489 0.639696 -0.031025 0.267876 0.515824 0.107577 0.794306 -0.711147 0.329595
6 33.6661227432 0.034947 -0.468929 -0.533707 -0.512982 0.573448 -0.741832 0.788232 -0.638044 -0.381585 -0.069722 -0.769875 -0.194074 0.010903 0.685775 -0.285400 0.432797 0.079895 0.330784 0.553620 0.388432 -0.600142 0.868926 -0.345124 -0.687682 0.491759 -0.544224 -0.099517 -0.978871 0.576760 0.093349 0.735273 0.020061
661 39.0722392494 0.072176 -0.064236 0.243162 -0.059589 0.534213 -0.358931 -0.835261 -0.222273 -0.267710 0.271904 -0.152548 -0.014211 -0.906774 -0.490127 -0.451539 -0.454381 -0.726928 0.296032 0.534145 0.884672 -0.631645 -0.730767 -0.702575 -0.942986 -0.151540 -0.016844 0.550294 -0.609156 0.396213 0.586368 -0.169722 -0.547726
834 50.1964141650 -0.824854 -0.245140 0.487455 -0.685820 0.569588 -0.294702 -0.072619 0.360487 0.948516 -0.212373 0.767971 0.855356 0.579426 0.000229 0.289824 0.684566 0.962319 -0.898133 0.584295 -0.809344 0.320611 -0.842936 -0.882958 0.191730 -0.828911 -0.192881 0.877908 0.906099 0.102192 0.086756 -0.693232 0.428390
1130 201.6578423199 0.297195 0.919350 -0.342976 -0.330031 0.566276 -0.948446 -0.853362 0.482513 -0.535508 -0.231177 0.780649 0.095608 0.356241 -0.104422 -0.836172 0.751568 -0.810077 -0.865852 0.164640 0.411912 0.572267 0.141104 0.794923 0.851643 -0.890051 0.525625 0.857854 0.799112 -0.014298 -0.363458 -0.836134 -0.911103
2360 233.7033545007 0.883207 0.593281 -0.040426 -0.312482 0.578930 -0.802200 -0.738418 -0.777563 0.916145 -0.572667 0.613781 0.843465 0.237733 -0.127664 -0.949563 0.807574 0.398944 -0.770102 -0.979403 0.416234 0.987694 0.786017 -0.302237 -0.704581 0.764282 -0.497319 -0.444142 0.009549 0.292827 -0.363873 -0.381303 -0.307587
4486 250.7738588021 -0.522565 -0.006208 -0.147220 -0.664785 -0.468744 0.379260 0.466388 0.681916 0.650760 0.722786 0.221992 0.891122 0.140335 -0.393535 -0.346871 0.795841 0.857401 0.031643 0.656485 0.982800 0.405967 0.238882 0.626564 0.831012 -0.066752 0.877484 -0.252558 -0.729325 0.963324 0.995182 -0.502045 0.601256
18764 256.2983691076 -0.035063 0.531339 0.393443 0.930466 0.869867 0.010991 -0.857567 -0.932716 -0.422658 0.811596 0.486703 0.597102 0.965654 0.732693 -0.450894 -0.328067 -0.922517 0.766123 0.068120 0.732419 -0.356213 -0.613195 -0.459865 -0.493569 0.418814 0.560627 0.470968 -0.389629 0.742991 0.003495 -0.387388 -0.229469
20000 -126.5186832693 -0.297272 -0.995331 -0.152979 0.042043 0.814104 0.538871 0.314122 0.605414 -0.557557 0.442558 -0.323071 -0.501785 -0.793581 0.761527 -0.694657 -0.907413 -0.357027 0.066260 -0.079028 -0.163804 -0.363046 0.936374 0.075364 0.232530 0.096621 0.402122 -0.681188 0.680271 0.499301 0.134766 0.943956 0.914586
