evaluations raw_y x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31
1 -139.7018653066 0.195612 -0.128132 -0.966260 0.193375 0.789956 0.069255 -0.988089 0.804359 0.509039 -0.655792 0.460058 -0.253750 -0.635374 -0.109318 -0.426266 -0.178438 -0.113165 -0.645789 -0.480558 -0.540853 -0.191122 0.019685 -0.171947 -0.403521 -0.068903 -0.132053 -0.528253 0.274125 -0.608270 0.987533 0.661340 0.848859
2 -114.1244208292 0.045375 -0.247086 -0.739591 0.145697 0.879623 -0.111239 -1.000000 0.684409 0.428517 -0.515211 0.437027 -0.325120 -0.651633 -0.177206 -0.274854 -0.353196 -0.047312 -0.680200 -0.556428 -0.523650 -0.256851 0.074954 -0.133686 -0.440650 0.088912 -0.110373 -0.407094 0.347273 -0.540870 0.929502 0.651406 0.690373
4 -112.2529640394 0.149623 -0.270167 -0.796271 -0.019225 0.745679 -0.145398 -1.000000 0.746244 0.484391 -0.306739 0.422262 -0.413243 -0.690205 -0.103640 -0.231865 -0.328965 -0.001911 -0.652580 -0.536676 -0.557594 -0.319290 0.209229 -0.208727 -0.471853 0.096199 0.035652 -0.509648 0.312600 -0.577688 0.978142 0.601209 0.696568
12 -111.7481217555 0.118079 -0.322716 -0.795710 0.019320 0.878585 -0.196783 -1.000000 0.719474 0.533738 -0.312460 0.362074 -0.436798 -0.727814 -0.143490 -0.274235 -0.252782 -0.074525 -0.479193 -0.475996 -0.589026 -0.299224 0.209670 -0.155740 -0.455514 0.175649 0.116922 -0.522527 0.349643 -0.476893 0.912516 0.463871 0.796684
20 -106.1436935937 0.051623 -0.277918 -0.828550 0.015982 0.873156 -0.174583 -0.993932 0.667341 0.427130 -0.314334 0.236940 -0.500942 -0.695973 -0.001202 -0.104150 -0.218922 -0.032118 -0.570469 -0.479218 -0.590074 -0.293234 0.291258 -0.047434 -0.416199 0.075223 0.109432 -0.536489 0.362082 -0.503679 0.989248 0.444267 0.716490
36 -94.5967959791 0.042563 -0.359517 -0.896589 -0.016925 0.872158 -0.183914 -0.891923 0.711968 0.431112 -0.272599 0.318803 -0.396711 -0.647514 0.082007 -0.128624 -0.275999 0.029954 -0.564610 -0.539673 -0.611041 -0.305153 0.218139 -0.110917 -0.406191 0.019182 0.012473 -0.604285 0.398508 -0.552384 0.995915 0.384380 0.684088
39 -84.1771520830 0.106908 -0.472753 -0.883348 -0.027073 0.828272 -0.337281 -0.771815 0.736854 0.325048 -0.251780 0.327283 -0.408439 -0.671064 0.148201 -0.088235 -0.269442 -0.050613 -0.501974 -0.599821 -0.641525 -0.384227 0.217712 -0.124272 -0.363586 -0.018247 0.074702 -0.482576 0.481850 -0.631267 1.000000 0.421458 0.640200
95 11.5663289114 0.068853 -0.335413 -0.788154 -0.127356 0.795079 -0.369265 -0.760395 0.672130 0.400272 -0.213008 0.331717 -0.195682 -0.629369 0.227563 -0.166433 -0.224088 0.127900 -0.510560 -0.507727 -0.487038 -0.410129 0.255524 -0.086472 -0.417298 -0.099829 0.025691 -0.581336 0.567872 -0.661824 0.985050 0.537904 0.625549
133 64.2209478199 0.013530 -0.273453 -0.743328 -0.099124 0.889034 -0.401972 -0.934390 0.628892 0.428174 -0.326547 0.476758 -0.238586 -0.576689 0.214239 -0.017179 -0.153734 0.246357 -0.694746 -0.503566 -0.538620 -0.292259 0.097790 -0.146111 -0.586586 -0.255540 0.010252 -0.611523 0.528940 -0.680757 1.000000 0.423100 0.474745
744 242.5085092281 -0.099680 -0.080795 -0.655278 -0.190062 0.849671 -0.433579 -0.896861 0.738022 0.470639 -0.296887 0.464099 -0.187706 -0.756922 0.300631 0.125298 -0.207523 0.209730 -0.615030 -0.381983 -0.504577 -0.197811 0.054030 -0.252441 -0.691738 -0.192989 0.038406 -0.543177 0.640294 -0.781911 1.000000 0.433093 0.580292
1999 -923.5415088736 -0.056607 -0.015340 -0.690283 -0.234827 0.771767 -0.503285 -0.929321 0.768941 0.653133 -0.342802 0.418431 -0.184686 -0.799699 0.359181 0.225396 -0.205147 0.300487 -0.782848 -0.231360 -0.532471 -0.262586 0.028333 -0.197383 -0.816659 -0.190184 0.140807 -0.437667 0.532668 -0.698290 1.000000 0.493879 0.639378
