evaluations raw_y x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31
1 -150.0042346490 0.176387 -0.115436 -0.930332 0.312235 0.720581 0.512686 -0.573906 0.940068 -0.758535 -0.487665 -0.738120 0.251394 -0.649823 -0.932302 0.312372 -0.823922 0.211153 0.984072 -0.460830 -0.551885 0.931345 -0.554265 -0.649952 0.563490 0.607589 0.580080 -0.054655 -0.864040 -0.848144 0.034937 0.013965 -0.499323
4 -142.6639013869 0.319547 -0.086781 -0.908975 0.344952 0.476779 0.430369 -0.681768 0.766237 -0.703915 -0.318313 -0.761399 0.318173 -0.679077 -0.962489 0.152255 -0.807064 0.240038 0.952086 -0.325738 -0.463819 1.000000 -0.701766 -0.591672 0.668880 0.676780 0.511974 0.024654 -0.947213 -0.853156 0.048350 -0.034896 -0.517678
10 -88.4884724860 0.166805 0.016387 -0.887253 0.238668 0.414888 0.505205 -0.735230 0.821906 -0.698340 -0.185952 -0.673129 0.566741 -0.694991 -0.994268 0.406415 -0.782433 0.350145 0.745339 -0.192596 -0.389264 1.000000 -0.706030 -0.406857 0.678737 0.663562 0.585039 -0.064683 -1.000000 -0.765624 0.043086 0.057410 -0.469063
37 -52.6826086055 0.095544 0.058540 -0.824055 0.336380 0.369250 0.659877 -0.674889 0.810698 -0.785269 -0.161770 -0.721185 0.471248 -0.682413 -1.000000 0.344048 -0.762997 0.381923 0.843672 -0.064983 -0.226871 0.825036 -0.737985 -0.391708 0.646477 0.860485 0.558061 0.067160 -1.000000 -0.729373 0.073798 -0.033559 -0.420387
55 3.3124174227 0.094950 0.147210 -0.912310 0.302154 0.462094 0.627475 -0.692205 0.890338 -0.704447 -0.118105 -0.731775 0.521657 -0.713820 -0.849637 0.241310 -0.813694 0.453503 0.821494 -0.048515 -0.241293 0.733132 -0.699130 -0.410707 0.763945 0.854428 0.585698 -0.019547 -1.000000 -0.729637 0.127340 -0.069954 -0.395429
84 22.6769082511 0.072032 0.167762 -0.945694 0.319226 0.377311 0.715497 -0.657145 0.863467 -0.690341 -0.124361 -0.705373 0.547391 -0.748143 -0.942681 0.182512 -0.756575 0.414001 0.777146 -0.033245 -0.293683 0.686168 -0.645702 -0.414771 0.815667 0.817939 0.522472 0.090316 -0.999100 -0.685672 0.096899 -0.064401 -0.350056
167 24.5775335692 0.072933 0.155701 -0.924379 0.329232 0.373249 0.694608 -0.616825 0.858621 -0.673951 -0.113436 -0.741350 0.548072 -0.760116 -0.959561 0.166416 -0.727734 0.401938 0.775657 -0.041322 -0.287831 0.671895 -0.674561 -0.415643 0.841066 0.811307 0.484451 0.057258 -1.000000 -0.705846 0.073136 -0.020393 -0.340765
286 30.7716557825 0.069968 0.151727 -0.930568 0.315119 0.370708 0.698623 -0.627879 0.865393 -0.691220 -0.105573 -0.740405 0.550162 -0.747874 -0.953168 0.152922 -0.718650 0.396281 0.763494 -0.056265 -0.289790 0.675217 -0.669154 -0.432284 0.834788 0.817888 0.481946 0.052470 -1.000000 -0.697304 0.077793 -0.020492 -0.346544
352 52.1868738356 0.070747 0.157140 -0.929485 0.304052 0.372488 0.701031 -0.634522 0.868026 -0.693812 -0.113198 -0.738987 0.547445 -0.741251 -0.948139 0.148334 -0.705930 0.402329 0.753524 -0.055839 -0.288153 0.674116 -0.681692 -0.421078 0.830108 0.821422 0.473469 0.049581 -1.000000 -0.695682 0.077409 -0.023430 -0.344795
611 53.5771254986 0.069817 0.156417 -0.928610 0.302624 0.372068 0.700169 -0.634739 0.867991 -0.692223 -0.113338 -0.739673 0.547498 -0.739782 -0.946581 0.147998 -0.705613 0.402776 0.753260 -0.056851 -0.289066 0.673186 -0.682188 -0.421038 0.829521 0.821383 0.473322 0.049175 -0.999592 -0.695442 0.078302 -0.021772 -0.343581
3735 57.7403298255 0.069817 0.156417 -0.928610 0.302624 0.372068 0.700169 -0.634739 0.867991 -0.692223 -0.113338 -0.739673 0.547498 -0.739782 -0.946581 0.147998 -0.705613 0.402776 0.753260 -0.056851 -0.289066 0.673186 -0.682188 -0.421038 0.829521 0.821383 0.473322 0.049175 -0.999592 -0.695442 0.078302 -0.021772 -0.343581
5744 74.5654283740 0.069817 0.156417 -0.928610 0.302624 0.372068 0.700169 -0.634739 0.867991 -0.692223 -0.113338 -0.739673 0.547498 -0.739782 -0.946581 0.147998 -0.705613 0.402776 0.753260 -0.056851 -0.289066 0.673186 -0.682188 -0.421038 0.829521 0.821383 0.473322 0.049175 -0.999592 -0.695442 0.078302 -0.021772 -0.343581
20000 -162.2693686949 0.069817 0.156417 -0.928610 0.302624 0.372068 0.700169 -0.634739 0.867991 -0.692223 -0.113338 -0.739673 0.547498 -0.739782 -0.946581 0.147998 -0.705613 0.402776 0.753260 -0.056851 -0.289066 0.673186 -0.682188 -0.421038 0.829521 0.821383 0.473322 0.049175 -0.999592 -0.695442 0.078302 -0.021772 -0.343581
