evaluations raw_y x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31
1 -395.5265918727 0.114077 -0.889658 -0.472025 0.718808 -0.159628 -0.955364 -0.945802 -0.433707 -0.559921 0.418526 0.035668 0.099925 0.537048 0.914591 -0.504129 -0.410180 -0.160828 -0.550535 0.188316 -0.084575 -0.992235 0.995427 -0.078664 -0.866970 -0.831316 0.851404 -0.037374 0.491856 -0.545663 0.047048 -0.238140 0.551256
2 -96.1375034633 -0.641946 0.618286 0.671463 -0.554993 0.910373 0.295408 -0.703943 -0.819843 -0.868479 0.799741 0.649896 -0.954047 0.062294 -0.144953 0.802504 -0.829352 0.702046 -0.418260 0.147274 0.028356 -0.687202 0.993211 0.817055 -0.173068 -0.475725 0.661405 -0.964833 0.639847 -0.101998 -0.442305 0.375245 0.895136
25 3.0896651926 0.076205 -0.877240 -0.640254 -0.511106 -0.674408 -0.717168 -0.031540 -0.400017 -0.003473 0.969753 0.292064 0.929454 -0.911419 0.263364 0.784175 0.628793 0.684895 -0.423816 0.396680 0.207065 0.430635 -0.933119 0.898484 -0.997647 0.716863 0.468704 -0.031956 -0.997259 -0.790335 -0.615990 -0.842317 0.070965
70 4.6417449055 1.000000 -0.182729 0.067392 -1.000000 0.618818 -1.000000 -0.841755 -0.351950 0.085555 0.378914 -0.341737 0.945927 -0.598954 -1.000000 -0.577710 -0.015009 -1.000000 0.770555 -0.188749 0.951127 0.634756 -0.046536 -0.264013 -0.658331 1.000000 -0.349467 0.543932 1.000000 -0.420165 -1.000000 0.900876 -0.261916
81 28.1028661466 0.283371 -0.053519 0.058045 -1.000000 0.694037 -1.000000 -1.000000 -0.351950 0.122745 1.000000 -0.112450 0.922679 -0.569179 -0.870362 -0.555060 -0.061149 -1.000000 0.770555 -0.010852 0.818744 0.593282 0.217250 -0.314529 -0.881490 1.000000 -0.145544 0.460655 1.000000 -0.333878 -1.000000 0.950620 -0.019285
193 32.5535244552 -0.294683 1.000000 1.000000 -0.560285 1.000000 -0.545812 -0.131469 0.008734 0.875943 0.684949 0.460963 -0.676440 -0.232031 -0.109965 -0.420945 -0.297059 -0.219749 -1.000000 -0.510396 -0.371142 -0.288483 0.492388 0.836693 -1.000000 -1.000000 0.643699 -0.383487 0.670371 0.177214 0.437933 0.375245 1.000000
425 274.7649915460 0.286919 0.804845 0.497500 -0.930052 1.000000 -0.141160 -0.258742 0.222410 0.113164 0.284246 -0.683085 -0.240221 -0.133938 -0.616330 -1.000000 0.889552 -0.252637 -1.000000 -1.000000 -0.142305 0.340724 -0.781168 -0.791268 -1.000000 0.061110 -0.648326 -0.576854 1.000000 1.000000 -0.616165 1.000000 -1.000000
2959 282.0476089585 0.657860 -1.000000 -0.141388 -0.594707 -1.000000 0.016217 -1.000000 0.390858 0.952201 0.391789 0.733117 -0.442956 1.000000 -0.282938 -0.769446 0.425983 1.000000 -1.000000 0.083955 1.000000 1.000000 -0.766017 -1.000000 1.000000 -0.962812 -0.113524 0.604416 0.546527 -0.768779 -0.840827 0.728447 1.000000
5141 283.7502359113 -0.772948 0.974216 -0.015149 -0.388263 -1.000000 0.132404 -0.451835 0.217042 0.337269 0.180366 -0.987455 -0.959719 1.000000 -0.080582 -0.794422 -0.055208 -0.494044 -0.954960 0.667148 0.816977 -0.256914 -0.812410 -0.985907 -0.403615 1.000000 -1.000000 -0.574643 -0.880335 0.593701 -1.000000 -0.326183 -1.000000
5448 286.2739092214 -0.354966 0.124938 -0.828522 -0.673683 -1.000000 0.081971 -0.631194 -0.048142 0.346789 0.541057 -1.000000 -1.000000 1.000000 -0.578379 -0.760960 0.189157 -0.267625 -0.999259 0.497421 1.000000 0.170687 -0.812410 -1.000000 0.891722 0.777680 -0.310274 -1.000000 0.816497 -0.148819 -0.432549 -0.260507 -1.000000
5735 293.6291083752 -0.384470 0.312082 0.211621 0.088730 0.349142 0.499116 -0.258742 0.639601 -0.080877 0.284246 -1.000000 -0.240221 0.592339 0.128898 -1.000000 0.333956 0.366135 -1.000000 -0.102660 -0.598868 0.639300 -0.179691 0.064122 0.296419 0.734920 -0.478949 0.373308 -1.000000 -1.000000 -0.029155 -1.000000 -0.101887
6356 304.9335731362 0.448171 0.802964 -1.000000 -1.000000 -1.000000 -0.188237 -0.693486 1.000000 1.000000 0.885415 -0.919458 -1.000000 0.911292 -0.783159 -1.000000 1.000000 -0.019697 -0.887282 0.388452 0.799618 0.550124 -1.000000 0.857658 0.801738 0.134067 0.066874 -0.028428 0.184604 1.000000 0.278255 0.030083 0.259479
7560 306.0753433219 -0.441372 1.000000 -0.975873 -0.817929 -0.396810 -0.129444 0.313930 0.839364 -0.395699 0.338079 -0.875147 -1.000000 1.000000 -0.090577 -0.501337 0.565718 -1.000000 -0.712944 0.208968 0.765658 -0.742679 -0.600474 -0.035218 -0.559347 0.537666 -0.944002 -0.754358 -0.549957 -0.224381 -0.303530 0.680744 -0.214294
7866 310.4715744701 -0.146205 0.048716 -0.099533 -1.000000 -1.000000 -0.267352 -0.614650 0.657147 1.000000 0.112369 -0.001865 -1.000000 1.000000 -0.253155 -1.000000 1.000000 -0.715570 -0.868555 0.375987 0.869710 0.033429 -1.000000 -1.000000 0.102839 0.259244 0.102240 -0.771828 0.961165 0.748453 -1.000000 0.843438 -0.487662
8436 317.8415154898 0.120009 0.623806 -0.997210 -0.829568 -1.000000 0.226657 -0.986006 0.481542 1.000000 0.158253 -1.000000 -1.000000 0.973973 -0.224178 -1.000000 1.000000 0.342425 -0.657997 0.624157 0.308840 0.165965 -1.000000 -0.931048 0.857882 0.135295 0.423349 0.302846 0.106571 -0.147266 -1.000000 -0.518885 -1.000000
10000 -431.9079485782 -0.646693 0.572598 -0.920768 -1.000000 0.175589 0.082227 -0.610573 -0.097632 0.743708 0.987793 -1.000000 -1.000000 0.994248 -0.562786 -1.000000 0.604247 0.038030 -0.917655 0.146064 0.911916 -0.239868 -0.848046 0.489004 0.968592 1.000000 -0.727434 -0.775114 -0.471483 0.949922 0.033604 -0.110664 -0.284596
