evaluations raw_y x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31
1 -453.3934082015 -0.536401 0.404425 -0.338344 -0.818131 0.441566 0.867769 0.505219 0.689963 0.598858 0.268687 -0.728914 0.878801 -0.318668 -0.305686 -0.808480 0.195743 0.821773 0.716334 -0.416290 0.169864 -0.799399 -0.275820 0.312052 -0.021639 0.822725 -0.417215 0.246061 -0.188668 -0.632463 0.781629 -0.462136 -0.881432
3 -125.0659560639 -0.346988 0.490674 0.566333 -0.210763 -0.292341 0.583961 0.007116 -0.958503 -0.134622 0.733700 -0.758515 0.973310 0.925282 0.962484 0.770363 -0.255384 -0.696331 -0.163798 0.167749 0.651490 -0.058641 0.289875 -0.597191 0.532389 -0.299169 -0.373696 0.497903 -0.874778 0.647648 0.617380 -0.500244 0.308808
9 -108.4277447351 -0.727336 -0.462138 -0.975571 -0.282541 0.675907 0.589016 0.360542 0.039940 -0.742833 -0.690767 0.921215 0.120762 -0.396164 0.124097 -0.125745 0.351910 -0.711322 0.709090 0.133946 0.067387 0.207643 -0.308588 0.824387 0.385916 -0.217311 0.676681 0.341142 -0.488949 -0.909424 0.428037 -0.028450 -0.206273
50 -67.4794192913 -0.091883 -1.000000 -1.000000 -1.000000 1.000000 -0.059484 -0.359940 -0.275321 -0.354481 -1.000000 1.000000 0.004550 -0.687358 0.905186 -1.000000 0.156181 -0.224280 1.000000 -0.219651 -0.341497 0.975613 0.705353 1.000000 0.453280 -0.068756 0.526881 0.249107 0.275069 -0.341502 0.526982 0.783837 -0.782128
71 -15.3525784630 0.830284 0.757050 0.968406 -0.622271 -0.254403 0.265575 0.022198 -0.191518 -0.558071 1.000000 -0.276175 1.000000 1.000000 0.908488 1.000000 -0.428458 -0.935697 -0.528719 -0.315901 0.150414 1.000000 0.065143 -0.761781 -0.694505 0.075138 0.906685 1.000000 0.022678 0.488646 0.156867 -0.129936 -0.202557
294 6.5641845004 0.826975 0.898135 -1.000000 -1.000000 0.906866 -0.666524 -0.431129 -0.857812 -0.562244 0.517572 0.854619 -0.932556 0.542720 -1.000000 -0.902244 -0.560718 -0.284282 -0.758464 -0.878905 -0.549042 0.558746 -1.000000 0.676592 -0.875785 -0.895937 1.000000 -0.215050 -0.528207 1.000000 -1.000000 0.655649 -1.000000
363 22.2738154143 -0.346988 1.000000 -0.148183 -0.159323 1.000000 1.000000 -1.000000 -1.000000 0.550778 1.000000 0.700393 -1.000000 1.000000 -0.649113 1.000000 0.393966 -1.000000 -1.000000 -0.904497 1.000000 0.599351 -1.000000 -1.000000 -1.000000 -1.000000 0.474631 1.000000 -0.851224 1.000000 -1.000000 -0.511105 0.544824
401 23.5265873710 1.000000 0.569711 0.186305 -1.000000 1.000000 -0.722396 -1.000000 1.000000 0.583679 0.185937 0.142358 -0.813044 -1.000000 -0.919303 -1.000000 -1.000000 1.000000 -0.088495 -1.000000 -1.000000 0.191644 0.600000 -1.000000 -0.280426 1.000000 0.525633 0.073799 -1.000000 0.433406 -0.259816 1.000000 -1.000000
657 28.3000910838 -0.912052 -1.000000 0.109813 -0.133246 0.959310 -1.000000 -0.522028 0.126592 -0.986086 -1.000000 0.678086 -0.331904 -0.323687 -0.297678 -1.000000 0.844630 0.380939 -0.074855 0.164996 -1.000000 -0.030566 0.105074 0.627620 0.839324 -1.000000 -1.000000 0.005719 -0.667245 1.000000 0.993668 1.000000 -1.000000
664 48.7530639576 1.000000 1.000000 0.249048 -0.901282 1.000000 -0.015252 -0.430631 -0.170167 -0.771231 0.968586 1.000000 -1.000000 -1.000000 -1.000000 0.904899 -1.000000 1.000000 -0.752247 0.024521 -0.261635 -0.063047 -0.953654 -0.826868 1.000000 1.000000 1.000000 0.362477 -0.434463 1.000000 -1.000000 0.236443 0.457081
987 243.4130455701 0.525227 -0.374708 -0.837346 -0.752209 0.948101 0.536186 0.141259 -0.158512 -0.986086 -1.000000 0.154943 -0.715764 0.088704 0.338972 -0.562724 0.182813 -0.625263 -0.610218 0.164996 -0.732113 0.657596 0.404356 -1.000000 -1.000000 -0.596792 0.511866 0.169285 -1.000000 1.000000 -0.337205 0.719154 -1.000000
1038 248.6348525264 -1.000000 -1.000000 -1.000000 0.083372 0.957953 0.209201 -0.538663 0.988561 -0.478414 -1.000000 0.318665 0.872808 -0.109417 1.000000 -1.000000 1.000000 -0.702271 0.125685 -0.603474 -0.757942 0.330240 1.000000 0.604927 -1.000000 -1.000000 -0.846790 0.207151 0.389167 1.000000 0.601362 0.719154 -0.347668
1973 263.1727012966 -0.252688 1.000000 0.203397 -0.740406 0.703318 -1.000000 -1.000000 -0.098726 -0.446189 -0.719376 1.000000 -0.818426 1.000000 -0.311199 -1.000000 0.297319 1.000000 0.132624 -1.000000 0.033077 0.030905 -1.000000 -0.300418 -0.597725 -1.000000 0.356838 0.409204 -1.000000 1.000000 0.630378 -0.156173 0.271400
2113 291.9653136513 0.566441 -0.516567 -0.457966 -0.306901 0.958481 -0.019157 -1.000000 -0.587548 -1.000000 1.000000 0.601989 -0.336580 1.000000 -0.139144 -1.000000 -0.574916 -1.000000 -1.000000 -0.765444 0.918234 -0.683525 -1.000000 0.286364 0.936634 0.004241 1.000000 0.427470 -0.975330 1.000000 -1.000000 -0.431090 -0.629221
3917 297.1418583139 0.194831 -1.000000 -0.309292 -0.362522 0.881686 0.731200 -1.000000 0.217374 -0.341225 0.447043 1.000000 0.263700 1.000000 1.000000 -0.946177 -0.111440 -0.949338 0.013114 -0.587905 1.000000 -1.000000 -0.021980 0.042112 1.000000 0.778138 1.000000 0.399204 -0.820046 0.162850 -0.150101 -0.024863 -0.749576
3969 300.8788995437 0.010832 -0.907534 -0.495324 0.275500 0.954419 0.319418 -0.989905 -1.000000 -1.000000 1.000000 1.000000 0.087952 1.000000 0.375861 -0.935460 -0.210918 -1.000000 -1.000000 -0.536702 1.000000 0.860359 -1.000000 1.000000 1.000000 -0.770089 1.000000 0.818135 -0.731783 1.000000 -1.000000 -1.000000 -0.326813
6954 309.5768286208 0.614737 -0.330395 -0.488358 -0.271213 0.885679 -0.252287 -0.987381 -0.662877 -0.921837 1.000000 0.576517 -0.524434 1.000000 -0.139144 -1.000000 -0.551045 -1.000000 -0.991700 -0.612629 0.739759 -0.683525 -1.000000 0.428758 0.879553 0.037222 1.000000 0.484795 -0.952978 1.000000 -0.932451 -0.384598 -0.633939
