evaluations raw_y x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31
1 -804.7613848839 0.441444 -0.760842 -0.234687 0.208718 -0.994063 -0.150860 -0.297075 -0.539651 -0.112180 0.506818 0.956913 -0.542060 -0.077355 -0.480965 0.639259 -0.162176 -0.675923 -0.438237 0.873594 0.940632 -0.245345 0.643688 -0.399112 -0.151727 0.126181 0.759781 0.119886 0.665840 0.314583 -0.860355 -0.151242 -0.549490
2 -552.9544872106 0.451319 -0.793205 -0.215914 0.211706 -0.971363 -0.140712 -0.310061 -0.636634 -0.017836 0.266302 0.902718 -0.414162 -0.118576 -0.489173 0.565034 -0.384599 -0.764373 -0.671157 0.885252 0.818844 -0.277998 0.604116 -0.590135 -0.162368 0.048292 0.712892 0.051284 0.641511 0.250423 -0.864247 -0.137366 -0.598505
4 -187.3195465196 0.298928 -0.964331 -0.033728 0.084415 -1.000000 -0.248754 -0.257446 -0.507177 0.137725 0.185360 0.884849 -0.659023 -0.104837 -0.447727 0.728754 -0.212209 -0.665636 -0.601487 0.993729 0.946794 -0.292082 0.556125 -0.562433 -0.201194 0.061624 0.756917 0.140893 0.564101 0.083202 -0.955336 -0.249029 -0.600564
6 -141.7741295651 0.167584 -0.935323 0.028335 0.007226 -1.000000 -0.265225 -0.307932 -0.646303 0.021612 -0.033602 0.825890 -0.361719 -0.031893 -0.410383 0.831707 -0.348707 -0.747031 -0.582234 0.854437 1.000000 -0.509649 0.335484 -0.622801 -0.174688 -0.084342 0.748435 -0.003537 0.246522 0.402700 -0.828915 -0.335167 -0.711525
17 -128.8111083039 0.019265 -0.844957 0.027126 -0.078320 -0.866737 -0.182903 -0.424403 -0.733902 0.088275 -0.057648 0.698582 -0.502529 0.121641 -0.551301 1.000000 -0.448696 -0.837196 -0.681665 0.956476 0.834079 -0.386161 0.300034 -0.613571 0.193193 -0.037218 0.637475 -0.160676 0.421526 0.333230 -0.693964 -0.340686 -0.796762
19 -112.8427149426 -0.329156 -0.882921 -0.173684 -0.282463 -1.000000 -0.070583 -0.196199 -0.721791 0.099025 -0.176257 0.808789 -0.620020 0.158224 -0.770917 1.000000 -0.562211 -1.000000 -0.883774 0.779029 0.769685 -0.196981 0.132928 -0.658813 0.202394 -0.168336 0.683234 0.198699 0.522115 0.179609 -0.917891 -0.228110 -0.861105
28 -105.0890607889 -0.309504 -0.838982 -0.205862 -0.330904 -1.000000 -0.152878 -0.213254 -0.794312 0.093634 -0.394559 1.000000 -0.750889 0.546440 -0.872719 1.000000 -0.699095 -1.000000 -0.991394 0.693344 0.953742 0.154617 0.079206 -0.688884 -0.037301 -0.239066 0.578407 0.419376 0.375953 0.158523 -0.771606 -0.465676 -0.611032
36 48.9469938263 -0.194600 -0.908145 -0.261439 -0.171144 -0.949836 -0.372225 -0.154189 -0.333178 0.240518 -0.567723 1.000000 -0.700662 0.694648 -0.756787 1.000000 -0.290129 -0.826804 -0.776660 0.965039 0.851801 0.244718 0.026689 -0.567822 -0.007236 -0.232029 0.946742 0.561896 0.410632 -0.074173 -0.805044 -0.483591 -0.617530
898 64.6163991014 -0.127470 -0.932928 -0.376235 -0.531959 -1.000000 -0.335776 -0.101978 -0.252916 0.109961 -0.409497 0.922749 -0.732236 0.777968 -0.695907 0.708459 -0.150440 -0.603630 -0.871946 0.778553 1.000000 0.312804 -0.031188 -0.997440 0.350759 -0.474201 1.000000 0.361347 0.053353 0.209548 -0.616764 -0.466241 -0.747675
6157 262.0852722287 -0.118534 -0.800301 -0.444062 -0.474966 -1.000000 -0.365355 -0.045144 -0.147351 0.253452 -0.569100 0.947617 -0.869016 0.557682 -0.952919 0.776999 -0.415470 -0.615299 -0.654555 0.705503 1.000000 0.528130 0.020029 -0.625373 0.267733 -0.246949 0.950985 0.482348 0.174394 0.146526 -0.670112 -0.707303 -0.846362
15841 268.6385586598 -0.385357 -0.994846 -0.253746 -0.375596 -1.000000 -0.105077 0.323191 -0.050833 0.241510 -0.563753 1.000000 -0.651537 0.516976 -0.817158 0.594891 -0.451490 -1.000000 -0.771617 0.632323 1.000000 0.461990 0.068187 -0.365151 0.436735 -0.044146 0.828016 0.218882 0.306979 0.037669 -0.947135 -0.716604 -1.000000
17334 278.8395208269 -0.171475 -1.000000 -0.452817 -0.502073 -1.000000 0.008169 0.171769 -0.044216 -0.007952 -1.000000 0.866704 -0.677286 0.658509 -1.000000 0.619478 -0.647178 -0.784931 -0.549315 0.646125 1.000000 0.648825 -0.181994 -0.267880 0.223810 -0.033893 0.635456 0.231217 0.572713 0.267815 -0.875655 -0.918292 -1.000000
