evaluations raw_y x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31
1 -361.9580415370 -0.536401 0.404425 -0.338344 -0.818131 0.441566 0.867769 0.505219 0.689963 0.598858 0.268687 -0.728914 0.878801 -0.318668 -0.305686 -0.808480 0.195743 0.821773 0.716334 -0.416290 0.169864 -0.799399 -0.275820 0.312052 -0.021639 0.822725 -0.417215 0.246061 -0.188668 -0.632463 0.781629 -0.462136 -0.881432
3 -311.0367988390 -0.346988 0.490674 0.566333 -0.210763 -0.292341 0.583961 0.007116 -0.958503 -0.134622 0.733700 -0.758515 0.973310 0.925282 0.962484 0.770363 -0.255384 -0.696331 -0.163798 0.167749 0.651490 -0.058641 0.289875 -0.597191 0.532389 -0.299169 -0.373696 0.497903 -0.874778 0.647648 0.617380 -0.500244 0.308808
6 -138.0946048452 -0.903682 0.602592 0.589186 0.430092 0.686054 -0.704509 0.074697 -0.196752 -0.901791 -0.876216 -0.701795 -0.056986 0.766758 0.780432 -0.789772 0.743670 0.541615 -0.778570 0.656996 -0.349938 0.589776 -0.378506 -0.987146 -0.480831 0.468152 -0.639827 0.520031 -0.448006 -0.652613 -0.186516 0.796742 0.322298
7 -101.0856644926 0.321225 -0.452997 -0.869666 -0.683593 0.662712 0.237519 -0.161616 -0.352675 -0.997203 0.969096 -0.815008 0.549485 -0.536817 0.291208 -0.536460 -0.748060 -0.157069 0.836841 0.070218 -0.612834 -0.756629 0.047795 -0.014886 -0.000522 -0.327323 -0.328133 0.342105 0.318116 -0.155871 -0.481319 0.663808 0.997289
9 42.6640139143 -0.727336 -0.462138 -0.975571 -0.282541 0.675907 0.589016 0.360542 0.039940 -0.742833 -0.690767 0.921215 0.120762 -0.396164 0.124097 -0.125745 0.351910 -0.711322 0.709090 0.133946 0.067387 0.207643 -0.308588 0.824387 0.385916 -0.217311 0.676681 0.341142 -0.488949 -0.909424 0.428037 -0.028450 -0.206273
1291 53.8712175219 0.167397 -0.579601 0.672821 -0.938895 -0.286062 0.837775 0.262867 0.280510 -0.964383 -0.322655 -0.234253 -0.460319 0.467455 0.469185 0.551637 -0.518518 -0.113938 -0.397857 0.125009 -0.333383 -0.055796 0.428365 -0.657166 0.513895 -0.445651 -0.893168 -0.468270 -0.565378 0.370680 0.683136 0.201972 -0.753143
1325 166.5821615331 -0.872052 0.781921 -0.682153 0.161107 0.630027 -0.532107 -0.743185 -0.787042 -0.684615 0.480025 -0.796864 0.727937 0.078800 -0.054470 -0.989168 -0.556920 -0.650936 -0.321252 0.082773 0.640037 -0.541149 0.121469 0.351718 0.717337 -0.897564 0.108219 -0.314233 -0.628996 -0.413322 0.281692 -0.600208 0.370605
8951 181.7411591735 0.013983 0.352144 0.232150 0.487422 -0.031168 -0.459017 -0.796844 -0.491118 -0.878676 0.363416 -0.448237 -0.910480 0.255179 0.797959 -0.672747 0.917114 -0.301744 0.879864 0.904621 0.683109 -0.564348 -0.154456 -0.608208 0.094610 -0.794015 0.199875 -0.452379 0.706703 -0.075952 0.653675 0.270069 -0.727276
10749 295.9958342063 -0.083764 0.477300 -0.579717 -0.782622 -0.728412 -0.568789 -0.534853 -0.148867 0.023368 0.606852 -0.962449 -0.273517 0.817679 0.393009 0.451584 0.775269 0.894427 -0.670530 0.485100 0.233920 -0.433111 -0.747921 0.199911 -0.329904 0.687338 0.074740 -0.855262 0.373056 -0.226626 -0.959445 0.507175 -0.369879
20000 -690.9568875214 -0.594502 0.957492 -0.954453 -0.333876 -0.797093 0.718436 -0.465984 0.991231 -0.342786 0.189195 -0.180453 -0.196149 0.844901 -0.983996 -0.850373 0.766153 0.761195 0.914288 -0.987901 0.182929 -0.197051 -0.535616 -0.723156 -0.927127 -0.725575 -0.031379 -0.807043 0.882240 0.465861 0.437181 0.372147 -0.753799
