evaluations raw_y x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31
1 -680.1731167724 0.517906 -0.666537 0.378665 -0.380062 -0.950507 -0.706135 -0.591336 0.661234 -0.856271 0.065277 0.036267 0.333667 -0.256892 -0.477901 0.996533 -0.168122 0.022623 0.809007 -0.226398 0.834062 -0.948079 -0.114194 0.420692 0.208783 0.423460 -0.882722 0.056168 0.383656 0.772264 0.347056 0.781739 0.627768
2 -535.7897866527 0.517906 -0.666537 0.378665 -0.380062 -0.950507 -0.706135 -0.591336 0.661234 -0.856271 0.065277 0.036267 0.333667 -0.256892 -0.477901 0.996533 -0.168122 0.022623 0.809007 -0.226398 0.834062 -0.948079 -0.114194 0.420692 0.208783 0.423460 -0.882722 0.056168 0.383656 0.772264 0.347056 0.781739 0.627768
3 -239.3995768535 0.517906 -0.666537 0.378665 -0.380062 -0.950507 -0.706135 -0.591336 0.661234 -0.856271 0.065277 0.036267 0.333667 -0.256892 -0.477901 0.996533 -0.168122 0.022623 0.809007 -0.226398 0.834062 -0.948079 -0.114194 0.420692 0.208783 0.423460 -0.882722 0.056168 0.383656 0.772264 0.347056 0.781739 0.627768
19 -225.0074483614 0.341689 -0.594675 0.365672 -0.541748 -0.731247 -0.544741 -0.557020 0.674732 -0.880801 0.190780 0.169061 0.191130 -0.087608 -0.411913 0.905984 -0.013598 0.055640 0.718234 -0.288328 0.961498 -0.999688 -0.017108 0.541715 0.258216 0.518845 -0.730569 0.188608 0.288875 0.706162 0.679541 0.992553 0.589505
31 -207.4542827294 0.318292 -0.568828 0.232628 -0.621712 -0.919669 -0.418217 -0.631057 0.637651 -0.876930 0.130372 0.093098 0.259134 -0.182130 -0.422608 1.000000 0.033776 -0.060159 0.755290 -0.266434 0.979410 -1.000000 -0.074158 0.430329 0.240931 0.509782 -0.655207 -0.083434 0.249405 0.688550 0.886955 1.000000 0.621634
53 -200.9017574461 0.124200 -0.807373 0.362690 -0.777208 -0.510275 -0.512632 -0.534362 0.458215 -0.905115 0.088848 0.102755 0.297781 0.234148 -0.701697 0.851872 -0.039490 -0.346682 0.729749 -0.195636 0.931971 -1.000000 -0.130193 0.446105 0.296147 0.697539 -0.790316 0.283997 0.116823 0.957622 0.674816 1.000000 0.463913
58 -161.0707503690 0.338449 -0.834820 0.325852 -0.902525 -0.357411 -0.414711 -0.784770 0.439684 -0.913522 0.215972 0.053892 0.211884 -0.084964 -0.759186 0.830226 -0.044564 -0.485088 0.773215 -0.196430 0.765422 -1.000000 -0.058022 0.837318 0.338203 0.758548 -0.601604 0.134023 0.224201 0.811833 0.612371 0.955666 0.551690
60 -128.0509803917 0.338449 -0.834820 0.325852 -0.902525 -0.357411 -0.414711 -0.784770 0.439684 -0.913522 0.215972 0.053892 0.211884 -0.084964 -0.759186 0.830226 -0.044564 -0.485088 0.773215 -0.196430 0.765422 -1.000000 -0.058022 0.837318 0.338203 0.758548 -0.601604 0.134023 0.224201 0.811833 0.612371 0.955666 0.551690
81 -69.3119473679 0.326695 -0.928814 0.318506 -0.910157 -0.483268 -0.309465 -0.740118 0.305423 -0.947153 0.309148 -0.043361 0.211233 -0.121957 -0.736097 0.664410 0.098174 -0.456517 0.860243 -0.180087 0.754309 -0.895329 0.177877 0.792594 0.388621 0.651118 -0.501617 0.376183 0.220439 0.963851 0.527801 0.953418 0.683243
95 -43.4584082869 0.448222 -0.936987 0.178549 -0.923451 -0.430621 -0.373696 -0.758436 0.192600 -1.000000 0.264562 -0.098395 0.150689 -0.198615 -0.752815 0.680864 0.013969 -0.530042 1.000000 -0.470177 0.895128 -0.978582 0.088795 0.884053 0.209354 0.561764 -0.651197 0.478514 0.308251 1.000000 0.397077 0.924018 0.805458
171 -23.7900873751 0.636720 -0.738763 0.117680 -1.000000 -0.527577 -0.528830 -0.879496 0.183015 -0.693008 0.436114 -0.278443 0.416108 -0.267150 -0.683701 0.586450 -0.022004 -0.632814 1.000000 -0.470854 0.791544 -1.000000 0.305152 1.000000 0.191330 0.630549 -0.914231 0.782107 0.584886 0.959640 0.445776 0.940795 0.567415
196 -8.5403015239 0.482190 -0.897349 0.313786 -1.000000 -0.547235 -0.304878 -0.784970 0.208433 -1.000000 0.390266 0.007885 0.263445 -0.152895 -0.437142 0.740426 0.252764 -0.492519 1.000000 -0.476519 0.947278 -1.000000 0.102830 0.811711 0.393377 0.539821 -0.669598 0.587081 0.230055 0.962865 0.340394 0.984476 1.000000
333 21.8036978548 0.490011 -0.874524 0.112101 -0.805318 -0.427867 -0.364207 -0.806229 0.131872 -0.992446 0.319862 -0.060278 0.234373 -0.209218 -0.506789 0.699253 -0.047276 -0.522098 1.000000 -0.526456 0.830000 -0.900872 0.143007 0.710464 0.265271 0.589291 -0.660852 0.430374 0.236112 1.000000 0.331746 1.000000 0.828996
511 26.3094120922 0.307362 -0.967578 0.046372 -0.794001 -0.397277 -0.426548 -0.822487 0.129305 -1.000000 0.400502 0.033984 0.194233 -0.148446 -0.625237 0.681418 0.025216 -0.509190 1.000000 -0.457821 0.786240 -0.930473 0.106481 0.699738 0.240027 0.595725 -0.692132 0.536598 0.186137 1.000000 0.264017 0.982930 0.764583
864 38.2931991531 0.371493 -0.839857 0.264603 -0.341170 0.024387 -0.285645 -0.497270 -0.048188 -0.740159 0.324258 0.115281 0.199282 -0.167855 -0.466500 0.609741 -0.243964 0.405367 1.000000 -0.379054 0.608372 -0.907535 -0.088285 0.601488 0.457529 1.000000 -0.680787 0.745719 0.849875 1.000000 0.039000 0.806988 0.960085
1907 49.8262168786 0.675411 -1.000000 -0.142268 -0.185213 0.045807 -0.235145 -0.336455 -0.213349 -0.937377 0.388646 0.479571 0.334797 -0.095346 -0.394700 0.583284 -0.171605 0.575706 1.000000 -0.255240 0.421271 -0.947715 0.170459 0.648683 0.266561 0.971991 -1.000000 0.767080 0.892735 0.916631 0.153016 0.766712 1.000000
5961 53.0725457497 1.000000 -1.000000 1.000000 0.341920 1.000000 -1.000000 1.000000 1.000000 -1.000000 -1.000000 -1.000000 0.705090 -1.000000 1.000000 1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 1.000000 1.000000 0.159410 -1.000000 -1.000000 0.927689 1.000000 -1.000000 -1.000000 -1.000000
6014 -634.5743544132 -1.000000 1.000000 1.000000 1.000000 -1.000000 1.000000 1.000000 1.000000 1.000000 -1.000000 1.000000 1.000000 -1.000000 1.000000 0.297184 -1.000000 1.000000 1.000000 -1.000000 1.000000 1.000000 -1.000000 -1.000000 1.000000 1.000000 -1.000000 -1.000000 1.000000 1.000000 1.000000 1.000000 -1.000000
