evaluations raw_y x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31
1 -479.8008679697 -0.742023 -0.077688 -0.167692 0.205448 -0.633864 -0.164175 -0.731823 0.313236 0.613465 -0.723716 -0.299231 0.229032 0.102561 0.384949 -0.909480 -0.294898 -0.916217 -0.699031 -0.323329 -0.673445 0.521949 -0.306796 -0.476018 -0.628623 0.808028 -0.585043 -0.307429 -0.234868 -0.897584 0.741743 0.320785 0.709132
2 -311.2400636382 -0.978084 0.601894 -0.228816 -0.069558 -0.522066 -0.399597 -0.916222 0.161549 -0.211915 0.823372 -0.654900 -0.304030 0.677588 -0.431259 0.219659 -0.091937 -0.101636 -0.595218 -0.815428 0.502932 0.775249 0.624226 0.622601 -0.091075 0.763603 0.472659 0.621131 -0.504549 -0.270214 0.492749 0.643055 -0.290058
3 -223.6621851231 -0.752162 0.758918 0.011832 -0.183967 0.768298 0.764241 0.906398 0.872853 -0.292238 0.167880 -0.447741 0.679196 0.566614 0.867549 -0.011606 -0.252108 0.165669 -0.509362 0.620632 -0.324650 -0.071143 -0.823613 0.331067 -0.016903 -0.761380 -0.491146 0.106088 -0.641492 0.234893 0.658853 -0.475623 0.269103
10 -106.6383859309 -0.759290 0.003963 0.333512 0.274331 0.284225 0.108992 -0.072360 0.421666 0.778074 -0.418525 -0.082178 0.316198 -0.881106 0.525714 -0.461855 0.216712 0.779531 0.662279 0.262508 0.877733 0.568056 0.342805 -0.463299 -0.378632 0.381052 0.994440 -0.720164 -0.687681 -0.088427 0.999846 0.998652 0.738574
21 -61.4527711910 0.649210 0.055688 0.605773 -0.390410 -0.362617 -0.803624 -0.872279 -0.821479 -0.797861 0.383296 -0.674188 0.062530 0.707424 0.114799 -0.866841 -0.366526 0.185370 -0.846173 -0.143372 -0.016600 -0.160700 -0.147487 -0.561405 0.920484 -0.534689 0.036714 0.620667 0.894432 -0.827869 -0.396431 -0.162961 -0.095765
23 -57.4234031171 0.592269 -0.778118 0.886682 0.197255 0.220466 0.885640 -0.787661 0.976119 -0.026613 0.684891 0.704287 -0.086529 -0.590516 0.632002 -0.032943 0.520158 0.751004 -0.060881 0.000900 -0.097623 0.063244 -0.035422 -0.539960 0.366369 -0.999298 -0.722315 0.702502 -0.069508 0.718420 0.597000 0.888664 -0.745569
54 5.2807734265 0.019127 1.000000 -0.412089 1.000000 -1.000000 -1.000000 -0.826321 -1.000000 -0.620034 0.059303 1.000000 -0.525182 -0.348135 -0.852555 -1.000000 0.685112 -0.723313 -0.908137 -0.747503 0.583318 -1.000000 -0.314237 1.000000 -0.348166 -1.000000 -0.795025 -0.938718 1.000000 0.032096 -1.000000 0.409166 -0.251667
110 95.9437176485 -0.665953 1.000000 -0.305732 0.584438 1.000000 0.865016 -1.000000 1.000000 -1.000000 0.639396 1.000000 -0.568448 -0.141445 0.742504 -1.000000 0.271113 -0.370649 0.914731 -1.000000 0.984721 -1.000000 0.739446 1.000000 -1.000000 -1.000000 -0.730358 1.000000 -1.000000 1.000000 0.566494 -1.000000 -1.000000
658 208.8360340726 -0.883613 -0.031803 -0.151118 -0.023928 -0.183819 1.000000 0.774654 1.000000 -1.000000 0.810573 -1.000000 -1.000000 1.000000 1.000000 0.339776 1.000000 -0.943710 -1.000000 -0.334505 1.000000 0.731036 -0.073513 -0.678098 -0.131177 1.000000 -1.000000 -0.286552 0.020101 -1.000000 -0.182153 -0.841202 -0.021391
996 220.5178349973 -1.000000 -1.000000 1.000000 -0.052112 -0.836906 -0.444544 0.317301 1.000000 -1.000000 0.810573 0.600000 -1.000000 -0.035341 -1.000000 -1.000000 -0.456775 -1.000000 -1.000000 0.290175 0.158036 -0.759711 -0.914987 1.000000 -0.195871 -0.411120 0.450927 -1.000000 0.160248 0.237933 0.313389 -0.333604 0.827408
1031 241.3459376448 -1.000000 0.020348 1.000000 0.702400 -0.928833 1.000000 0.104773 1.000000 -0.677844 1.000000 -0.219200 -0.734710 0.864889 1.000000 0.018916 1.000000 -1.000000 0.531785 -1.000000 1.000000 0.965172 -0.903284 -0.875048 1.000000 -1.000000 -0.784286 1.000000 0.461772 -0.278648 -0.511718 -1.000000 1.000000
1104 245.2981946877 0.090886 0.216278 0.971901 0.328581 -1.000000 1.000000 -0.553500 1.000000 1.000000 0.059303 -1.000000 -0.547671 1.000000 1.000000 -1.000000 1.000000 -0.058508 0.225428 -0.747503 1.000000 1.000000 -0.968552 -1.000000 1.000000 1.000000 -0.827429 0.626601 1.000000 -0.431567 -0.898372 -1.000000 -0.932810
