evaluations raw_y x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31
1 -125.3497317405 0.597399 0.335708 0.117563 -0.865212 0.723876 -0.430754 0.139150 -0.525244 0.643967 0.943007 0.188231 0.722803 -0.553092 0.018138 0.876995 0.054389 -0.603885 0.037386 -0.024160 -0.646155 -0.471372 0.453107 0.284021 0.115407 0.559430 -0.382939 0.118601 0.799638 0.212689 -0.727748 0.472186 -0.669880
6 -118.9326766762 0.537474 0.330850 0.054465 -0.907820 0.641674 -0.228744 0.004207 -0.558801 0.469393 1.000000 0.205571 0.666523 -0.675754 0.089715 1.000000 0.104581 -0.620924 0.008903 0.143745 -0.744254 -0.335940 0.516892 0.234026 0.057396 0.470907 -0.509010 0.243358 0.941572 0.129363 -0.728061 0.518321 -0.567447
9 -13.5712050409 0.365121 0.359612 0.142313 -0.772983 0.734517 -0.286873 0.053261 -0.511266 0.560245 0.925532 0.247008 0.685604 -0.706712 -0.059051 0.988035 0.049592 -0.539468 -0.026147 0.110996 -0.988242 -0.259707 0.621933 0.278672 0.263929 0.434490 -0.400461 0.175434 0.982328 0.117055 -0.534473 0.631481 -0.458783
165 12.2149866684 0.377966 0.319862 0.141282 -0.758920 0.724155 -0.363218 0.083623 -0.539020 0.569701 0.908294 0.276372 0.686879 -0.704150 -0.095158 0.974064 0.059423 -0.567226 -0.005312 0.096084 -0.983062 -0.260194 0.642980 0.322528 0.284318 0.459739 -0.376968 0.102087 1.000000 0.064069 -0.526307 0.620326 -0.460383
338 27.3938513206 0.378999 0.324638 0.143093 -0.764879 0.725511 -0.357236 0.079330 -0.543494 0.571781 0.909801 0.257710 0.682774 -0.696401 -0.081016 0.973918 0.064447 -0.559697 0.002193 0.085992 -0.982024 -0.253017 0.652122 0.309980 0.279242 0.454719 -0.386010 0.109046 0.995017 0.077819 -0.532012 0.613304 -0.457705
425 37.9669395464 0.379225 0.327265 0.143337 -0.764341 0.723260 -0.352191 0.081305 -0.545995 0.570518 0.909915 0.260900 0.683062 -0.691224 -0.081181 0.971126 0.070061 -0.560553 0.003085 0.088838 -0.982981 -0.252897 0.653147 0.309069 0.281291 0.454644 -0.382083 0.109866 1.000000 0.077414 -0.531774 0.606467 -0.459290
1632 45.6999654954 0.379225 0.327265 0.143337 -0.764341 0.723260 -0.352191 0.081305 -0.545995 0.570518 0.909915 0.260900 0.683062 -0.691224 -0.081181 0.971126 0.070061 -0.560553 0.003085 0.088838 -0.982981 -0.252897 0.653147 0.309070 0.281291 0.454644 -0.382083 0.109866 1.000000 0.077414 -0.531774 0.606467 -0.459290
2566 244.4146827323 0.379225 0.327265 0.143337 -0.764341 0.723260 -0.352191 0.081305 -0.545995 0.570518 0.909915 0.260900 0.683062 -0.691224 -0.081181 0.971126 0.070061 -0.560553 0.003085 0.088838 -0.982981 -0.252897 0.653147 0.309070 0.281291 0.454644 -0.382083 0.109866 1.000000 0.077414 -0.531774 0.606467 -0.459290
13482 262.4506606122 0.379225 0.327265 0.143337 -0.764341 0.723260 -0.352191 0.081305 -0.545995 0.570518 0.909915 0.260900 0.683062 -0.691224 -0.081181 0.971126 0.070061 -0.560553 0.003085 0.088838 -0.982981 -0.252897 0.653147 0.309070 0.281291 0.454644 -0.382083 0.109866 1.000000 0.077414 -0.531774 0.606467 -0.459290
20000 -163.3481140228 0.379225 0.327265 0.143337 -0.764341 0.723260 -0.352191 0.081305 -0.545995 0.570518 0.909915 0.260900 0.683062 -0.691224 -0.081181 0.971126 0.070061 -0.560553 0.003085 0.088838 -0.982981 -0.252897 0.653147 0.309070 0.281291 0.454644 -0.382083 0.109866 1.000000 0.077414 -0.531774 0.606467 -0.459290
