evaluations raw_y x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31
1 -671.1727442674 -0.726393 0.961405 -0.352651 -0.616831 -0.957985 0.738251 -0.229442 -0.301669 -0.401448 -0.176988 0.035310 -0.248273 0.731235 -0.751996 -0.520240 0.141734 0.190872 0.423504 0.517459 0.477292 -0.645496 -0.356895 -0.798014 -0.273988 -0.060309 0.722704 0.059648 -0.822663 -0.145044 0.934283 -0.382613 -0.346840
2 -454.1182673540 -0.746070 -0.414840 0.286901 0.345101 0.270742 0.974401 0.372597 0.258112 0.364092 -0.666525 -0.683073 0.372326 0.836413 -0.220590 -0.104618 0.158763 -0.303140 -0.782504 -0.857413 0.021910 -0.565599 0.680123 0.195456 -0.631457 -0.823945 0.484067 0.152761 0.595117 -0.337752 0.569354 0.145258 -0.685743
3 -132.0940971051 0.420263 -0.876996 -0.096938 -0.668814 -0.339844 -0.033013 -0.414298 0.903620 -0.640389 0.051267 0.366791 0.990731 0.535147 0.555005 0.414025 0.647199 -0.511589 -0.850580 -0.353644 0.292710 0.744075 -0.735811 0.689843 0.619350 0.996997 -0.588442 0.999662 0.315417 -0.719146 0.404427 0.049530 -0.620954
29 -119.2862564914 0.458955 -0.317389 0.728609 -0.927753 -0.343999 -0.213944 0.447983 0.942764 -0.657779 -0.745574 -0.440511 0.230226 0.983063 -0.666204 0.302498 -0.571347 -0.983267 -0.558704 0.447404 0.603218 0.142062 -0.534996 0.964354 0.946532 -0.253541 0.355913 0.106278 0.753688 -0.495589 -0.257470 -0.064787 0.090024
32 -106.5577521246 -0.116002 -0.122930 0.197538 -0.413782 0.969965 0.041359 0.006752 0.892738 0.620846 -0.064558 0.664570 -0.795077 -0.689439 -0.310015 0.828042 0.224297 -0.865154 0.530684 0.414375 -0.496235 -0.334903 -0.825354 0.804123 -0.565212 -0.156254 0.990714 -0.909411 0.233102 -0.157561 -0.553218 0.433917 -0.193771
40 -95.5075933596 0.183833 -0.980852 0.873577 0.799633 0.671030 0.169830 0.613088 -0.788288 -0.154927 -0.169387 0.876585 -0.123926 -0.821910 0.942051 0.497277 -0.445162 0.184801 -0.789586 -0.158865 -0.476384 0.204900 -0.461416 0.810921 -0.676166 0.295377 -0.487323 -0.974039 0.991648 -0.180816 0.921084 -0.061350 0.089025
65 31.2054792321 -0.650914 0.804745 -0.947679 0.471447 -0.561578 -0.289932 -0.293941 -0.184185 0.027907 -0.741215 0.380574 0.277859 0.696181 -0.270610 0.937541 -0.300017 -0.600074 -0.406869 0.138083 0.337300 -0.284677 -0.246815 0.982683 0.347757 0.871709 0.539269 0.015008 0.042134 -0.188392 -0.803512 -0.999261 -0.545929
97 32.7116775673 0.094621 -0.975196 -0.036515 0.585583 0.510863 0.275649 -0.407229 -0.300488 0.983743 -0.975802 -0.153873 -0.080217 0.015876 0.719047 -0.600799 0.809460 -0.229614 -0.910128 -0.224784 0.000909 0.056607 -0.163532 -0.717340 -0.801043 -0.012224 -0.222197 -0.145031 -0.108304 0.373806 -0.430130 -0.886540 0.467383
738 100.9805715748 0.045672 0.772115 0.086157 0.776504 0.347449 -0.806393 -0.462296 -0.728835 -0.308077 0.744086 0.032417 -0.445622 -0.343251 0.880644 -0.911367 0.667867 -0.145108 -0.013073 0.220219 -0.581776 0.615957 0.264374 0.956948 -0.011341 -0.363232 -0.277725 0.079868 -0.958613 -0.230606 0.577238 -0.532360 0.725093
1000 -561.1350037200 -0.409643 0.397216 -0.898578 -0.856013 -0.450855 0.947258 0.591972 0.561229 0.299808 -0.383153 0.779955 -0.472014 -0.104017 0.619178 0.487417 0.782000 0.088085 -0.238395 0.012871 -0.166553 -0.075841 0.793105 -0.985454 0.948927 -0.881639 0.709236 -0.783954 -0.415986 -0.053259 0.748403 -0.340567 -0.278959
