evaluations raw_y x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31
1 -871.5426514056 0.096500 0.594443 -0.987782 0.431322 0.067427 -0.470888 0.411810 0.052982 0.484153 0.136201 0.553358 -0.655578 -0.424989 0.031041 -0.023031 0.913774 0.568027 -0.978941 -0.353237 -0.297017 0.639236 0.391994 0.591057 -0.833079 0.945585 0.970605 0.433942 -0.655561 -0.087023 -0.250158 0.925941 -0.644850
2 -359.8079359232 0.096500 0.594443 -0.987782 0.431322 0.067427 -0.470888 0.411810 0.052982 0.484153 0.136201 0.553358 -0.655578 -0.424989 0.031041 -0.023031 0.913774 0.568027 -0.978941 -0.353237 -0.297017 0.639236 0.391994 0.591057 -0.833079 0.945585 0.970605 0.433942 -0.655561 -0.087023 -0.250158 0.925941 -0.644850
31 -327.1572486576 0.006803 0.744099 -0.836563 0.470020 0.051740 -0.274888 0.439125 0.072775 0.389038 0.094176 0.468001 -0.786158 -0.475281 0.179865 0.243764 1.000000 0.820229 -0.944936 -0.561398 -0.156011 0.700084 0.378650 0.691099 -0.810321 0.873213 0.954480 0.402225 -0.838667 -0.132946 -0.135405 0.731517 -0.412785
37 -110.8269410500 -0.060202 0.730955 -1.000000 0.657709 0.102649 -0.401232 0.213450 0.071724 0.457657 0.016020 0.672928 -0.702608 -0.376876 0.020814 0.134547 1.000000 0.574134 -1.000000 -0.302626 -0.319773 0.582608 0.423416 0.721758 -0.866195 0.804192 0.755808 0.338797 -0.837631 -0.150031 -0.261758 0.961030 -0.666287
38 -99.7673626110 -0.060202 0.730955 -1.000000 0.657709 0.102649 -0.401232 0.213450 0.071724 0.457657 0.016020 0.672928 -0.702608 -0.376876 0.020814 0.134547 1.000000 0.574134 -1.000000 -0.302626 -0.319773 0.582608 0.423416 0.721758 -0.866195 0.804192 0.755808 0.338797 -0.837631 -0.150031 -0.261758 0.961030 -0.666287
98 -91.4615354504 -0.112628 0.777939 -1.000000 0.644772 0.218374 -0.573503 0.117435 0.157237 0.455600 -0.145625 0.770184 -0.741016 -0.224603 0.124454 0.061074 1.000000 0.464447 -0.948104 -0.398577 -0.265669 0.710705 0.493572 0.574625 -0.755805 0.679339 0.820801 0.250353 -0.705411 -0.183239 -0.256031 0.911760 -0.819129
138 -90.1661225338 -0.136506 0.886084 -1.000000 0.435503 0.605249 -0.517580 0.052569 0.393383 0.744290 0.155432 0.961786 -0.639331 0.174330 0.484780 0.134968 1.000000 0.407761 -0.813509 -0.587953 -0.261225 0.540368 0.590217 0.772684 -0.770366 0.780719 0.756513 0.087862 -0.830173 -0.492963 -0.436385 0.946321 -1.000000
150 -37.7637860752 0.189263 0.748208 -0.894439 0.946453 1.000000 -0.514665 -0.019237 0.048362 1.000000 -0.247533 0.483707 -0.322162 0.656344 0.952226 -0.051504 0.930079 -0.015592 -0.774913 -0.789063 0.028440 0.218454 0.635441 0.558687 -0.764144 0.582701 0.878698 0.046804 -1.000000 -0.338262 -0.288771 0.926740 -0.878989
156 45.8493174217 0.391289 0.687175 -0.892726 0.522252 0.919565 -0.295362 -0.031920 0.169437 0.872220 0.270374 0.999299 -0.355051 0.119361 0.443846 0.351583 0.948969 0.227088 -0.832010 -0.694778 0.202627 0.391318 0.465828 0.484695 -0.684617 0.609816 1.000000 0.027553 -1.000000 -0.346248 -0.354026 0.693295 -0.772945
426 61.4608998704 0.268382 0.702039 -0.993396 0.513659 1.000000 -0.169596 -0.023532 -0.147282 0.353063 0.171737 0.962267 -0.136905 0.012161 0.284036 -0.789898 1.000000 0.413324 -0.479390 -0.457863 0.827621 0.522323 0.172951 0.685221 -0.472853 0.720926 1.000000 -0.294671 -0.965737 -0.412522 -0.456265 0.439026 -0.911046
435 235.1791191502 0.240643 0.756662 -0.736709 0.751039 0.933570 -0.227413 0.029815 -0.183977 0.392579 0.113129 0.913525 -0.244259 0.099251 0.552859 -0.589859 1.000000 0.637755 -0.664509 -0.502296 0.589852 0.529478 0.124102 0.506054 -0.292568 0.681484 0.898350 -0.419634 -0.886906 -0.678767 -0.434688 0.422713 -0.773205
452 273.0787976897 0.242162 0.795336 -0.741059 0.757328 1.000000 -0.068294 0.048151 -0.404549 0.614438 0.061302 0.712299 -0.239689 0.133598 0.440908 -0.464154 0.995436 0.507577 -0.568948 -0.414208 0.738097 0.695293 0.083890 0.395089 -0.433179 0.777350 0.751472 -0.210917 -1.000000 -0.195229 -0.254251 0.273435 -0.984345
552 279.9366119061 0.140968 0.752942 -0.691149 0.902491 1.000000 -0.037305 0.202547 -0.582486 0.689316 0.134545 0.510322 -0.268861 0.202152 0.485297 -0.554772 1.000000 0.617654 -0.644212 -0.251014 0.689321 0.604931 -0.002818 0.194889 -0.453142 0.754076 0.710219 -0.240225 -0.889787 -0.123601 -0.264637 0.518094 -0.754942
670 281.8257130634 0.155646 0.928255 -0.529680 0.985283 1.000000 -0.220329 0.028303 -0.346306 0.658463 -0.024682 0.652108 -0.075245 0.348091 0.226135 -0.465443 1.000000 0.565304 -0.566864 -0.417468 0.730438 0.829231 0.099269 0.418520 -0.380189 0.804074 0.674277 -0.248418 -0.846765 -0.277681 -0.283309 0.110364 -1.000000
1209 282.2688980432 -0.407661 0.374037 -0.917448 0.838470 1.000000 0.349837 -0.121600 -0.319445 0.930217 0.153025 0.567681 -0.431225 0.162488 0.230541 -0.647393 0.958483 0.724193 -0.833740 -0.322012 0.732887 0.720866 0.544808 0.697305 -0.740440 0.790303 0.517155 -0.055897 -1.000000 -0.128568 -0.360390 0.005043 -1.000000
1322 286.1793246958 0.135253 0.751627 -0.670278 0.654223 1.000000 -0.134748 0.175094 -0.242254 1.000000 0.092340 0.721357 -0.386325 0.173763 0.501971 -0.458329 1.000000 0.529231 -0.622790 -0.443091 0.930829 0.670925 0.051591 0.811318 -0.645749 0.644363 0.479449 -0.220925 -0.883690 -0.254833 -0.377866 0.530483 -0.738091
33579 301.3337735479 -1.000000 -1.000000 -1.000000 1.000000 1.000000 -1.000000 1.000000 -1.000000 1.000000 1.000000 -1.000000 -1.000000 -1.000000 1.000000 1.000000 -1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 -1.000000 1.000000 -1.000000 -1.000000 -1.000000 1.000000 -1.000000 -1.000000 -1.000000 -1.000000 1.000000
120010 -116.8988308495 -1.000000 -1.000000 -1.000000 -1.000000 1.000000 -1.000000 -1.000000 1.000000 -1.000000 -1.000000 1.000000 1.000000 -1.000000 1.000000 1.000000 1.000000 -1.000000 -1.000000 1.000000 -1.000000 1.000000 1.000000 1.000000 1.000000 -1.000000 1.000000 -1.000000 -1.000000 1.000000 -1.000000 1.000000 -1.000000
