evaluations raw_y x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31
1 -524.1353358308 -0.387536 -0.469873 -0.607880 -0.138957 -0.953773 -0.608436 -0.294389 -0.553516 0.227044 0.160914 0.707135 -0.917739 -0.023651 0.841652 -0.781796 -0.177887 -0.059746 -0.745407 0.964710 -0.959368 0.410972 0.931018 -0.294509 0.211790 -0.565239 0.983939 0.338359 0.386079 -0.649058 0.660898 -0.507624 0.208391
2 -478.3159477165 0.637024 -0.164507 -0.877062 0.814508 0.467731 -0.239268 -0.211617 0.757207 -0.776341 -0.131426 0.137123 -0.960758 -0.269707 -0.060922 -0.509467 0.099300 -0.127730 0.863502 -0.410216 -0.157532 -0.500369 -0.115931 0.166772 0.520417 0.466856 0.444202 0.477010 0.023484 -0.479717 0.541363 0.012853 -0.269164
3 -475.9328796339 -0.615798 -0.671247 -0.780542 0.460130 0.125154 0.784031 -0.609850 0.789540 -0.914867 -0.113340 0.786685 0.337835 0.642250 0.323275 -0.663883 0.396994 0.248756 0.320003 0.885766 0.586913 0.962773 0.944353 -0.683335 0.459047 0.500149 0.668481 0.889520 0.497866 -0.644745 0.834493 0.462221 -0.597746
6 -438.3893348763 0.803899 -0.886496 -0.744060 -0.190073 -0.756938 0.190896 0.526877 0.432466 0.956992 -0.335456 -0.814165 -0.466173 0.614210 0.553509 0.662865 0.331207 0.587274 0.460680 0.234503 -0.399352 -0.455135 -0.828336 0.024777 -0.688753 -0.543358 0.516102 -0.951518 -0.591850 -0.842542 -0.602802 -0.857399 -0.316056
10 -326.6993808431 0.732903 -0.475158 0.001246 0.686658 -0.549708 -0.490744 -0.603461 0.192410 -0.636991 -0.418264 0.448178 -0.285627 0.646766 -0.536218 -0.562854 -0.820293 -0.467254 -0.705598 -0.823061 0.435912 0.599666 -0.137858 0.419120 -0.559499 0.236916 0.718150 0.686389 -0.295496 0.166952 -0.094736 -0.116442 -0.671492
12 -125.6209849594 -0.528435 -0.767316 0.768154 -0.181776 0.490966 0.365690 -0.278492 0.356339 -0.820803 -0.438167 -0.877857 -0.495896 0.336803 0.769133 0.277685 -0.044731 -0.834816 -0.446885 -0.603503 -0.180949 -0.659870 0.576596 0.965129 0.246509 0.402416 0.749205 -0.835289 0.331762 -0.714016 0.793188 -0.426747 -0.870104
36 -110.2789041931 -0.630473 -0.121176 -0.477536 0.551670 0.923196 0.105024 0.518704 1.000000 -1.000000 -0.726557 -0.255644 0.814314 -1.000000 -1.000000 -1.000000 0.331207 0.260930 1.000000 0.996483 1.000000 0.510602 -0.370212 -0.781992 -0.688753 1.000000 0.603378 1.000000 1.000000 -0.959851 1.000000 1.000000 -0.316056
91 1.0926350540 -0.370307 1.000000 -0.063176 1.000000 0.510060 -1.000000 1.000000 -0.633676 -1.000000 -0.695285 0.592069 -0.917739 -0.359488 0.021074 -1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 -1.000000 -1.000000 0.937039 1.000000 0.060396 1.000000 -1.000000 0.848963 1.000000 1.000000 -1.000000
221 27.0791859697 0.240325 1.000000 0.365076 -0.584612 -0.027911 1.000000 0.026074 1.000000 -0.140267 0.665603 1.000000 1.000000 1.000000 0.682454 1.000000 -0.408009 1.000000 -1.000000 0.194322 0.978598 1.000000 -0.704007 0.058613 -0.474776 1.000000 -0.999286 -0.338784 -0.002219 1.000000 0.059275 -1.000000 -1.000000
750 60.7115112735 -1.000000 -0.534629 -0.960825 1.000000 1.000000 1.000000 -1.000000 -1.000000 -1.000000 1.000000 -0.816653 -1.000000 -1.000000 0.179401 -1.000000 0.260574 0.054436 1.000000 0.729331 -1.000000 1.000000 -1.000000 -1.000000 0.232157 1.000000 -1.000000 0.851148 0.498854 -1.000000 1.000000 1.000000 -0.022888
767 166.9757607661 -1.000000 -0.487471 0.356190 0.668329 0.505394 -1.000000 -1.000000 -1.000000 -1.000000 0.837678 -1.000000 -0.919462 0.216641 1.000000 -1.000000 1.000000 1.000000 1.000000 1.000000 0.409478 0.778788 -1.000000 -1.000000 0.284900 0.820437 -0.245632 0.956870 -0.452331 -0.608124 1.000000 1.000000 0.003016
1358 250.9218080807 -0.212858 1.000000 0.799520 1.000000 1.000000 0.262392 0.603346 -0.287790 -1.000000 -0.432553 -1.000000 1.000000 -0.661574 -1.000000 -1.000000 1.000000 0.572173 -0.615418 -0.148401 -0.152621 -0.436209 -1.000000 -0.210735 1.000000 -0.204768 -0.594716 -0.732543 -0.995395 -0.246710 -0.723994 -0.364149 -0.519827
8184 301.4360248730 -1.000000 1.000000 0.790151 1.000000 1.000000 1.000000 -0.255842 -0.327550 -0.863123 -1.000000 -1.000000 0.600000 -0.868617 -0.273529 -1.000000 -0.144539 1.000000 0.847023 0.254856 0.924539 0.838874 -1.000000 -1.000000 1.000000 1.000000 -1.000000 -0.361018 -0.210013 -1.000000 -0.070512 -0.091319 -1.000000
20000 -145.8802946141 -1.000000 1.000000 1.000000 0.054737 0.001648 -1.000000 -0.244186 -1.000000 1.000000 -0.650573 -1.000000 -1.000000 -0.442232 0.286013 -0.135574 1.000000 0.873012 1.000000 0.363409 -0.438309 1.000000 1.000000 -1.000000 0.970521 -0.084992 1.000000 1.000000 0.975632 1.000000 -1.000000 -1.000000 0.580880
