evaluations raw_y x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31
1 -427.7063146119 0.400557 0.743871 0.437134 -0.554800 0.749072 -0.614868 0.477437 -0.142575 -0.679444 0.424738 0.295591 0.080894 0.304245 -0.731131 -0.454774 0.909798 -0.371383 -0.105922 0.648010 -0.595237 -0.035013 0.058663 0.640495 -0.309519 0.655385 -0.668325 -0.715778 0.434837 0.540978 0.130176 -0.836767 -0.335132
2 -334.2914875861 0.441567 0.616015 0.295910 -0.479639 0.876877 -0.551415 0.426931 -0.174480 -0.670558 0.417219 0.290726 0.203473 0.215934 -0.642001 -0.574318 0.613004 -0.318545 -0.097287 0.735613 -0.434278 -0.105385 0.007223 0.665469 -0.382183 0.652067 -0.682166 -0.845042 0.268897 0.687325 0.162529 -0.787512 -0.326266
3 -186.6467465772 0.359547 0.871728 0.578357 -0.629961 0.621267 -0.678321 0.527942 -0.110670 -0.688331 0.432258 0.300457 -0.041685 0.392555 -0.820260 -0.335230 1.000000 -0.424220 -0.114557 0.560407 -0.756197 0.035359 0.110103 0.615522 -0.236856 0.658703 -0.654483 -0.586514 0.600776 0.394631 0.097823 -0.886022 -0.343998
4 18.5603231172 0.448677 0.682640 0.169385 -0.402351 0.920054 -0.689100 0.481836 -0.016204 -0.752541 0.502573 0.207757 0.186287 0.202947 -0.470845 -0.543039 0.685841 -0.324426 -0.157911 0.679703 -0.328521 -0.084574 -0.088725 0.682404 -0.338948 0.618105 -0.747683 -0.845725 0.215869 0.563380 0.132572 -0.681203 -0.288930
21 19.9123298359 0.477262 0.783108 0.165961 -0.469993 0.891706 -0.818352 0.462987 -0.015321 -0.754606 0.547440 0.083673 0.244014 0.078432 -0.461180 -0.490492 0.684172 -0.293876 -0.047714 0.729684 -0.213192 0.016733 -0.024704 0.624298 -0.267482 0.458711 -0.718542 -0.722158 0.205030 0.519659 0.067289 -0.714171 -0.307947
178 46.6451401665 0.356108 0.744929 0.215860 -0.373493 0.927311 -0.746545 0.345946 0.010988 -0.684929 0.553043 0.055226 0.479919 0.022404 -0.475529 -0.431816 0.459044 -0.404930 -0.143178 0.594560 -0.332401 0.026237 0.030466 0.540310 -0.318899 0.536513 -0.775865 -0.643330 0.218266 0.503971 -0.076429 -0.551974 -0.066005
216 238.4234250107 0.373443 0.659798 0.424847 -0.375816 0.867860 -0.674030 0.276060 0.023595 -0.723079 0.563964 0.061214 0.452762 0.053016 -0.651961 -0.422245 0.356287 -0.468436 -0.254408 0.563624 -0.288548 0.085764 -0.018389 0.404948 -0.395564 0.479714 -0.899554 -0.639072 0.240631 0.437715 -0.173372 -0.602055 0.018618
496 254.1553241305 0.336645 0.656621 0.536668 -0.371120 0.894525 -0.862252 0.205370 0.101927 -0.863326 0.546804 0.118661 0.503735 -0.034958 -0.606116 -0.568958 0.375563 -0.497409 -0.200499 0.491068 -0.318603 0.040900 -0.061060 0.389861 -0.477227 0.560812 -0.901469 -0.721429 0.207504 0.447755 -0.163982 -0.666122 -0.020571
500 254.6814996686 0.334098 0.758035 0.443431 -0.445949 0.847005 -0.830161 0.190970 0.021857 -0.786576 0.501937 0.173197 0.514553 -0.102339 -0.730235 -0.713875 0.459292 -0.643380 -0.138010 0.567255 -0.321687 0.060563 -0.098759 0.264210 -0.405534 0.436504 -0.904739 -0.658704 0.276735 0.365380 -0.097400 -0.733033 -0.069774
548 257.7631148245 0.367082 0.764178 0.512331 -0.397896 0.909534 -0.820222 0.102897 0.047221 -0.858715 0.505844 0.203840 0.586859 -0.121635 -0.689388 -0.758944 0.682351 -0.646035 -0.064301 0.618887 -0.461063 0.057076 -0.069776 0.278330 -0.464806 0.502659 -1.000000 -0.609130 0.257961 0.338946 -0.085821 -0.790784 -0.127215
598 264.6014367583 0.417461 0.636867 0.484090 -0.215072 0.916573 -0.908249 0.132176 0.174530 -0.858180 0.383928 0.429879 0.645709 -0.222615 -0.828325 -0.713363 0.656994 -0.728228 0.059857 0.779697 -0.424094 0.064615 0.006202 0.295355 -0.500470 0.621618 -0.985606 -0.554667 0.182906 0.376721 -0.242283 -0.757015 -0.223827
