evaluations raw_y x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31
1 -489.1104908137 0.195612 -0.128132 -0.966260 0.193375 0.789956 0.069255 -0.988089 0.804359 0.509039 -0.655792 0.460058 -0.253750 -0.635374 -0.109318 -0.426266 -0.178438 -0.113165 -0.645789 -0.480558 -0.540853 -0.191122 0.019685 -0.171947 -0.403521 -0.068903 -0.132053 -0.528253 0.274125 -0.608270 0.987533 0.661340 0.848859
2 -199.8325002676 -0.430572 -0.226527 0.172070 -0.090301 0.682272 -0.362781 -0.109492 -0.402323 -0.330768 -0.492729 -0.097343 0.594172 -0.194273 -0.852785 0.458430 -0.205545 0.147448 -0.391290 -0.765637 -0.347263 -0.861972 0.225595 0.950601 0.387400 0.508384 0.734384 0.504576 -0.118712 0.674019 0.120606 0.529139 0.574269
12 -100.9093474013 -0.598207 -0.016788 -0.439252 0.320379 -0.682332 0.864122 0.205180 0.677484 0.008251 0.449946 0.494644 -0.466317 0.778701 0.505990 0.069604 0.179848 0.904013 0.434552 0.556093 0.636519 0.376314 -0.803556 0.663967 0.291682 0.393216 -0.527351 -0.997083 0.913012 0.552106 0.466166 -0.263777 0.703040
53 -66.6068514065 -0.146585 -0.514209 0.072129 -0.345655 0.517954 -0.652319 -0.383824 0.915233 0.060259 -0.512639 0.171452 0.175763 -0.188732 -0.823687 0.811343 -0.455211 0.134983 -0.539606 -0.456596 -0.006245 -0.511369 0.167561 0.762112 0.530887 0.189472 0.934284 0.677053 -0.095090 1.000000 0.379258 0.379260 0.190512
104 -13.2681384839 1.000000 -1.000000 -0.605292 -0.500914 0.570895 -1.000000 -0.426983 1.000000 0.877752 -0.264506 0.171452 -0.267745 1.000000 -0.985373 0.164347 -0.689810 1.000000 -1.000000 -0.080738 0.681092 0.271650 -0.666993 -0.763334 0.389214 0.708398 1.000000 0.450158 -0.474839 1.000000 -0.449623 -0.708312 -0.304873
107 19.7126627600 0.228674 -1.000000 1.000000 -0.859487 1.000000 -0.456121 -0.470798 0.543914 0.779802 -1.000000 -0.128398 0.878411 0.748377 -0.871680 1.000000 -0.339760 -0.517757 -1.000000 -0.117630 0.918688 -1.000000 0.366383 1.000000 1.000000 1.000000 1.000000 1.000000 -0.352526 1.000000 -0.052132 -0.020584 0.948693
122 20.2671048779 1.000000 -1.000000 -0.345822 -1.000000 0.925392 -1.000000 -0.373217 1.000000 1.000000 -0.715953 -0.219649 -0.973040 1.000000 -1.000000 0.890046 -0.680382 0.464270 -1.000000 -0.172157 0.022474 -0.722264 -0.393609 -0.326196 1.000000 0.527603 1.000000 0.015535 -0.319069 1.000000 -0.001942 0.031560 -0.325062
350 33.5445530220 -0.541965 0.407891 0.045188 0.723382 0.666342 -0.577034 -1.000000 -0.137113 -1.000000 -1.000000 -0.023578 0.414196 -1.000000 -0.569357 0.489865 -0.522087 -0.679203 -0.589337 -0.525918 -0.556713 -0.736025 -0.339511 1.000000 0.174731 -1.000000 0.691731 -0.334353 1.000000 0.018528 1.000000 1.000000 1.000000
991 42.6971938176 -1.000000 -1.000000 -1.000000 0.930891 1.000000 -1.000000 -1.000000 -0.997386 0.457870 1.000000 -1.000000 -1.000000 -0.658340 -1.000000 0.591892 0.326896 0.070707 -1.000000 0.610957 1.000000 0.902569 -1.000000 -1.000000 1.000000 1.000000 -0.110589 0.462079 -1.000000 -0.598603 0.185835 -0.712483 -0.583082
1000 -170.4053268358 -0.033832 0.498452 1.000000 -1.000000 0.745560 -1.000000 -0.697174 1.000000 0.739764 -1.000000 1.000000 1.000000 -0.287772 -1.000000 1.000000 -0.471808 -0.721329 -1.000000 -0.426187 1.000000 -1.000000 0.302629 1.000000 1.000000 1.000000 1.000000 1.000000 0.268848 1.000000 -0.121958 0.589266 1.000000
