evaluations raw_y x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31
1 -69.7045186116 0.307179 -0.769986 0.900566 -0.035617 0.744949 -0.575335 -0.918581 -0.205611 -0.533736 0.683481 -0.585835 0.484939 -0.215692 -0.635487 0.487079 -0.860836 0.770674 0.905289 0.862287 -0.169138 -0.942037 0.964055 -0.320725 0.413374 -0.276246 -0.929788 0.710117 0.314507 0.531366 0.108174 0.770186 0.808395
27 -46.8420960934 -0.335501 0.864212 0.091771 -0.185052 0.852478 -0.219229 -0.983277 -0.743942 -0.321138 0.813638 0.310636 -0.683843 0.562993 0.579315 -0.683417 0.093103 -0.038717 0.031191 0.750629 -0.875761 0.065238 0.556647 -0.150467 0.217449 -0.429700 0.963203 0.781468 -0.319544 -0.122158 -0.283263 0.857096 -0.558472
53 163.6195313801 -0.267689 -0.053297 1.000000 0.908660 0.564352 -0.982654 -1.000000 -1.000000 -0.739230 -0.270818 0.294535 -0.405463 0.668687 0.855207 -0.457220 -0.019936 0.525374 0.220064 1.000000 -1.000000 -0.608094 0.350818 -0.785388 -0.706779 -0.371357 1.000000 1.000000 -0.733945 1.000000 -0.819786 1.000000 -0.345453
106 216.1157382139 -0.937528 -0.340390 -1.000000 0.468520 1.000000 -0.371234 -0.708300 0.046742 1.000000 -0.275690 0.394869 0.138209 0.937388 0.100745 -0.252196 0.610112 -0.477357 -0.111127 0.327556 1.000000 -1.000000 -1.000000 0.367646 -0.600210 1.000000 1.000000 -0.505494 -1.000000 -1.000000 -0.445181 -0.171627 0.121472
281 262.2888141793 1.000000 -0.666685 -0.737918 -1.000000 0.947245 -0.677300 -0.329563 1.000000 1.000000 0.572420 1.000000 0.367848 0.583016 -0.799730 -0.839232 0.870120 0.482538 0.410037 1.000000 1.000000 -0.116666 -1.000000 0.341602 -0.070684 -1.000000 0.733161 -0.131616 -1.000000 -0.382165 -1.000000 -1.000000 -1.000000
2251 268.1029222950 0.467383 0.594129 0.734158 -0.457732 0.054371 -1.000000 -1.000000 -1.000000 0.795050 0.569796 0.832143 -1.000000 0.974503 -0.265957 -0.872698 -0.465589 1.000000 -1.000000 -0.244133 1.000000 0.359289 -0.817921 -1.000000 0.749125 1.000000 1.000000 0.897081 0.040958 -0.508591 -0.810719 -0.755881 -0.838019
2289 276.4043775699 1.000000 -0.406128 -0.340560 0.322166 1.000000 -0.333593 -0.642698 -0.057577 0.800677 1.000000 0.456311 -1.000000 0.892708 0.190366 -0.590308 0.648968 -0.640767 -0.000391 0.100672 0.800677 -0.454408 0.083889 0.093936 -0.640054 0.804454 1.000000 0.177462 -1.000000 -0.800677 -1.000000 -0.981436 -0.447435
2739 292.3454734740 1.000000 -0.406128 -0.340560 0.322166 1.000000 -0.333593 -0.642698 -0.057577 0.800677 1.000000 1.000000 -1.000000 0.892708 0.190366 -0.590308 0.648968 -0.640767 -0.000391 0.100672 0.800677 -0.454408 0.083889 0.093936 -0.640054 0.804454 1.000000 0.177462 -1.000000 -0.800677 -1.000000 -0.981436 -0.447435
5540 305.5219687227 1.000000 1.000000 0.423663 -0.443575 0.461462 -0.920573 -0.701663 -0.026059 0.892732 1.000000 0.620070 -1.000000 0.958594 -1.000000 -1.000000 1.000000 0.811141 -1.000000 0.055013 0.926738 1.000000 -1.000000 -0.854511 1.000000 1.000000 1.000000 0.432027 0.464947 -0.319422 -1.000000 -0.946333 -0.747890
6230 305.6509253367 1.000000 1.000000 0.423663 -0.443575 0.461462 -0.920573 -0.701663 -0.026059 0.892732 1.000000 0.620070 -1.000000 0.562146 -1.000000 -1.000000 1.000000 0.811141 -1.000000 0.055013 0.926738 1.000000 -1.000000 -0.854511 0.688617 1.000000 1.000000 -0.112995 0.488613 -0.319422 -1.000000 -0.946333 -0.747890
12383 316.2868605197 1.000000 1.000000 -0.027908 -0.834256 1.000000 -0.515304 -0.489534 -0.184158 1.000000 1.000000 0.408598 -1.000000 1.000000 -1.000000 -1.000000 0.886913 -1.000000 -1.000000 0.074008 1.000000 1.000000 -1.000000 -1.000000 1.000000 1.000000 0.695426 1.000000 0.852913 0.272292 -1.000000 -0.436054 -0.109679
19357 318.9847064498 1.000000 0.955757 -1.000000 0.088175 0.157344 -1.000000 -1.000000 -0.196477 0.780690 0.958742 0.497541 -0.948547 1.000000 -0.792705 -1.000000 0.420909 1.000000 -1.000000 0.714015 0.922244 0.971344 -1.000000 -0.762301 1.000000 0.915808 0.957907 1.000000 -0.733880 -0.337985 -1.000000 -0.783573 0.336603
20000 -92.1844704393 1.000000 1.000000 -0.762050 -0.443575 0.461462 -0.920573 -0.177458 -0.026059 0.892732 1.000000 0.620070 -1.000000 0.562146 -0.648595 -1.000000 1.000000 0.811141 -0.836050 0.055013 0.926738 1.000000 -1.000000 -0.854511 0.980844 1.000000 1.000000 -0.112995 0.488613 -0.319422 -1.000000 -0.946333 -0.747890
