evaluations raw_y x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31
1 -545.5297353997 0.517906 -0.666537 0.378665 -0.380062 -0.950507 -0.706135 -0.591336 0.661234 -0.856271 0.065277 0.036267 0.333667 -0.256892 -0.477901 0.996533 -0.168122 0.022623 0.809007 -0.226398 0.834062 -0.948079 -0.114194 0.420692 0.208783 0.423460 -0.882722 0.056168 0.383656 0.772264 0.347056 0.781739 0.627768
3 -392.2965603300 0.860931 0.621896 -0.437772 0.597545 -0.513568 -0.324364 -0.852490 -0.476145 0.359877 0.230829 -0.595106 0.203155 0.287514 0.441677 -0.698929 0.650736 0.434420 -0.841345 -0.614206 0.971186 -0.652482 0.450472 -0.611672 -0.881051 0.506776 0.100164 0.200636 0.880413 -0.633125 -0.536693 0.168811 -0.638081
4 -132.9060068301 0.437996 0.862575 0.092173 0.885660 0.350223 0.149759 -0.673872 0.746107 -0.836669 0.248175 0.071296 -0.045552 -0.947587 0.849942 -0.925482 -0.360769 -0.648538 0.083709 0.060239 -0.785848 0.311051 -0.945426 0.984668 0.096361 -0.442165 0.815946 -0.821771 0.823872 0.775059 -0.312663 -0.956579 -0.221098
13 -128.1777721558 -0.826685 0.547271 -0.006268 -0.690313 0.789974 -0.696896 0.142054 -0.000012 0.330350 -0.610890 -0.174655 0.488843 -0.114439 0.634912 -0.379329 -0.684793 0.282596 0.683677 -0.367866 0.265505 0.763823 0.890638 0.679502 0.950544 -0.744084 0.852411 0.431080 -0.383915 0.694668 0.607978 0.419598 -0.965976
14 -75.2979066300 0.309033 0.349801 -0.837421 -0.823375 0.697921 -0.001877 0.192131 0.042005 0.415915 0.705370 0.256984 0.399760 -0.733933 -0.683820 -0.696584 0.853796 -0.628158 -0.746353 -0.309893 0.257195 -0.229078 -0.696358 0.527405 -0.967896 0.888126 -0.625409 0.785756 -0.775747 -0.023590 -0.220095 -0.360552 -0.102230
43 21.2449575336 -0.136694 1.000000 -0.440223 0.244944 0.860815 -1.000000 0.142054 0.347047 0.988642 -1.000000 0.725784 0.801309 -0.114439 0.252762 0.099690 -0.679835 0.602911 0.760285 -0.602724 1.000000 -1.000000 1.000000 1.000000 -0.339765 -0.412284 -0.416366 -1.000000 0.104996 0.633942 0.468061 1.000000 0.550739
225 62.0858802208 -0.916074 -0.705807 0.990065 -0.816940 0.648692 -0.187830 -0.694684 0.753537 -0.404298 1.000000 -0.037502 -0.701265 1.000000 -1.000000 -1.000000 -0.841675 0.452194 -1.000000 -1.000000 -0.764697 -1.000000 -1.000000 0.121845 -1.000000 -0.238107 0.923353 -0.711350 0.545651 1.000000 0.890381 -0.273168 1.000000
573 62.3657731879 0.118116 -0.069520 0.613579 -0.596966 0.079292 -0.381034 -0.657710 -0.394089 1.000000 -0.293670 0.259016 -1.000000 -1.000000 0.234088 -1.000000 -0.915161 1.000000 0.092358 1.000000 -1.000000 -0.428248 -0.923383 1.000000 -0.341580 0.991061 -1.000000 -0.600000 1.000000 0.150238 -1.000000 -1.000000 -0.985357
1008 82.2244159213 1.000000 -0.378147 -1.000000 -0.379022 1.000000 0.721142 1.000000 -1.000000 -0.564781 -1.000000 1.000000 1.000000 -1.000000 1.000000 -0.623198 0.924131 -0.580604 1.000000 0.533491 1.000000 1.000000 0.327571 -0.583828 0.080638 1.000000 -1.000000 -1.000000 -0.457264 1.000000 -1.000000 -0.681383 1.000000
1162 158.3577374401 -0.108496 0.318476 -1.000000 -1.000000 1.000000 -1.000000 -0.375742 -0.385460 1.000000 -0.258477 0.652198 -0.018121 1.000000 0.439829 -1.000000 0.275396 -1.000000 -1.000000 -1.000000 0.766435 1.000000 -0.689182 1.000000 0.525581 -0.722272 -0.157429 -1.000000 1.000000 1.000000 0.814509 -1.000000 1.000000
1852 192.1529573255 0.979323 0.388866 1.000000 1.000000 1.000000 -0.528921 -0.892753 1.000000 -1.000000 0.690472 -1.000000 -0.232975 0.533214 0.609242 -1.000000 0.850785 0.333190 -1.000000 -0.876094 1.000000 1.000000 -0.689182 -0.346647 -1.000000 -1.000000 0.168935 -0.295528 1.000000 0.039352 0.814509 -1.000000 0.653857
3228 219.0981380051 0.163356 -1.000000 -0.965587 -1.000000 -0.585414 -0.753246 -1.000000 -0.864124 0.059183 0.668427 1.000000 0.198292 0.844669 -0.147764 -1.000000 -0.203285 1.000000 -0.502423 -0.663852 1.000000 0.790944 -1.000000 0.440727 -0.399975 1.000000 -0.581905 -0.285814 1.000000 -0.918560 -1.000000 -1.000000 -0.936487
3872 224.2205172159 -1.000000 0.320229 0.565399 1.000000 -1.000000 -0.525402 0.430111 1.000000 -1.000000 1.000000 0.166427 -0.297510 1.000000 -0.844126 -1.000000 0.869106 -1.000000 -1.000000 -0.709973 -1.000000 -0.968802 -0.600000 -0.820094 -1.000000 -1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 -1.000000 0.612483
4084 232.8397717195 1.000000 -0.742924 0.410931 -0.777114 0.620289 -0.542474 -0.425462 -0.730005 -1.000000 0.555666 -0.988759 0.219431 0.538788 -0.089859 -0.834549 0.219944 -0.261783 -1.000000 -0.573341 0.374465 0.198926 -0.276793 0.246009 -0.143289 0.098332 0.482177 0.245077 1.000000 1.000000 -0.510695 -1.000000 -1.000000
4613 310.7863466154 -1.000000 -1.000000 -0.384023 1.000000 -0.080255 -1.000000 -1.000000 0.800483 -0.952316 1.000000 -1.000000 -0.367424 1.000000 -0.429062 -0.983007 1.000000 1.000000 -0.758327 1.000000 0.021299 0.815006 -1.000000 0.378449 1.000000 1.000000 1.000000 0.748659 0.667600 -0.136564 -1.000000 -0.408131 -0.942650
20000 -77.6297993879 0.481615 0.412852 -1.000000 -1.000000 0.394068 -1.000000 -0.857595 -1.000000 1.000000 0.427802 -1.000000 -0.423047 1.000000 -0.061022 -0.783157 0.773374 0.466164 1.000000 -0.585083 -0.954082 -0.456770 -0.857148 0.284195 0.199038 0.987732 -1.000000 1.000000 -1.000000 1.000000 -0.971197 -0.639456 -0.418760
