evaluations raw_y x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31
1 -1549.0738919815 -0.296706 0.681466 0.911605 -0.626844 -0.219717 -0.428851 0.374943 -0.834857 -0.916713 0.688391 -0.709094 0.077581 -0.266112 0.308260 0.818452 0.516631 0.252216 0.307754 -0.690771 -0.405647 0.418306 -0.410431 0.318021 -0.226111 0.716489 0.423730 0.896557 0.153786 0.426615 -0.214900 0.712659 0.250389
2 -747.5662019961 -0.294912 0.708818 0.825548 -0.765616 -0.376765 -0.282037 0.487933 -0.720293 -0.736685 0.893312 -0.732533 0.168184 -0.243412 0.416594 0.634675 0.503335 0.175287 0.261931 -0.631281 -0.346368 0.468159 -0.371334 0.332977 -0.329471 0.804747 0.385440 0.947119 0.026024 0.351483 -0.254987 0.632579 0.255331
3 -152.7709943741 -0.298500 0.654114 0.997663 -0.488072 -0.062668 -0.575665 0.261954 -0.949420 -1.000000 0.483471 -0.685656 -0.013022 -0.288813 0.199927 1.000000 0.529928 0.329146 0.353577 -0.750261 -0.464926 0.368453 -0.449528 0.303065 -0.122751 0.628232 0.462020 0.845994 0.281549 0.501747 -0.174813 0.792738 0.245448
464 27.8591026956 -0.203529 0.720848 0.658560 -0.938543 -0.315976 -0.176556 0.279212 -0.912547 -0.906288 0.930166 -0.984671 0.096771 -0.208796 0.554414 0.486854 0.537560 0.193551 0.322491 -0.478396 -0.199190 0.683857 -0.234377 0.463576 -0.495893 0.789576 0.238497 0.970178 -0.067788 0.407995 0.038585 0.486499 0.234904
1102 36.4251194598 -0.203273 0.754893 0.591336 -0.968843 -0.290247 -0.160421 0.317042 -0.891780 -0.982243 0.997833 -0.991894 0.043412 -0.179557 0.488398 0.527926 0.583073 0.205786 0.299382 -0.508881 -0.238708 0.698657 -0.182028 0.492307 -0.492865 0.754805 0.275415 0.975424 -0.102500 0.468718 0.009816 0.473175 0.303845
2777 38.5092153065 -0.219011 0.740101 0.621213 -0.957723 -0.257801 -0.100153 0.337129 -0.881895 -1.000000 0.994436 -1.000000 0.060599 -0.192448 0.530986 0.500296 0.589667 0.242758 0.271341 -0.490791 -0.280033 0.710633 -0.113242 0.421854 -0.518684 0.724120 0.293182 0.941363 0.017914 0.541536 -0.008395 0.441620 0.290121
3551 56.2542262177 -0.307390 0.722988 0.600020 -0.975254 -0.269080 -0.053136 0.281486 -0.877975 -0.933818 0.993212 -1.000000 0.044233 -0.161410 0.509946 0.501851 0.606665 0.222591 0.220941 -0.500920 -0.358187 0.785492 -0.096714 0.383380 -0.619240 0.761840 0.264825 0.914246 0.033251 0.596273 -0.065851 0.406968 0.290279
21932 71.9590369143 -0.271693 0.710955 0.598944 -1.000000 -0.351586 -0.024529 0.158138 -0.834493 -0.966503 1.000000 -1.000000 0.067491 -0.180478 0.545402 0.512137 0.538732 0.255497 0.227838 -0.466702 -0.409615 0.735005 -0.142495 0.411788 -0.666936 0.791524 0.288897 0.970872 -0.021314 0.529595 -0.085384 0.494302 0.264477
24902 75.8666045952 -0.272713 0.714123 0.656796 -0.902254 -0.328195 -0.067624 0.076277 -0.714288 -0.945059 0.995164 -0.907769 0.083480 -0.198019 0.615510 0.527786 0.574383 0.317889 0.226839 -0.398735 -0.375016 0.741335 -0.085107 0.507903 -0.646800 0.790617 0.335259 0.937558 0.120905 0.546324 -0.079628 0.494791 0.256414
39999 -677.6055452068 -0.398752 0.716361 0.650700 -0.865405 -0.293857 -0.003517 0.250648 -0.740647 -0.904930 1.000000 -0.922184 0.065423 -0.292423 0.628381 0.516494 0.660369 0.382273 0.251511 -0.435480 -0.327582 0.657638 -0.082629 0.364318 -0.638292 0.789803 0.352287 0.821482 0.135318 0.511732 -0.043305 0.559881 0.270569
