evaluations raw_y x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31
1 -195.5283863391 -0.780993 0.204971 0.859906 -0.848393 0.924391 -0.016082 0.988279 0.018121 0.315671 0.386367 0.195575 0.455564 0.958915 0.975419 -0.417180 -0.292965 -0.098354 -0.573136 0.531874 -0.797081 0.644935 0.771831 0.149649 0.690148 0.732856 0.175077 -0.131611 -0.405906 0.624853 0.906324 -0.693138 -0.609411
15 -184.8396805552 -0.719331 0.313161 0.781606 -0.893755 0.828244 -0.095405 1.000000 0.015622 0.451708 0.173442 0.202081 0.241023 0.954521 1.000000 -0.400614 -0.464615 -0.125590 -0.548858 0.447614 -0.696120 0.647536 0.912597 0.009067 0.723935 0.606174 0.265190 -0.205616 -0.484659 0.539535 0.885502 -0.867658 -0.649088
16 -182.8574129334 -0.876936 0.335026 0.796730 -0.786728 0.875902 -0.090711 0.948842 0.158150 0.400579 0.041722 0.232024 0.129684 0.774801 1.000000 -0.359883 -0.299972 -0.132229 -0.491119 0.410008 -0.607158 0.605066 0.895640 -0.007535 0.745651 0.605313 0.426631 -0.267400 -0.598501 0.603435 0.924566 -0.881356 -0.695765
46 -175.0741178105 -0.804095 0.319846 0.846744 -0.879666 0.958510 -0.076966 1.000000 0.132652 0.472367 0.047388 0.271606 0.231279 0.804532 0.982999 -0.398413 -0.364794 -0.159916 -0.521421 0.394689 -0.524230 0.625529 0.832675 0.006386 0.870314 0.578789 0.417141 -0.226025 -0.649276 0.600337 0.920607 -0.808356 -0.659173
54 -161.4379273956 -0.820981 0.346244 0.842421 -0.957777 0.938923 -0.122262 0.966586 0.122206 0.521833 0.108792 0.297268 0.194662 0.822455 1.000000 -0.359207 -0.451745 -0.130845 -0.502093 0.383763 -0.468284 0.579169 0.810784 0.014119 0.777936 0.596371 0.489590 -0.208266 -0.713961 0.632421 1.000000 -0.763783 -0.568048
169 -138.8042997546 -0.838536 0.286772 0.824764 -0.976204 0.920211 -0.132432 0.852738 0.055537 0.493921 0.075067 0.365093 0.229623 0.774638 0.950548 -0.371044 -0.395164 -0.145059 -0.537299 0.442267 -0.419741 0.605869 0.702747 0.040405 0.684840 0.499929 0.468935 -0.155638 -0.729709 0.630128 1.000000 -0.806203 -0.622477
187 -107.1088585628 -0.769197 0.240668 0.744146 -1.000000 0.940644 -0.081896 0.795633 0.137610 0.483292 -0.032155 0.376783 0.175339 0.767331 0.991609 -0.315847 -0.462221 -0.100324 -0.529498 0.451377 -0.411329 0.636978 0.601894 -0.006939 0.768288 0.527221 0.382206 -0.116717 -0.724632 0.621988 0.973706 -0.763340 -0.688671
294 -28.6428584056 -0.782745 0.298512 0.748779 -0.937087 1.000000 -0.112893 0.774760 0.195596 0.464497 -0.043284 0.363486 0.191397 0.779783 1.000000 -0.302997 -0.435937 -0.126041 -0.476216 0.473126 -0.404200 0.617264 0.705183 0.047618 0.806575 0.631755 0.332333 -0.075692 -0.581345 0.640093 0.981096 -0.720361 -0.725347
357 -1.7527097174 -0.775790 0.245031 0.780983 -0.841189 0.927290 -0.128851 0.810518 0.139290 0.416240 -0.079064 0.377022 0.161646 0.861221 0.987085 -0.225994 -0.483477 -0.132364 -0.483296 0.406711 -0.319164 0.587238 0.744165 0.061928 0.766073 0.687940 0.341770 -0.039233 -0.548089 0.628395 0.968467 -0.669179 -0.797024
1999 -436.1484385718 -0.776686 0.295917 0.790177 -0.890416 0.911958 -0.143015 0.807783 0.072188 0.479779 -0.117361 0.244221 0.227586 0.907443 0.998134 -0.248914 -0.531112 0.001947 -0.454100 0.375518 -0.252463 0.658728 0.746269 0.006759 0.742027 0.711007 0.315124 -0.052717 -0.593264 0.710105 0.909365 -0.550598 -0.804042
