evaluations raw_y x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31
1 -282.3780705426 0.677272 0.414379 0.565623 0.358783 0.401478 -0.335229 0.522120 0.822073 -0.215588 0.496382 -0.508638 0.597443 -0.380315 0.375492 -0.491294 0.342738 -0.671459 -0.345669 -0.372166 -0.957736 -0.466560 0.423581 -0.318022 -0.031754 0.556192 0.398047 0.601527 0.534403 -0.299813 -0.259440 0.698572 0.547387
13 -134.0721485590 0.385863 -0.411954 0.373549 -0.706573 0.079673 -0.002256 -0.208408 0.491052 0.087539 0.696112 -0.036425 -0.782549 -0.442472 0.978818 0.234311 -0.421529 0.174425 -0.828089 0.894012 0.926225 -0.445276 0.444488 0.237627 0.669169 0.193863 0.545568 0.690241 -0.595533 -0.780277 0.708432 -0.519814 -0.243301
14 -93.5559650692 0.929227 0.321578 -0.226305 0.072696 0.726350 0.091347 -0.276170 0.176371 -0.101164 -0.638400 -0.734734 0.207710 -0.700218 -0.257004 -0.871941 0.273126 0.937504 0.782471 -0.806671 -0.505216 0.071402 -0.552016 0.474040 -0.797455 -0.877958 -0.390971 0.808566 -0.361184 0.179068 0.812890 0.382895 -0.180901
16 198.9922016121 0.640924 0.923436 0.939334 -0.395096 0.749138 -0.151022 -0.860090 0.510239 -0.558043 0.586706 -0.337689 -0.685683 0.715947 0.134497 -0.954082 0.944120 -0.598327 -0.468331 -0.224557 0.793893 -0.621589 0.210521 0.095428 0.486395 -0.834853 -0.518502 0.216755 -0.093986 0.416952 -0.860029 -0.957137 0.374370
492 225.5219375346 -0.354488 0.794103 -0.103163 0.008597 -0.228077 1.000000 -1.000000 0.437315 -0.941031 1.000000 -0.104143 -1.000000 1.000000 0.937606 -1.000000 0.812295 1.000000 -1.000000 1.000000 1.000000 -1.000000 0.750491 -0.254145 1.000000 -0.559423 1.000000 1.000000 -0.299835 -1.000000 1.000000 -1.000000 -1.000000
543 247.1561006815 0.976685 -0.517024 1.000000 -0.696624 -0.138107 1.000000 -1.000000 1.000000 -1.000000 1.000000 0.797670 -1.000000 1.000000 1.000000 -1.000000 1.000000 -1.000000 -1.000000 -0.929883 1.000000 -1.000000 1.000000 1.000000 1.000000 -0.622794 1.000000 1.000000 -0.282197 -1.000000 1.000000 -1.000000 -1.000000
957 261.8932613656 1.000000 0.569075 1.000000 -0.501084 0.039226 -0.963614 -0.602603 -0.148664 -0.458819 0.821193 -0.518565 -1.000000 -0.100498 1.000000 -0.611950 0.718837 -0.831692 0.957646 -1.000000 1.000000 -0.191220 1.000000 1.000000 -0.789481 -1.000000 -1.000000 0.967685 0.160044 0.838736 -1.000000 -1.000000 1.000000
2130 277.0862875189 1.000000 -1.000000 1.000000 -0.313129 -1.000000 1.000000 -0.704648 1.000000 -1.000000 1.000000 -0.568162 -1.000000 1.000000 1.000000 -1.000000 1.000000 -0.385024 -1.000000 -1.000000 1.000000 -1.000000 1.000000 1.000000 1.000000 1.000000 0.653685 0.441958 -0.148184 -0.129997 -0.922762 -0.565591 -1.000000
2419 287.8239197762 0.917932 0.860428 1.000000 0.600000 -1.000000 0.713688 -0.606329 1.000000 -1.000000 0.586706 -0.600000 -0.159755 1.000000 0.825017 -0.992563 1.000000 -0.363468 -1.000000 1.000000 0.459272 -0.329204 0.475473 -1.000000 1.000000 1.000000 -0.518502 -0.224069 -0.582729 1.000000 1.000000 -1.000000 -0.676148
2999 300.6438691565 0.260663 0.600000 0.222156 -1.000000 -0.488905 0.350199 -0.763416 0.644965 -0.160218 0.794437 0.883974 -0.764376 1.000000 0.841147 -0.022524 1.000000 -1.000000 -0.640364 0.335622 0.706886 1.000000 0.975886 0.951553 1.000000 -0.228163 0.376428 0.754916 -0.608964 1.000000 -1.000000 1.000000 1.000000
4727 307.6639150739 1.000000 1.000000 1.000000 0.300473 -1.000000 1.000000 -0.261387 1.000000 -1.000000 0.922185 -1.000000 -0.508061 1.000000 0.785404 -1.000000 0.898959 -1.000000 -0.450572 -0.186527 0.540269 1.000000 0.190771 -1.000000 1.000000 0.127124 -1.000000 -0.564277 -1.000000 0.994898 -0.414621 -1.000000 -0.246935
10676 314.2445980124 1.000000 -1.000000 -0.537327 -1.000000 -1.000000 0.898548 -1.000000 1.000000 -1.000000 0.242139 -1.000000 -0.618250 1.000000 0.643576 -1.000000 0.860792 -0.358049 -0.913525 -0.940704 -0.768500 -1.000000 -1.000000 0.558325 0.953142 -0.685358 0.313701 0.734811 -0.412525 1.000000 -0.180932 -1.000000 -1.000000
15305 319.8061063628 -1.000000 1.000000 0.896771 1.000000 -1.000000 1.000000 -0.442866 1.000000 -1.000000 0.776483 -1.000000 -1.000000 1.000000 1.000000 -0.818528 1.000000 -1.000000 -0.974527 -0.306973 1.000000 1.000000 -0.680339 -1.000000 1.000000 0.570451 -1.000000 1.000000 -0.583856 0.129550 1.000000 -1.000000 -1.000000
20000 -21.9460893026 -0.694635 1.000000 1.000000 0.484283 -1.000000 0.954838 -1.000000 0.924671 -0.811452 -0.004627 -0.323415 -1.000000 1.000000 1.000000 -0.319025 1.000000 -0.606415 -1.000000 -0.697772 1.000000 1.000000 -1.000000 -0.749697 1.000000 -0.208987 0.426526 -0.934278 -1.000000 -0.877703 0.733833 -0.284513 -0.162385
