evaluations raw_y x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31
1 -136.1547848148 -0.774929 0.840910 -0.053971 0.318114 0.566169 0.025241 0.398153 -0.219970 0.608981 0.247827 0.256529 -0.736633 0.435382 0.641996 0.706887 0.547029 0.879028 -0.836252 0.707651 -0.079952 0.601170 -0.860768 0.121609 -0.244057 0.404425 -0.878766 0.262172 -0.098459 0.994821 0.872923 0.227542 -0.852525
10 -130.7940346910 0.490477 0.179871 0.589576 -0.758405 0.123289 0.918109 0.553883 0.203268 0.113054 -0.893223 0.824390 -0.956355 -0.401804 0.622524 -0.169741 -0.813455 0.706303 0.565538 0.991010 0.637616 -0.770823 -0.084154 -0.351846 0.607183 -0.180047 -0.185989 -0.520374 0.195538 0.308817 0.338036 0.746345 -0.680646
12 -110.6432490214 -0.626980 -0.802447 0.857811 0.977728 0.611031 0.317780 0.504888 0.534099 -0.072447 0.508089 0.220717 -0.860741 -0.653168 0.412566 -0.113563 0.187482 0.062455 -0.760990 0.557800 -0.173143 -0.660612 -0.454726 -0.819434 -0.277273 0.474031 0.644263 0.139228 -0.453565 0.632027 -0.897539 0.028876 -0.693612
33 -54.3450279983 0.141272 0.476934 0.314995 0.410880 0.388489 -0.555956 -0.693910 -0.824435 -0.499729 -0.886872 0.250392 -0.960528 -0.952627 0.573377 0.737800 0.673037 0.878726 0.609180 -0.738756 -0.609229 -0.156089 0.138354 0.867140 -0.700884 0.971004 -0.619202 -0.113804 0.850195 -0.185476 0.833454 0.644128 0.160954
57 5.9872506935 -0.567836 -0.699943 -0.580375 -0.032528 0.174892 -0.220509 0.858216 -0.754379 0.460419 0.680958 -0.991532 -0.146455 -0.357061 0.924450 -0.310187 0.717609 -0.288185 0.749308 -0.702731 0.858630 -0.217124 0.004548 0.152972 -0.676488 0.933053 -0.542661 0.777570 0.554668 -0.047092 0.227486 -0.923068 0.192319
60 17.4131177139 -0.136456 -0.638698 0.112487 -0.193428 0.191740 0.805703 -0.144344 0.889497 0.688419 -0.061603 -0.208346 0.931502 0.619980 0.218648 -0.402331 0.321259 -0.788620 0.086090 0.960815 0.162914 -0.310992 -0.865125 -0.321027 -0.438725 0.612444 -0.361512 -0.638764 0.824423 0.104068 -0.781944 -0.436631 0.499146
315 46.8600958779 -0.926715 0.896634 -0.559397 -0.798214 0.933856 -0.603271 -0.360517 -0.104855 0.915771 0.471897 -0.760462 -0.411161 0.713477 -0.929609 0.866253 -0.043654 0.686151 0.610214 0.167757 -0.338769 0.014424 0.764688 0.109787 -0.474781 0.292674 -0.704690 -0.738777 0.246947 0.914754 0.520306 -0.086621 0.807815
695 49.6203654148 0.049919 0.911032 -0.992309 -0.308636 0.105839 0.201767 0.661825 -0.785835 0.343346 -0.736299 -0.467046 0.492666 0.450880 0.167244 -0.357860 0.037475 -0.983452 0.289504 -0.068593 0.402441 0.211364 0.410498 0.738897 -0.421308 0.984120 0.986574 0.725105 0.783183 -0.071403 0.869236 0.667701 -0.975754
2596 248.1752134512 0.206433 -0.365287 -0.262376 0.700631 0.810858 0.125838 -0.864755 0.241048 0.554097 -0.873068 -0.417672 -0.599067 0.072524 -0.121648 -0.875454 0.570995 0.970504 -0.036242 0.274778 0.669406 -0.964555 -0.374547 0.582576 -0.486748 0.862845 0.173590 0.609678 -0.356868 0.746666 -0.616194 -0.907560 0.397802
8740 250.3863307820 -0.046417 0.238634 -0.715144 0.685634 0.926734 0.727305 0.073423 0.531645 0.779130 0.572065 0.568585 -0.628331 0.411117 0.537583 -0.642236 0.458435 -0.054957 0.769811 0.500583 0.057949 -0.559020 0.219788 0.591617 0.863495 0.592065 -0.353775 0.191415 0.758322 0.844271 0.106566 -0.518913 0.012048
13050 268.4158946655 -0.481053 -0.995156 0.571204 -0.434348 0.513104 -0.568994 -0.488896 0.193446 0.972476 -0.331622 0.107655 -0.574979 0.393780 -0.058623 -0.568437 0.111078 -0.886707 0.588384 -0.609431 0.814918 -0.693418 -0.441344 0.992969 0.398152 0.363952 -0.975469 -0.040890 0.207704 -0.362139 0.747268 -0.983857 -0.763296
20000 -99.8580301315 -0.124598 0.934193 0.682064 0.078758 -0.077137 -0.131112 -0.910706 0.532263 0.483002 -0.294044 0.044007 0.941408 0.737661 0.066656 0.138385 0.475201 0.514900 -0.588995 0.871511 -0.125826 0.912413 -0.662061 0.322860 0.588661 -0.717690 0.370761 -0.597017 0.161754 -0.085739 0.390842 -0.123683 0.771704
