evaluations raw_y x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31
1 -314.9931219342 0.441444 -0.760842 -0.234687 0.208718 -0.994063 -0.150860 -0.297075 -0.539651 -0.112180 0.506818 0.956913 -0.542060 -0.077355 -0.480965 0.639259 -0.162176 -0.675923 -0.438237 0.873594 0.940632 -0.245345 0.643688 -0.399112 -0.151727 0.126181 0.759781 0.119886 0.665840 0.314583 -0.860355 -0.151242 -0.549490
3 -104.0237589681 -0.378171 -0.078342 -0.848962 -0.115979 -0.997396 -0.751914 -0.694696 -0.474813 -0.831205 -0.315184 -0.913354 0.482335 0.957849 -0.268691 0.406318 -0.111016 -0.331480 -0.295188 -0.266758 0.381798 -0.558756 -0.474327 0.684881 0.278357 -0.286851 0.551295 -0.392558 -0.028646 0.921626 0.305494 0.302464 0.287254
15 -102.3378767259 -0.810041 -0.411455 -0.826412 0.499103 0.861367 -0.872337 0.192556 0.893309 0.965218 0.020357 -0.770807 -0.071500 0.350651 -0.221672 -0.823042 0.687783 0.026537 0.430927 -0.864204 -0.783192 0.529955 0.273616 0.876351 0.195901 -0.840588 -0.162224 -0.667796 0.412324 0.943080 0.165444 -0.481639 0.000814
33 -36.9164177765 -0.469677 0.461158 1.000000 -0.115979 1.000000 0.281047 -1.000000 1.000000 0.591291 0.323766 0.787820 0.144181 -1.000000 1.000000 1.000000 0.136746 0.123384 0.038550 -1.000000 -1.000000 -1.000000 0.048355 1.000000 1.000000 -1.000000 0.656596 1.000000 -0.821991 -1.000000 -0.737559 -1.000000 0.287254
82 -25.3329351271 0.023558 0.331007 1.000000 -0.298276 1.000000 -1.000000 -0.799361 -0.889607 0.202116 -1.000000 -0.323017 -1.000000 -1.000000 1.000000 1.000000 -0.353450 1.000000 -0.239791 -1.000000 -1.000000 -1.000000 0.306636 0.481127 1.000000 0.009212 0.893586 -0.457487 -0.652409 -0.026524 -1.000000 -1.000000 -0.255397
94 8.6713027714 -1.000000 0.946461 0.550258 -0.089234 1.000000 1.000000 -0.275246 -1.000000 -0.874356 0.281036 1.000000 1.000000 -0.584099 0.834195 0.407512 -0.916530 -1.000000 1.000000 0.645374 1.000000 -0.025663 -1.000000 1.000000 0.181770 -0.057208 -1.000000 1.000000 -0.614477 1.000000 -0.126195 1.000000 0.476172
123 17.8149411429 -1.000000 0.266077 -1.000000 -1.000000 0.523672 0.880401 -1.000000 1.000000 -0.448327 1.000000 1.000000 -1.000000 0.131412 0.541046 -1.000000 0.136746 -0.099872 0.193793 -1.000000 -1.000000 1.000000 -0.943627 -0.640362 -0.228698 -1.000000 -0.838166 1.000000 0.051463 -1.000000 0.450207 -1.000000 -1.000000
174 47.8671510299 0.130085 0.076075 0.590860 -1.000000 0.200366 -0.069139 -1.000000 -1.000000 0.325860 -1.000000 -1.000000 -1.000000 -1.000000 -0.285916 0.541544 -1.000000 1.000000 -1.000000 -0.380320 -0.688990 -1.000000 -0.668822 -0.366154 0.736830 0.278400 0.837894 -1.000000 -0.587148 1.000000 0.708981 0.368991 0.578377
495 50.0972317789 -1.000000 0.279897 -0.119454 0.618707 -0.299127 -1.000000 -0.702418 -1.000000 0.069674 -1.000000 0.173177 -1.000000 -1.000000 -0.177394 0.228846 -1.000000 1.000000 1.000000 -1.000000 0.848808 0.226377 -0.956756 0.544592 -0.468924 0.987664 -1.000000 -0.989996 0.412324 1.000000 0.353935 1.000000 0.895687
718 239.4781350444 1.000000 -0.597385 0.639666 -1.000000 1.000000 1.000000 -1.000000 1.000000 1.000000 1.000000 0.263206 -1.000000 0.625057 1.000000 -1.000000 1.000000 -1.000000 -0.651077 -1.000000 -1.000000 0.690199 0.541582 1.000000 1.000000 -0.857891 1.000000 0.240570 -0.710375 -1.000000 0.835385 0.050733 0.325074
1701 285.6547822158 0.593355 -1.000000 -1.000000 -1.000000 1.000000 0.423153 -1.000000 1.000000 1.000000 1.000000 -1.000000 -1.000000 1.000000 0.368267 -0.480393 0.857675 -0.978321 -1.000000 -1.000000 0.898062 0.291760 -1.000000 -1.000000 1.000000 1.000000 -0.442158 -0.921621 0.953518 0.563912 0.633175 1.000000 -1.000000
2829 293.3059418100 -0.749470 0.002075 -1.000000 -1.000000 -0.793278 1.000000 -1.000000 1.000000 1.000000 1.000000 1.000000 -0.036386 1.000000 0.897244 -1.000000 1.000000 0.976706 -1.000000 1.000000 1.000000 0.434417 -1.000000 -1.000000 1.000000 1.000000 0.855401 -1.000000 1.000000 1.000000 0.629057 1.000000 -1.000000
3291 294.8167545722 -0.985599 1.000000 -0.991477 -1.000000 -1.000000 1.000000 -1.000000 1.000000 0.819578 0.890167 1.000000 1.000000 1.000000 1.000000 -1.000000 0.858041 1.000000 -1.000000 0.926596 1.000000 0.396371 0.043730 -1.000000 0.627930 1.000000 1.000000 -1.000000 1.000000 1.000000 -0.162010 1.000000 -1.000000
3908 308.7252863574 -1.000000 1.000000 -1.000000 -1.000000 -1.000000 0.173032 -0.354100 1.000000 0.342814 0.861053 -0.806102 0.244388 1.000000 0.044475 -0.645401 0.846509 1.000000 -1.000000 1.000000 0.406007 -1.000000 -1.000000 -0.419151 1.000000 1.000000 -1.000000 -1.000000 1.000000 1.000000 0.269113 1.000000 -0.610848
4576 312.1624928117 -1.000000 1.000000 -1.000000 -0.669176 0.471816 0.466694 -0.964749 1.000000 0.189061 0.917288 -0.199858 0.537637 0.808029 0.339987 -0.758389 0.977164 1.000000 -0.966251 0.570682 1.000000 -0.225890 -0.897225 -1.000000 0.981832 0.613020 0.296515 0.431230 -0.323097 1.000000 0.475711 0.784013 -1.000000
5403 322.6640459548 -0.012440 1.000000 -1.000000 -1.000000 -1.000000 0.728150 -0.428121 1.000000 0.931161 0.917785 -1.000000 -0.227392 0.877139 0.463697 -0.729883 0.716024 0.750803 -1.000000 1.000000 1.000000 0.183171 0.864493 -0.860031 1.000000 1.000000 1.000000 -1.000000 0.317735 1.000000 -1.000000 -0.247875 -1.000000
20000 39.0653520187 -0.785229 1.000000 -1.000000 -0.493635 -1.000000 0.036474 -0.394029 1.000000 -1.000000 0.733888 -0.385700 -1.000000 0.531554 -0.358942 -0.512311 0.792062 0.603091 -0.979941 -0.082256 1.000000 0.213524 -0.921239 0.838051 0.098466 0.714687 -0.368927 0.362119 -0.134924 0.813476 0.593534 1.000000 -1.000000
