evaluations raw_y x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31
1 -1877.7108441066 -0.917920 -0.180461 0.177428 0.799867 -0.757770 -0.659603 0.880336 0.190608 -0.328641 -0.116611 -0.008338 -0.824202 -0.451671 0.320091 -0.839342 -0.922694 0.350214 -0.625311 0.878652 0.742475 -0.283403 0.135677 0.758526 -0.095057 0.410129 0.592359 0.887545 -0.392372 0.819041 0.000013 -0.922389 -0.465666
2 -649.7800389611 -0.767185 -0.432060 -0.019050 0.514367 0.413799 0.056122 0.740247 -0.954025 -0.383591 -0.663237 -0.147988 0.553663 0.068735 -0.416991 -0.057439 0.346375 -0.489363 0.280699 0.501696 -0.253776 -0.682745 0.853617 0.997321 -0.789634 0.827787 -0.378736 -0.047507 0.862376 0.745608 -0.889979 0.932819 0.910819
3 -522.9168558216 -0.861046 -0.038921 0.020174 -0.262896 -0.131226 -0.444603 -0.369637 0.227856 -0.202306 -0.404834 0.348305 0.075237 0.900082 -0.062599 -0.492392 -0.611746 0.806317 -0.300234 0.353002 -0.019008 0.412017 -0.385406 -0.806899 -0.479280 -0.361986 0.414418 -0.469046 -0.269532 -0.468035 0.155408 -0.112522 0.499287
4 -508.9126686783 -0.835624 -0.657256 -0.724238 -0.099800 -0.134528 0.463735 0.609534 0.811419 0.881683 -0.837056 0.115300 0.823875 -0.951774 0.425609 -0.128394 -0.332974 0.596729 -0.041246 0.628985 -0.342061 0.163207 0.254560 -0.381776 -0.760279 0.279151 0.577015 -0.960136 0.016739 0.376204 -0.033678 0.833369 -0.177224
5 -427.0254360090 0.028600 0.233177 0.936508 0.378306 0.457860 -0.753429 -0.735832 0.706714 -0.620322 -0.162721 -0.470252 -0.328970 0.219131 0.857108 -0.104248 0.272435 -0.728028 -0.911349 -0.238929 -0.855704 0.090042 -0.340951 0.685870 -0.300100 0.959344 -0.296967 0.921983 -0.702077 -0.610477 -0.261925 -0.730149 0.062524
6 -65.0158979614 -0.540891 0.847641 0.293806 -0.414737 0.253809 -0.473480 0.301122 0.234022 -0.390440 -0.101318 0.901549 0.189001 0.069623 0.616994 -0.239324 0.813139 0.839656 0.512414 -0.039715 0.065376 0.270892 -0.149148 0.380459 -0.356216 -0.690650 0.902415 0.287194 0.959586 -0.801463 -0.218720 -0.104075 -0.014629
13 4.2055013188 0.752328 -0.622337 0.548381 -0.427278 -0.678918 -0.420201 -0.718899 -0.460784 -0.682457 0.883056 0.701904 0.619666 0.591912 -0.356448 0.305069 -0.449275 0.452912 -0.118572 0.042266 -0.114683 -0.242729 0.537258 -0.594990 0.935038 -0.336164 -0.946588 0.229743 -0.827172 0.761660 0.699898 0.225462 -0.228403
66 24.7337692544 -0.009475 0.826041 0.356617 -0.308160 0.494679 -0.675113 0.157602 0.254892 0.091514 0.960981 0.221889 -0.059450 -0.584594 -0.441419 -0.715582 -0.638020 0.593952 -0.036065 -0.826883 0.805299 0.336940 0.304932 -0.802001 -0.789901 0.330237 -0.600699 0.823985 -0.043160 -0.221041 0.194621 -0.778207 0.976159
270 234.7345255550 -0.357333 -0.633918 -0.703397 -0.088700 0.986863 0.691945 -0.915412 -0.091195 0.753221 -0.666403 0.196059 -0.258658 0.641187 0.884858 -0.878163 0.510428 -0.800808 -0.561304 -0.354667 0.403619 -0.539172 -0.583050 0.396414 0.648382 0.647338 -0.584663 -0.835487 -0.087272 0.512240 0.205681 0.759197 -0.734355
1000 -249.4956946627 -0.621159 0.411440 0.960026 -0.430172 -0.056313 0.902607 0.362718 -0.203397 -0.349526 0.108100 0.702816 -0.616592 -0.814946 0.952381 0.145016 0.282515 -0.226791 -0.031612 -0.603177 0.170742 0.466729 -0.454029 -0.205840 0.669227 0.443119 0.109745 -0.862442 0.361698 0.844432 -0.754506 0.179051 -0.293426
