evaluations raw_y x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31
1 -1052.0869040575 -0.946541 0.585593 -0.495270 0.594532 -0.385570 0.124664 0.290608 0.016082 -0.201742 -0.480332 0.087069 -0.208842 0.595154 -0.229272 0.302077 -0.550916 -0.026675 -0.657993 -0.192770 0.304198 0.735077 -0.450206 0.675587 -0.829729 -0.701274 0.002370 0.752567 0.533195 0.577175 0.936814 0.482555 0.999201
2 -584.4716955281 0.717585 -0.349124 0.045127 0.658608 -0.729666 -0.003321 0.798143 -0.181835 -0.892073 -0.590138 -0.493802 0.007057 -0.778000 0.888040 0.690821 0.368509 -0.920100 -0.812757 -0.041440 -0.299581 -0.705749 0.509258 -0.743820 0.112347 -0.731445 0.374390 0.708780 -0.937578 -0.689795 -0.143301 -0.020724 -0.087020
3 -517.3565944660 -0.834716 0.315619 -0.822687 0.176608 -0.708990 0.563674 0.289775 -0.051360 -0.280327 -0.370151 0.755964 0.611803 -0.838633 0.389214 -0.697565 0.424129 -0.599661 0.810604 -0.317828 0.172621 0.036930 -0.560866 -0.686396 -0.531939 -0.556952 0.200428 -0.512259 -0.332615 0.264967 0.686541 0.202020 -0.379064
4 -4.5558079495 -0.148747 -0.515336 0.569717 -0.286251 0.904479 -0.195567 -0.476764 0.147412 -0.535398 -0.336880 0.061352 -0.825600 -0.465577 0.050022 0.928583 -0.709106 0.644448 0.110848 -0.395186 -0.110745 0.323689 -0.120854 0.937639 0.937964 0.183655 0.466538 -0.019195 0.472077 0.951021 0.141359 0.552264 -0.711024
14 41.7193269991 0.066218 -0.292417 -0.600054 -0.925139 0.110172 -0.022078 0.435676 0.475179 0.909284 0.425435 0.375132 -0.182071 0.518528 0.804043 0.286310 0.897925 -0.993599 -0.161512 0.030433 0.880557 -0.705894 -0.705737 0.774509 0.372681 -0.406159 -0.444787 0.544586 -0.799960 0.683780 0.467167 0.940669 -0.570900
218 44.0765656505 0.498744 0.338627 -1.000000 -1.000000 0.576852 0.077293 -1.000000 -0.011295 -0.032428 0.491960 -1.000000 0.113377 0.450604 1.000000 0.343527 1.000000 1.000000 -0.805405 -0.725373 1.000000 -0.634916 0.043097 1.000000 1.000000 -1.000000 -0.319016 -0.388756 0.212370 1.000000 0.460636 1.000000 -0.279700
299 233.3963381571 -0.649460 -0.254355 0.128871 0.836214 0.950826 -1.000000 0.155960 0.533864 0.704604 -0.361534 1.000000 0.433545 0.385463 0.704897 -0.701752 -0.108466 -0.300547 0.365356 0.522924 1.000000 0.859432 -0.360185 0.004571 0.620897 -0.477005 0.527750 0.321136 -0.665098 0.532034 -0.647566 -0.601850 0.490652
480 267.3159628215 -0.229760 -0.851829 0.732737 0.710860 0.381941 -1.000000 -0.702878 -1.000000 1.000000 1.000000 0.338689 -1.000000 -0.026106 -1.000000 -1.000000 1.000000 -0.262071 -1.000000 1.000000 -1.000000 -1.000000 0.458420 0.745911 1.000000 -1.000000 -0.689699 1.000000 0.004909 1.000000 -0.798620 0.512278 0.380330
1851 277.7571191771 0.916521 1.000000 -0.764103 -1.000000 0.318180 -0.045340 -1.000000 -0.290869 -1.000000 1.000000 -1.000000 0.113377 0.677424 1.000000 -0.905011 0.826286 -0.353827 -1.000000 -1.000000 1.000000 0.774675 0.828249 0.322126 1.000000 0.161968 -0.498304 -0.526502 0.469011 1.000000 1.000000 1.000000 0.343421
3167 296.4952318157 1.000000 0.675421 -0.341152 -1.000000 -1.000000 -0.511796 -1.000000 -0.514283 -1.000000 0.828233 -0.942400 -0.050360 0.324015 1.000000 -0.805937 0.518449 -0.690111 -0.884933 -0.359914 1.000000 1.000000 0.443999 -0.079810 0.564316 -0.804431 -0.627125 -1.000000 0.339290 1.000000 1.000000 1.000000 -0.390653
