evaluations raw_y x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31
1 -546.4970853663 0.790660 0.437501 -0.432097 0.082998 0.504962 0.505758 0.806812 -0.125866 0.066047 0.092621 0.724544 -0.903032 -0.938697 -0.754101 -0.211320 -0.203530 0.972376 0.440983 -0.986106 0.790758 -0.168778 0.261156 -0.874219 -0.104175 0.826348 0.728615 0.656390 0.817317 -0.048815 0.508226 0.788048 0.684569
2 -525.6016863694 0.939159 0.551856 -0.458999 0.053151 0.395117 0.354430 0.794951 -0.095069 0.147793 0.028133 0.619352 -1.000000 -0.926923 -0.483888 -0.544631 -0.041759 0.928927 0.468823 -1.000000 0.706852 -0.075142 0.118830 -0.836470 -0.083537 0.849746 0.550851 0.606869 1.000000 -0.036139 0.543444 0.853917 0.776908
3 -144.9598485002 0.747582 0.664319 -0.464706 0.045864 0.479585 0.399012 0.758726 0.055329 0.249645 0.102242 0.404179 -0.988704 -0.927304 -0.477505 -0.622770 -0.015414 0.860076 0.419024 -0.959294 0.722355 0.099516 0.160858 -0.925672 -0.085813 0.705316 0.492976 0.544226 1.000000 0.149454 0.546679 0.668718 0.761452
54 -135.2312928336 0.839714 0.753405 -0.348735 0.106380 0.595825 0.325096 0.780165 -0.015584 0.287981 0.192010 0.535348 -0.938490 -0.966510 -0.474776 -0.631772 -0.000073 0.807552 0.446283 -0.975783 0.631030 0.038900 0.219951 -0.973246 -0.132021 0.754111 0.457517 0.528751 0.915446 0.262284 0.502456 0.581203 0.724121
65 -127.1403997422 0.765223 0.716607 -0.462786 0.218593 0.534738 0.388727 0.820392 -0.136697 0.350809 0.204269 0.540103 -0.900187 -0.997780 -0.427213 -0.579166 -0.031081 0.790690 0.410684 -0.956111 0.587604 0.088016 0.087365 -0.931260 -0.194048 0.658404 0.381060 0.531005 1.000000 0.202631 0.553354 0.556286 0.800075
70 -98.4471773721 0.770900 0.739768 -0.561100 0.253517 0.664348 0.441936 0.717655 -0.169299 0.387236 0.130568 0.552034 -0.848456 -1.000000 -0.354345 -0.596038 0.015379 0.788102 0.419882 -1.000000 0.499388 0.050764 0.171362 -0.912803 -0.266343 0.649919 0.376116 0.614037 0.993169 0.140400 0.468304 0.595264 0.921472
75 -87.2039628745 0.737184 0.765184 -0.507776 0.235746 0.678326 0.390465 0.736134 -0.213961 0.473426 0.138929 0.502569 -0.987294 -0.924670 -0.344671 -0.578173 0.080393 0.854737 0.438456 -1.000000 0.525951 0.079809 0.255577 -0.994475 -0.218025 0.713769 0.360736 0.599585 0.990439 0.234251 0.501400 0.596497 0.996740
97 7.0091530858 0.710382 0.795146 -0.475173 0.290730 0.697673 0.339764 0.698434 -0.164881 0.518528 0.184908 0.438831 -0.962414 -0.878983 -0.341402 -0.621878 0.126429 0.755979 0.459292 -1.000000 0.514379 0.080401 0.297033 -1.000000 -0.192533 0.716737 0.434629 0.660679 0.980459 0.155371 0.368272 0.644513 0.971826
314 21.4315026931 0.712098 0.784705 -0.484392 0.288874 0.698710 0.342278 0.701652 -0.161858 0.526385 0.187639 0.419497 -0.962318 -0.890139 -0.325150 -0.624981 0.137090 0.756448 0.472158 -0.994436 0.521993 0.070179 0.300239 -0.991964 -0.199604 0.705058 0.422752 0.660066 0.974363 0.150180 0.377684 0.636360 0.975521
706 38.3399707633 0.712105 0.785168 -0.484277 0.288163 0.698681 0.342385 0.701345 -0.161769 0.527136 0.187620 0.419887 -0.962559 -0.890348 -0.325069 -0.624950 0.137301 0.756526 0.472528 -0.994748 0.521611 0.070500 0.299803 -0.992109 -0.200060 0.704822 0.423047 0.659988 0.974197 0.150017 0.378090 0.635913 0.975637
1118 51.8777771347 0.712091 0.785148 -0.484275 0.288158 0.698675 0.342365 0.701352 -0.161747 0.527157 0.187609 0.419895 -0.962581 -0.890326 -0.325077 -0.624972 0.137315 0.756529 0.472518 -0.994748 0.521587 0.070489 0.299795 -0.992106 -0.200092 0.704835 0.423048 0.660010 0.974180 0.150016 0.378083 0.635888 0.975647
1854 285.4397243744 0.712091 0.785148 -0.484275 0.288158 0.698675 0.342365 0.701352 -0.161747 0.527157 0.187609 0.419895 -0.962581 -0.890326 -0.325077 -0.624972 0.137315 0.756529 0.472518 -0.994748 0.521587 0.070489 0.299795 -0.992106 -0.200092 0.704835 0.423048 0.660010 0.974180 0.150016 0.378083 0.635888 0.975647
4684 296.7794074930 0.712091 0.785148 -0.484275 0.288158 0.698675 0.342365 0.701352 -0.161747 0.527157 0.187609 0.419895 -0.962581 -0.890326 -0.325077 -0.624972 0.137315 0.756529 0.472518 -0.994748 0.521587 0.070489 0.299795 -0.992106 -0.200092 0.704835 0.423048 0.660010 0.974180 0.150016 0.378083 0.635888 0.975647
20000 -798.5358500542 0.712091 0.785148 -0.484275 0.288158 0.698675 0.342365 0.701352 -0.161747 0.527157 0.187609 0.419895 -0.962581 -0.890326 -0.325077 -0.624972 0.137315 0.756529 0.472518 -0.994748 0.521587 0.070489 0.299795 -0.992106 -0.200092 0.704835 0.423048 0.660010 0.974180 0.150016 0.378083 0.635888 0.975647
