evaluations raw_y x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31
1 -222.5020219067 -0.780993 0.204971 0.859906 -0.848393 0.924391 -0.016082 0.988279 0.018121 0.315671 0.386367 0.195575 0.455564 0.958915 0.975419 -0.417180 -0.292965 -0.098354 -0.573136 0.531874 -0.797081 0.644935 0.771831 0.149649 0.690148 0.732856 0.175077 -0.131611 -0.405906 0.624853 0.906324 -0.693138 -0.609411
7 -222.4188222920 -0.653413 0.327471 0.829928 -0.878299 1.000000 -0.046597 0.833710 0.037884 0.303965 0.471365 0.212190 0.490261 0.815363 0.855989 -0.430480 -0.395731 -0.125094 -0.620344 0.505277 -0.934861 0.452914 0.925042 -0.123797 0.743158 0.679197 0.348429 -0.174226 -0.193853 0.587611 0.937764 -0.715800 -0.715654
18 -178.5339262061 -0.525988 0.329991 0.669247 -0.887640 1.000000 -0.143085 0.883320 -0.041031 0.383224 0.579008 0.255440 0.507319 0.836933 0.863129 -0.373786 -0.327708 -0.307956 -0.715797 0.572733 -1.000000 0.468719 0.859101 -0.268489 0.783831 0.761452 0.306283 -0.178980 -0.193479 0.493511 0.963313 -0.800060 -0.736405
31 -133.7868947396 -0.511128 0.362563 0.759875 -0.772326 1.000000 -0.194073 0.821387 -0.183620 0.394605 0.692864 0.347041 0.587444 0.737026 0.984806 -0.417530 -0.269615 -0.134574 -0.811865 0.620463 -0.942936 0.580835 0.885570 -0.188738 0.701688 0.758075 0.334583 -0.158291 -0.148911 0.482291 0.805602 -0.766839 -0.833087
36 -106.0867534663 -0.417590 0.298368 0.936092 -0.930076 0.989695 -0.180567 0.814168 -0.235595 0.419508 0.690426 0.257031 0.383673 0.746342 0.952877 -0.437016 -0.222311 -0.317757 -0.761777 0.652260 -0.922966 0.428157 0.908115 -0.311892 0.798185 0.798725 0.193520 -0.103257 -0.180559 0.510963 0.735056 -0.806096 -0.963922
301 -93.3023448041 -0.380800 0.369818 0.951953 -0.642131 1.000000 -0.179242 0.801848 -0.228616 0.432015 0.781714 0.380491 0.226089 0.555615 0.946935 -0.463536 -0.095305 -0.393536 -0.775155 0.666620 -0.779253 0.486301 0.821264 -0.346894 0.838499 0.948773 0.139902 -0.043624 -0.003063 0.558122 0.489284 -0.850616 -0.874384
351 -60.7969911427 0.051603 0.352970 0.970545 -0.659297 1.000000 -0.119228 0.825849 -0.151251 0.552347 0.843654 0.217206 0.198908 0.415716 0.982608 -0.625253 -0.017456 -0.331533 -0.729752 0.762438 -0.875958 0.520017 0.860991 -0.243404 0.726948 0.895501 0.084581 0.064320 -0.201380 0.614679 0.588682 -0.870632 -0.879368
385 -19.9508687509 0.139103 0.290529 0.949982 -0.628801 1.000000 -0.292012 0.693790 -0.070471 0.716588 0.697343 0.035991 0.287203 0.257987 1.000000 -0.538702 -0.039688 -0.410262 -0.763281 0.794536 -0.991435 0.458121 0.692132 -0.336124 0.602973 0.744871 0.012939 -0.242439 -0.171745 0.669057 0.437913 -1.000000 -0.728347
407 273.9591667740 0.277978 0.337939 0.945599 -0.733071 0.919262 -0.344483 0.862940 -0.329837 0.648889 0.778730 -0.049047 0.253791 0.206991 1.000000 -0.285693 -0.224463 -0.424979 -0.666976 0.855239 -0.788316 0.593955 0.778534 -0.186926 0.609766 0.702784 0.143697 -0.247170 -0.093663 0.585767 0.540449 -0.976658 -0.713733
9761 288.9566660616 0.268442 0.399104 1.000000 -0.791302 1.000000 -0.149752 0.660708 -0.462097 0.591142 0.971938 -0.226820 0.342271 0.110742 0.673478 -0.319550 -0.176509 -0.391906 -0.591362 0.906636 -1.000000 0.624595 0.708075 -0.089217 0.658381 0.812657 0.161576 -0.264195 -0.075906 0.506940 0.520196 -0.863963 -0.996545
12862 290.6404419792 0.159550 0.460148 1.000000 -0.568025 1.000000 -0.295428 0.737502 -0.301492 0.501283 1.000000 -0.360893 0.256943 -0.161358 0.732917 -0.356449 -0.021262 -0.448226 -0.568166 0.925225 -0.788236 0.297552 0.695173 0.026891 0.771639 0.720513 0.334558 -0.183170 -0.300567 0.515632 0.408844 -0.650069 -1.000000
37566 292.7541830145 0.180545 0.566483 1.000000 -0.576866 0.980910 -0.261887 0.622245 -0.202422 0.313855 1.000000 -0.277699 0.342354 -0.203451 0.584146 -0.417209 -0.260937 -0.573940 -0.492561 0.996458 -0.786671 0.517380 0.744494 -0.070733 0.774975 0.814809 0.423646 -0.170618 -0.479670 0.494893 0.674691 -0.605898 -0.850217
39999 3.2616356748 0.357839 0.665534 0.885784 -0.623751 0.881339 -0.340575 0.533118 -0.286915 0.416066 1.000000 -0.091876 0.153618 -0.204509 0.551026 -0.356650 -0.362005 -0.649138 -0.526070 0.907448 -0.811939 0.459723 0.827349 -0.176905 0.932869 0.635008 0.279978 -0.164661 -0.355885 0.607256 0.564775 -0.582101 -0.864566
