evaluations raw_y x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31
1 -135.6885685252 0.311362 -0.228519 0.253024 -0.775634 0.616056 -0.044226 0.253076 0.500853 0.984775 0.394826 -0.895291 -0.177992 -0.882996 0.328019 -0.129043 0.607012 -0.734911 -0.751302 0.565710 -0.013020 -0.568758 0.479133 0.343441 -0.064802 -0.706584 -0.442820 -0.832317 -0.874655 -0.695238 -0.827426 -0.894361 0.324560
10 -121.6273369215 -0.362787 -0.601739 -0.082543 -0.687981 0.513899 0.102105 -0.678160 0.718101 -0.585756 -0.424767 0.800112 -0.139995 -0.255043 0.054627 0.199345 0.396853 -0.748764 -0.692561 0.115913 0.713727 0.601481 -0.215322 -0.144776 -0.030606 0.901366 0.769662 0.087540 0.920341 0.756954 0.435745 -0.614434 -0.835131
43 -109.3495300805 0.042752 -0.471053 0.316949 0.731856 0.947904 -0.994508 -0.920271 0.567430 0.742802 0.378951 -0.573421 -0.516875 0.098878 -0.590394 -0.367183 0.668530 -0.721204 -0.154643 -0.842167 0.070254 0.208846 0.151189 0.189925 -0.344280 -0.535143 0.321111 0.333319 0.303059 -0.506437 0.435903 -0.194588 0.083327
72 -63.5055140915 -0.304860 0.849941 0.743772 -0.039595 0.751126 0.946417 -0.813791 -0.904064 0.469857 0.602158 -0.997656 -0.600895 -0.711165 -0.522966 -0.876192 -0.617508 -0.658184 -0.385226 0.512475 0.940390 0.360502 -0.593490 0.985075 -0.951569 -0.765770 0.307945 0.473621 -0.307845 0.261867 -0.714806 -0.992464 0.572229
82 -27.9743444441 0.744733 0.125926 -0.713243 -0.119067 0.219114 0.533114 -0.400568 -0.181545 -0.282958 0.369718 0.479058 0.824360 0.491189 0.008516 0.779306 -0.430397 0.429968 -0.294146 0.148446 -0.809173 0.048275 -0.737551 0.633830 0.837746 0.745325 -0.961194 -0.865178 -0.357970 0.858237 -0.012397 -0.892474 0.931635
244 9.6430796325 0.084587 0.029328 -0.673384 -0.679784 -0.756867 0.997822 0.760958 -0.482121 0.021231 -0.280306 0.219958 -0.450114 -0.577277 0.440758 0.702772 0.091150 0.537455 -0.705352 -0.524832 0.883928 0.012793 -0.932586 -0.289164 0.136473 0.794860 0.050011 -0.714849 -0.753078 0.228575 -0.318790 -0.207824 0.367452
454 26.3292300369 0.646136 0.854329 0.842747 -0.134664 0.943383 0.797870 0.616857 -0.000503 -0.173659 0.474397 0.996382 -0.756379 0.485858 0.687480 -0.449488 0.591495 0.875218 -0.182038 0.403685 -0.048275 -0.494745 -0.289244 -0.546515 -0.616952 0.248781 -0.070878 -0.606427 -0.231766 0.473778 -0.496621 -0.316606 -0.898043
957 34.8015497443 0.887583 0.904880 -0.064336 -0.495034 0.600110 -0.456993 0.628051 -0.817358 0.587778 0.497399 0.089299 0.923667 0.247275 0.866045 0.481047 0.963938 -0.681622 0.294942 0.154800 -0.894504 -0.279775 -0.202478 -0.236616 -0.845717 0.681282 0.230413 0.080358 0.220605 -0.666595 -0.975661 -0.460161 0.195188
1231 85.6245227397 -0.845381 -0.890076 -0.357973 0.794827 0.717667 -0.670714 0.214226 0.605445 -0.802583 0.280674 0.298231 0.579231 0.329948 0.103655 -0.466409 0.827639 0.692906 -0.618722 0.365160 0.076773 0.426242 -0.474917 0.687661 0.326040 -0.471000 0.735605 0.270505 0.423491 0.181670 -0.034616 -0.840885 0.220724
1768 208.2432936022 -0.185176 -0.084014 0.602218 0.661002 -0.427012 0.459409 -0.141103 0.844048 0.442183 0.954742 -0.132807 0.162664 -0.323351 0.339152 -0.817879 0.809370 -0.634905 -0.685798 0.990820 0.590343 -0.364694 -0.425668 0.639276 0.844138 -0.747596 0.948791 -0.949660 -0.445981 0.182083 -0.382323 0.940429 0.067462
18061 237.0416575430 0.151826 0.552524 -0.688130 0.786775 0.872739 0.489925 0.173506 0.101943 -0.386762 -0.558606 0.499676 -0.649786 0.246820 0.628507 -0.260129 0.092042 -0.107358 -0.657872 0.013845 -0.336627 -0.517631 0.756599 -0.798191 0.144686 -0.046482 0.825645 0.211142 -0.793827 -0.801100 -0.708378 -0.947575 0.749698
20000 -541.1117928799 -0.216764 0.720278 -0.711034 -0.257307 0.651576 -0.655279 -0.234744 -0.108437 -0.652290 0.422410 0.788800 0.447018 0.065263 0.845466 -0.324688 -0.252037 0.733305 0.423420 -0.045441 0.134000 0.039084 0.345697 -0.694061 -0.987064 0.051463 -0.621175 -0.973671 0.707271 -0.306567 0.012237 -0.531125 -0.161127
