evaluations raw_y x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31
1 -349.1603600361 -0.707378 0.806285 0.052929 -0.054149 -0.083658 -0.755278 -0.559292 -0.302854 0.982746 -0.973766 -0.605112 0.825358 0.013218 -0.936094 -0.073316 -0.592222 -0.721279 0.913780 -0.675546 0.852556 -0.576593 0.987697 -0.436585 -0.544797 -0.817639 0.300175 0.772199 -0.840748 0.796885 -0.588502 0.179440 -0.778837
3 -235.7510648955 -0.752678 0.854476 -0.018461 -0.067041 -0.105570 -0.752373 -0.555093 -0.342740 0.969515 -0.924281 -0.661100 0.745798 0.025985 -1.000000 -0.241763 -0.567990 -0.683946 0.940368 -0.628736 0.804793 -0.368114 0.954007 -0.451316 -0.626569 -0.918611 0.467499 0.777351 -1.000000 0.820884 -0.501182 0.125697 -0.723968
8 -127.1562436943 -0.995288 0.768042 -0.240797 -0.186777 -0.091261 -0.866714 -0.432197 -0.488808 1.000000 -0.809849 -0.732320 0.686945 -0.045421 -1.000000 -0.304191 -0.429235 -0.645914 0.945978 -0.748384 0.822236 -0.373748 0.989615 -0.431999 -0.578868 -0.868902 0.421704 0.773757 -0.985861 0.820359 -0.657131 0.141216 -0.748003
20 -120.2901524382 -0.941724 0.681669 -0.363642 -0.321322 0.133324 -0.902273 -0.427752 -0.406992 0.786526 -1.000000 -0.820870 0.684900 -0.028535 -1.000000 -0.266788 -0.246726 -0.635977 1.000000 -0.734090 0.784414 -0.082232 1.000000 -0.515995 -0.531204 -0.912028 0.451561 0.736563 -0.834943 0.815320 -0.560266 0.140739 -0.769767
26 -105.6986989576 -0.862185 0.743856 -0.279189 -0.282497 0.233650 -1.000000 -0.385058 -0.411452 0.812579 -1.000000 -0.857025 0.642708 0.054234 -1.000000 -0.333365 -0.263723 -0.529562 1.000000 -0.674219 0.876598 -0.148573 1.000000 -0.580141 -0.551757 -0.754992 0.359168 0.806367 -1.000000 0.891317 -0.549885 -0.037091 -0.722372
42 -97.7516196096 -0.902654 0.817781 -0.302662 -0.356041 0.297315 -0.931060 -0.400039 -0.397592 0.698519 -1.000000 -0.910548 0.687145 -0.080437 -1.000000 -0.266425 -0.135277 -0.587902 0.886859 -0.783785 0.803750 -0.148715 1.000000 -0.582742 -0.510935 -0.681670 0.385937 0.742326 -0.947628 0.846212 -0.470904 -0.203517 -0.690283
60 -91.5013946261 -0.932839 0.789902 -0.350432 -0.171177 0.311871 -0.957964 -0.405051 -0.365153 0.542947 -1.000000 -0.909790 0.840254 -0.169319 -0.896623 -0.380883 -0.151058 -0.546916 0.765964 -0.819497 0.887269 -0.068535 0.918563 -0.535127 -0.426101 -0.743218 0.439952 0.711846 -0.981021 0.822218 -0.521457 -0.271975 -0.563058
74 -47.5887766315 -0.878208 0.798007 -0.307725 -0.095407 0.402145 -0.866200 -0.465341 -0.443755 0.549558 -0.962138 -0.955497 0.920645 -0.182870 -0.826070 -0.411160 -0.165217 -0.449038 0.738814 -0.853062 0.842422 -0.076009 0.941364 -0.414422 -0.384819 -0.714536 0.429092 0.702094 -0.908228 0.880044 -0.532486 -0.405172 -0.674487
93 -29.0209529399 -0.862308 0.871028 -0.269271 -0.110929 0.344925 -0.884302 -0.384871 -0.354325 0.594540 -1.000000 -1.000000 0.890314 -0.195381 -0.761920 -0.344472 -0.152254 -0.477503 0.686793 -0.857170 0.764318 -0.106198 0.999369 -0.463448 -0.300560 -0.687881 0.356022 0.645128 -0.947792 0.874639 -0.489586 -0.409357 -0.690065
150 -8.2386624662 -0.841913 0.856235 -0.292330 -0.093045 0.347737 -0.892223 -0.411541 -0.387697 0.618905 -1.000000 -0.998021 0.848906 -0.208220 -0.756243 -0.344208 -0.189876 -0.449798 0.694385 -0.832038 0.790670 -0.120025 1.000000 -0.505187 -0.332699 -0.757447 0.344672 0.631146 -0.932032 0.858261 -0.528760 -0.381601 -0.681653
162 26.1270510834 -0.828338 0.877793 -0.305557 -0.074808 0.315316 -0.863884 -0.438155 -0.422206 0.653902 -0.973067 -1.000000 0.828489 -0.211255 -0.748063 -0.338510 -0.178701 -0.435777 0.701712 -0.845795 0.827465 -0.108785 1.000000 -0.477526 -0.305590 -0.730887 0.332451 0.580869 -0.899482 0.846812 -0.520273 -0.389519 -0.699475
231 44.3334073314 -0.812178 0.857990 -0.287968 -0.067980 0.340240 -0.860436 -0.475187 -0.456652 0.614503 -0.976251 -0.981580 0.838647 -0.205859 -0.741846 -0.330792 -0.215113 -0.465288 0.725417 -0.827355 0.844754 -0.103434 0.994408 -0.476044 -0.321125 -0.731321 0.341859 0.603665 -0.915893 0.850508 -0.517862 -0.383118 -0.687790
3899 51.3257924901 -0.812178 0.857990 -0.287968 -0.067980 0.340240 -0.860436 -0.475187 -0.456652 0.614503 -0.976251 -0.981580 0.838647 -0.205859 -0.741846 -0.330792 -0.215113 -0.465288 0.725417 -0.827355 0.844754 -0.103434 0.994408 -0.476044 -0.321125 -0.731321 0.341859 0.603665 -0.915893 0.850508 -0.517862 -0.383118 -0.687790
10372 55.2643013982 -0.812178 0.857990 -0.287968 -0.067980 0.340240 -0.860436 -0.475187 -0.456652 0.614503 -0.976251 -0.981580 0.838647 -0.205859 -0.741846 -0.330792 -0.215113 -0.465288 0.725417 -0.827355 0.844754 -0.103434 0.994408 -0.476044 -0.321125 -0.731321 0.341859 0.603665 -0.915893 0.850508 -0.517862 -0.383118 -0.687790
14282 66.9514714099 -0.812178 0.857990 -0.287968 -0.067980 0.340240 -0.860436 -0.475187 -0.456652 0.614503 -0.976251 -0.981580 0.838647 -0.205859 -0.741846 -0.330792 -0.215113 -0.465288 0.725417 -0.827355 0.844754 -0.103434 0.994408 -0.476044 -0.321125 -0.731321 0.341859 0.603665 -0.915893 0.850508 -0.517862 -0.383118 -0.687790
20000 -339.9434983091 -0.812178 0.857990 -0.287968 -0.067980 0.340240 -0.860436 -0.475187 -0.456652 0.614503 -0.976251 -0.981580 0.838647 -0.205859 -0.741846 -0.330792 -0.215113 -0.465288 0.725417 -0.827355 0.844754 -0.103434 0.994408 -0.476044 -0.321125 -0.731321 0.341859 0.603665 -0.915893 0.850508 -0.517862 -0.383118 -0.687790
