evaluations raw_y x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31
1 -79.0349150081 0.229761 -0.670851 -0.398017 -0.453102 0.590253 0.096484 -0.035974 0.693890 -0.260438 0.250677 -0.193674 0.385879 -0.991763 -0.558061 -0.750891 0.265556 0.657619 -0.801723 -0.910484 0.975926 0.288351 -0.364498 -0.126447 0.616925 0.303193 -0.820024 0.429665 0.070106 -0.345560 -0.459221 -0.798301 0.998903
4 -68.0987709977 0.229761 -0.670851 -0.398017 -0.453102 0.590253 0.096484 -0.035974 0.693890 -0.260438 0.250677 -0.193674 0.385879 -0.991763 -0.558061 -0.750891 0.265556 0.657619 -0.801723 -0.910484 0.975926 0.288351 -0.364498 -0.126447 0.616925 0.303193 -0.820024 0.429665 0.070106 -0.345560 -0.459221 -0.798301 0.998903
5 -20.9576660853 0.248161 -0.850057 -0.321952 -0.574899 0.462742 0.090664 -0.161309 0.727512 -0.202152 0.307580 -0.245373 0.186029 -1.000000 -0.585696 -0.930430 0.373374 0.531934 -0.942212 -0.862379 0.843681 0.262362 -0.219747 -0.290789 0.402359 -0.046440 -0.945999 0.385073 -0.036957 -0.336192 -0.566837 -1.000000 0.938247
26 1.2496379507 0.294291 -0.775165 -0.400222 -0.494163 0.754045 0.151598 -0.122312 0.977637 -0.441206 0.412229 -0.433314 0.330454 -1.000000 -0.610586 -0.974934 0.536404 0.366937 -0.881438 -1.000000 0.903019 0.290576 -0.491830 -0.418406 0.613370 -0.237807 -0.890924 0.541584 -0.156914 -0.420743 -0.422544 -0.715652 0.924971
93 8.5942338626 0.276275 -0.751798 -0.244768 -0.280404 0.885276 -0.068932 0.140560 0.903180 -0.366439 0.510751 -0.692269 0.566516 -0.714814 -0.563892 -0.869327 0.583671 0.110406 -1.000000 -1.000000 0.722727 0.204057 -0.732376 -0.559355 0.611232 -0.100829 -0.656087 0.536953 -0.135881 -0.315629 -0.363603 -0.733174 0.826581
94 19.9279495052 0.276275 -0.751798 -0.244768 -0.280404 0.885276 -0.068932 0.140560 0.903180 -0.366439 0.510751 -0.692269 0.566516 -0.714814 -0.563892 -0.869327 0.583671 0.110406 -1.000000 -1.000000 0.722727 0.204057 -0.732376 -0.559355 0.611232 -0.100829 -0.656087 0.536953 -0.135881 -0.315629 -0.363603 -0.733174 0.826581
119 202.4470752425 0.342068 -0.981646 -0.049220 -0.218243 1.000000 -0.261326 0.133630 1.000000 -0.289172 0.559981 -0.972922 0.747897 -0.611722 -0.453773 -1.000000 0.555778 0.157085 -0.890445 -1.000000 0.863230 0.033280 -0.572572 -0.485477 0.745318 -0.233341 -0.562231 0.490235 -0.094868 -0.432589 -0.463311 -0.647635 0.795997
165 217.5134241904 0.348904 -0.453308 -0.421438 -0.341302 0.987963 -0.067195 0.212691 0.960826 -0.402169 0.607420 -0.504397 0.525967 -0.588557 -0.400059 -0.938051 0.926555 -0.032868 -1.000000 -1.000000 0.617056 0.153713 -0.788337 -0.587998 0.317190 -0.073772 -0.642204 0.380690 -0.145793 -0.196939 -0.232188 -0.696041 0.958586
1506 287.8990851278 0.647191 -0.238356 -0.384019 -0.016052 0.911900 0.095636 0.067543 0.900984 -0.234246 0.565342 -0.668928 0.394329 -0.636556 -0.549602 -0.817569 1.000000 0.088981 -0.942345 -1.000000 0.456658 0.240115 -0.826482 -0.359756 0.032726 -0.043766 -0.654181 0.560881 -0.055761 -0.198029 -0.382266 -0.406483 1.000000
120008 -981.7259160414 1.000000 1.000000 -1.000000 1.000000 -1.000000 -1.000000 1.000000 -1.000000 -1.000000 1.000000 1.000000 1.000000 -1.000000 -1.000000 1.000000 -1.000000 1.000000 1.000000 1.000000 -1.000000 -1.000000 1.000000 -1.000000 1.000000 1.000000 1.000000 1.000000 -1.000000 -1.000000 -1.000000 1.000000 1.000000
