evaluations raw_y x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31
1 -736.6429783285 0.828140 0.260142 0.017866 -0.894205 -0.920023 0.466664 0.332702 0.693696 -0.705391 0.385741 0.296606 0.805754 -0.876679 -0.140908 -0.817375 0.222433 -0.406426 0.144013 0.566715 0.215483 -0.184290 0.901878 0.314920 -0.560544 0.989602 0.265541 0.755267 0.664617 -0.306046 -0.225673 0.948207 0.982907
2 -553.8692773985 -0.755051 0.060588 0.939595 -0.322099 0.464138 0.800825 0.083572 -0.600660 -0.325178 0.436435 -0.487480 -0.449327 -0.268580 -0.450885 0.657114 -0.718063 -0.662387 -0.806403 0.791070 -0.946421 0.841159 0.726093 -0.702879 0.143612 0.309567 0.169675 -0.753389 -0.177838 -0.782566 -0.873012 -0.310476 0.974031
3 -516.3946617322 -0.032532 0.966577 0.397458 -0.903156 0.417703 -0.361328 -0.893578 0.212839 0.040724 -0.072431 -0.306366 0.950048 -0.018171 0.272299 0.450726 -0.184132 -0.506889 0.874687 0.390897 -0.509661 0.298546 -0.596522 -0.420819 -0.013069 -0.388405 0.374376 0.169473 0.126354 -0.433656 -0.423944 -0.517077 0.234946
4 -332.8144771867 0.533893 -0.154573 0.544102 -0.153572 -0.176074 -0.209333 0.615993 0.752187 -0.702093 0.035684 0.893754 0.022249 -0.595706 -0.558945 0.063350 -0.534080 -0.931751 0.380033 0.814482 0.983361 -0.417031 -0.134597 -0.396286 -0.512970 -0.033523 -0.358960 -0.453378 0.933138 0.093341 0.454345 -0.756703 0.508283
10 -165.7772712029 -0.584934 -0.429227 -0.709958 -0.200744 0.724422 0.446462 0.482846 0.206606 -0.144908 -0.814330 -0.027484 0.767948 -0.702653 -0.322999 -0.154505 0.872343 0.007652 -0.034892 0.349521 -0.533594 0.243921 -0.966155 -0.660113 -0.778740 -0.111396 0.400241 0.305347 -0.988723 -0.361142 0.599872 -0.409079 0.456147
25 -143.3036299166 -0.405709 -0.323223 -0.706637 0.149955 0.787434 -0.662106 -0.290523 -0.408796 -0.204791 0.985287 0.359694 -0.541098 -0.100591 0.536729 0.732871 0.296265 0.112686 -0.426711 -0.606292 0.299728 0.709470 -0.567649 0.246354 0.317627 -0.349862 0.961883 -0.195708 0.066629 -0.086538 0.580490 0.866076 -0.050589
38 -15.6867101547 -0.359483 -0.046296 -0.034953 -0.423846 -0.717261 0.962792 0.364931 0.683412 0.651356 0.496865 0.155283 -0.349749 -0.117189 0.403002 -0.440454 -0.224711 -0.006901 0.210300 0.755027 0.157008 0.303404 -0.941764 0.836988 0.674508 -0.162346 0.304998 0.587334 -0.572012 0.906744 0.554956 -0.428012 0.507725
75 -8.8629297793 0.626131 -0.800709 0.104944 0.646841 0.891151 0.118731 -0.181729 0.154628 -0.856791 -0.874953 0.258271 -0.605238 -0.178058 0.611305 -0.995961 0.312020 0.497878 0.651815 -0.643147 -0.127282 -0.267719 -0.461873 -0.166675 0.584816 0.238463 0.955165 0.440301 -0.962806 -0.019753 0.704730 -0.622020 -0.296295
153 3.7592867282 0.042666 0.167238 -0.564431 0.891266 -0.702347 -0.186392 -0.132903 0.546870 0.251734 -0.322825 0.603727 -0.115871 -0.701210 -0.380377 -0.446189 -0.063189 -0.134967 -0.871633 0.732283 0.875268 0.684297 -0.357150 0.191627 0.161846 0.191743 -0.360476 0.156294 -0.993589 0.659169 0.274153 0.197953 0.084592
445 27.1710365560 -0.844583 -0.376327 -0.064354 0.437004 0.805484 -0.151774 -0.688187 0.403561 -0.037962 -0.349418 0.025133 0.987986 0.749169 0.234182 0.277623 0.448873 0.119054 -0.770875 -0.203879 0.428774 -0.270601 0.003749 0.940079 0.295110 -0.792061 -0.815007 -0.527195 -0.173725 0.359543 -0.881101 -0.178428 -0.147976
