evaluations raw_y x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31
1 -951.8500673915 -0.114754 -0.273930 -0.708493 -0.541735 0.483852 0.528987 -0.788135 0.867259 -0.685254 -0.495037 0.122187 -0.247778 0.054201 0.539451 0.784253 -0.463977 -0.312624 0.261389 -0.181227 -0.705039 0.969610 -0.603052 0.974801 -0.880148 0.280584 -0.315941 0.399807 -0.093309 0.182494 -0.411002 0.538301 0.081040
2 -539.6679082453 -0.078839 -0.366499 -0.570248 -0.550397 0.443417 0.481453 -0.660150 0.809824 -0.669426 -0.572480 0.043321 -0.312913 0.020676 0.572993 0.859528 -0.568452 -0.294135 0.069441 -0.168015 -0.792773 0.905425 -0.621991 0.963947 -0.797257 0.332366 -0.393604 0.512152 -0.160157 0.400053 -0.193026 0.583936 -0.079246
5 -512.0420993271 -0.015508 -0.394815 -0.620686 -0.522109 0.308533 0.534252 -0.695441 0.807848 -0.633291 -0.462904 0.185841 -0.353996 0.167068 0.460485 0.843693 -0.618387 -0.398992 0.263981 -0.209399 -0.871890 0.891061 -0.638473 1.000000 -0.824310 0.339989 -0.338145 0.360029 -0.216472 0.236462 -0.264482 0.495330 -0.071745
6 -467.0137897882 0.062347 -0.312024 -0.836056 -0.407348 0.375219 0.579339 -0.715072 0.754488 -0.797418 -0.412253 0.174727 -0.365938 0.112122 0.336127 0.583503 -0.552364 -0.411206 0.331948 -0.076193 -0.890553 0.911357 -0.623281 0.880800 -0.766545 0.494101 -0.228608 0.268836 -0.082540 0.191040 -0.417019 0.446475 -0.144180
8 -344.4433143465 -0.139442 -0.481090 -0.894569 -0.472929 0.314098 0.534485 -0.669319 0.761481 -0.712616 -0.529068 0.207259 -0.323362 -0.019963 0.420681 0.560075 -0.665430 -0.467921 0.502587 0.024098 -0.891749 1.000000 -0.616130 1.000000 -0.818419 0.516354 -0.267311 0.359355 0.086263 0.303552 -0.265220 0.454992 -0.138879
13 -270.7210005615 -0.107013 -0.341270 -0.934461 -0.466002 0.351876 0.608682 -0.765289 0.676501 -0.627386 -0.545988 0.244011 -0.195462 -0.149304 0.428668 0.738859 -0.856395 -0.526084 0.247667 0.192361 -1.000000 0.959135 -0.533772 1.000000 -0.873131 0.463238 -0.281906 0.244183 0.087459 0.357323 -0.391321 0.575873 -0.259762
28 -181.7127750060 -0.080115 -0.305600 -0.948749 -0.663504 0.385822 0.543708 -0.524174 0.605441 -0.552464 -0.537577 0.099395 -0.322359 -0.033778 0.535225 0.782762 -0.783859 -0.648958 0.057715 0.151640 -0.938263 0.977697 -0.525132 1.000000 -0.978499 0.480607 -0.191344 0.307321 -0.075312 0.280444 -0.288452 0.424911 -0.175657
37 -133.7261740061 -0.152917 -0.184665 -1.000000 -0.610106 0.326121 0.681866 -0.545787 0.439363 -0.692527 -0.684185 0.078732 -0.471939 0.128823 0.461856 0.768908 -0.907315 -0.409726 -0.246095 -0.077591 -0.839353 0.932721 -0.598842 1.000000 -1.000000 0.477498 -0.200975 0.426775 0.058444 0.463067 -0.076651 0.377001 -0.325520
52 -34.7352329679 -0.092192 -0.212101 -0.959819 -0.727197 0.291686 0.656699 -0.480274 0.404579 -0.698646 -0.633813 0.152480 -0.502121 0.119231 0.368539 0.920836 -0.946099 -0.465058 -0.320275 0.037711 -0.840976 0.820540 -0.511909 0.982050 -1.000000 0.357733 -0.128177 0.475276 -0.090510 0.461115 -0.114691 0.419739 -0.356541
75 2.1349589792 -0.121388 -0.134353 -1.000000 -0.676175 0.416275 0.611366 -0.391036 0.410548 -0.711816 -0.670451 0.106849 -0.569735 0.053621 0.425999 0.808447 -0.892821 -0.498723 -0.319149 0.031531 -0.784504 0.895865 -0.514629 1.000000 -0.953558 0.361302 -0.164880 0.324600 -0.207185 0.664371 -0.053503 0.354058 -0.468833
348 15.4743472456 -0.107375 -0.150247 -0.990518 -0.674632 0.404835 0.603612 -0.377250 0.415399 -0.709666 -0.677617 0.114823 -0.572651 0.068532 0.410775 0.820156 -0.885627 -0.517052 -0.325900 0.058208 -0.805883 0.909888 -0.508707 0.990579 -0.960286 0.366099 -0.141768 0.322039 -0.216321 0.672913 -0.062308 0.359980 -0.488419
1000 -154.7107633207 -0.107407 -0.150314 -0.990466 -0.674649 0.404838 0.603564 -0.377242 0.415409 -0.709657 -0.677622 0.114812 -0.572661 0.068589 0.410720 0.820156 -0.885727 -0.517053 -0.325847 0.058246 -0.805869 0.909890 -0.508722 0.990653 -0.960315 0.366133 -0.141792 0.322021 -0.216271 0.672856 -0.062330 0.359978 -0.488421
