evaluations raw_y x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31
1 -94.5464649309 -0.352161 -0.764655 -0.988392 0.722599 0.568911 -0.587961 -0.387444 -0.421337 -0.586340 -0.743087 0.077570 0.523125 0.454123 0.066013 -0.097999 0.789791 -0.652091 -0.692501 0.081815 0.118933 0.111762 0.265697 0.977504 -0.552598 0.814846 -0.701028 0.427892 -0.510240 -0.178074 0.001114 0.011869 0.067858
5 -30.1672458165 -0.474002 -0.730596 -0.998348 0.663779 0.592965 -0.583592 -0.442886 -0.511722 -0.557360 -0.963696 0.009950 0.605119 0.329809 0.211291 -0.128901 0.800028 -0.542976 -0.763007 0.205006 0.116827 0.093506 0.143610 0.941352 -0.570731 0.856925 -0.832655 0.563620 -0.464320 -0.106626 -0.066331 0.156159 -0.018151
9 -10.8165165671 -0.561153 -0.731552 -0.978384 0.550711 0.552786 -0.361744 -0.343205 -0.566874 -0.518721 -0.961254 -0.043494 0.532037 0.304559 0.311113 -0.193896 0.599297 -0.616185 -0.710952 0.276944 -0.093608 -0.030248 0.328780 0.717519 -0.527013 0.490814 -0.747869 0.612929 -0.472308 0.034286 -0.196802 0.072895 0.168373
48 -7.7829905472 -0.616912 -1.000000 -1.000000 0.682883 0.364804 -0.461375 -0.476089 -0.424787 -0.494179 -0.707752 0.277760 0.668965 0.357540 0.545124 -0.257225 0.852171 -0.874570 -0.764527 0.194222 0.313620 0.196235 0.675358 0.713520 -0.622125 0.652982 -0.673500 0.649899 -0.395773 0.240179 -0.598915 0.026571 -0.140907
50 206.0844746303 -0.802415 -0.949662 -0.879849 0.670837 0.312242 -0.401834 -0.167146 -0.455421 -0.281341 -0.650531 0.335354 0.754466 0.255296 0.666524 -0.321337 0.867445 -1.000000 -1.000000 -0.018529 0.172080 0.452626 0.835359 0.298037 -0.916995 1.000000 -0.677400 0.905984 -0.864989 0.040235 -0.335113 -0.003355 -0.219703
100 251.3597029364 -0.720376 -1.000000 -0.907380 0.428446 0.583935 -0.506270 -0.049844 -0.176327 -0.392483 -0.611166 0.084627 0.819715 0.316818 0.394715 -0.464049 1.000000 -1.000000 -0.744578 0.136267 0.083520 0.254732 0.948170 0.151839 -0.951719 0.773326 -0.378804 0.951364 -0.675043 0.657176 -0.149274 0.153733 0.150477
281 255.3187956400 -0.804108 -0.379886 -0.802474 0.708336 0.882998 -0.587608 -0.107267 -0.048770 -0.459243 -0.685928 0.071870 0.979015 0.513679 0.370627 -0.394697 0.603593 -1.000000 -0.868986 0.461037 0.161871 0.457961 0.519467 -0.437255 -0.926074 0.747178 -0.386183 1.000000 -0.583917 0.682537 0.056177 0.216585 -0.365741
423 277.9387526300 -0.703247 -0.188432 -0.961600 0.760610 0.838669 -0.459190 -0.126778 0.135560 -0.331840 -0.555562 0.080594 0.661573 0.281826 0.553740 -0.315292 0.607764 -1.000000 -1.000000 0.357942 -0.002512 0.464974 0.706551 -0.530401 -0.935502 0.669817 -0.399768 1.000000 -0.713260 0.558604 0.167653 0.036136 -0.400571
2335 287.9244785798 -0.490667 -0.231849 -0.839026 0.929395 0.969571 -0.389385 -0.496027 0.313355 -0.611164 -0.632813 0.000666 0.935277 0.442663 0.396919 -0.649476 0.418325 -0.715441 -0.958684 0.734667 0.203853 0.383932 0.609942 -0.412803 -1.000000 0.711259 -0.309788 0.845194 -0.309130 0.557941 0.095461 -0.156454 -0.618212
2670 295.4373067946 -0.406360 -0.483911 -0.778878 0.966375 0.831542 -0.384398 -0.593599 0.286868 -0.295793 -0.625545 0.173430 0.909961 0.121994 0.409403 -0.823654 0.442100 -0.775519 -1.000000 1.000000 0.241082 0.554288 -0.034216 -0.437283 -1.000000 0.910057 -0.295370 0.829875 -0.423410 0.403344 -0.191017 -0.157442 -0.868440
3142 298.0033109893 -0.343657 -0.748433 -0.635127 0.690164 0.943295 -0.065887 -0.288008 0.114383 -0.386459 -0.735342 0.417546 0.809300 0.120723 0.228670 -0.865811 0.332645 -0.777308 -0.900893 0.831436 0.121407 0.517901 -0.008030 -0.507108 -1.000000 0.855859 -0.070231 0.775108 -0.508358 0.420476 -0.213649 -0.235018 -0.720371
14034 298.0381255441 -0.269004 -0.596809 -0.529256 0.470975 1.000000 -0.122442 -0.192027 -0.051295 -0.284370 -0.881561 0.492065 0.986929 0.064932 -0.063098 -0.769624 0.329242 -0.882421 -0.702413 0.748767 -0.112888 0.580435 -0.071458 -0.313436 -1.000000 0.777089 -0.163805 0.572243 -0.463443 0.236174 -0.183868 -0.127459 -0.581821
39999 -229.5910504541 -0.184650 -0.741476 -0.489656 0.346914 0.949016 -0.067271 -0.023785 0.127285 -0.457773 -0.577786 0.792706 0.973581 0.088904 -0.219632 -0.753869 0.170950 -0.865234 -0.548032 0.624099 0.118754 0.550172 -0.021521 -0.270059 -0.918684 0.942974 -0.220724 0.475750 -0.338285 0.353828 -0.129815 0.032169 -0.539212
