evaluations raw_y x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31
1 -117.0199038801 0.229761 -0.670851 -0.398017 -0.453102 0.590253 0.096484 -0.035974 0.693890 -0.260438 0.250677 -0.193674 0.385879 -0.991763 -0.558061 -0.750891 0.265556 0.657619 -0.801723 -0.910484 0.975926 0.288351 -0.364498 -0.126447 0.616925 0.303193 -0.820024 0.429665 0.070106 -0.345560 -0.459221 -0.798301 0.998903
5 -102.2184781676 0.248161 -0.850057 -0.321952 -0.574899 0.462742 0.090664 -0.161309 0.727512 -0.202152 0.307580 -0.245373 0.186029 -1.000000 -0.585696 -0.930430 0.373374 0.531934 -0.942212 -0.862379 0.843681 0.262362 -0.219747 -0.290789 0.402359 -0.046440 -0.945999 0.385073 -0.036957 -0.336192 -0.566837 -1.000000 0.938247
6 -93.5604640815 0.248161 -0.850057 -0.321952 -0.574899 0.462742 0.090664 -0.161309 0.727512 -0.202152 0.307580 -0.245373 0.186029 -1.000000 -0.585696 -0.930430 0.373374 0.531934 -0.942212 -0.862379 0.843681 0.262362 -0.219747 -0.290789 0.402359 -0.046440 -0.945999 0.385073 -0.036957 -0.336192 -0.566837 -1.000000 0.938247
12 -85.0779454739 0.488323 -0.884818 -0.405992 -0.470532 0.485702 0.068597 0.100277 0.559174 -0.282047 0.422057 -0.430853 0.375061 -1.000000 -0.583568 -0.992628 0.398442 0.487709 -1.000000 -0.845335 0.619353 0.389835 -0.408227 -0.259639 0.454730 -0.113180 -0.936257 0.454130 0.280564 -0.162703 -0.494347 -0.939721 1.000000
13 -79.8141604338 0.488323 -0.884818 -0.405992 -0.470532 0.485702 0.068597 0.100277 0.559174 -0.282047 0.422057 -0.430853 0.375061 -1.000000 -0.583568 -0.992628 0.398442 0.487709 -1.000000 -0.845335 0.619353 0.389835 -0.408227 -0.259639 0.454730 -0.113180 -0.936257 0.454130 0.280564 -0.162703 -0.494347 -0.939721 1.000000
27 -41.0636159282 0.614401 -0.882813 -0.267047 -0.562157 0.692937 0.118651 0.174036 0.664300 -0.376006 0.374902 -0.515674 0.451705 -1.000000 -0.586213 -0.968578 0.547040 0.490812 -0.886241 -0.987734 0.789121 0.432187 -0.619044 -0.490496 0.447477 -0.281166 -0.975417 0.508580 0.116860 -0.206256 -0.398246 -0.898651 0.958836
48 -4.8767282672 0.622245 -0.840036 -0.186661 -0.568015 0.631285 0.041565 0.088039 0.571004 -0.435622 0.413592 -0.492823 0.497009 -0.916219 -0.615797 -0.940029 0.482333 0.400746 -0.845227 -0.925056 0.927706 0.593710 -0.570363 -0.484871 0.436992 -0.259614 -0.858636 0.419520 0.051892 -0.119483 -0.432190 -1.000000 0.801703
56 10.1917337965 0.480201 -0.897442 -0.129038 -0.461073 0.667686 0.080331 0.091484 0.721102 -0.315929 0.434630 -0.405711 0.451965 -0.984015 -0.483058 -0.934487 0.392357 0.627523 -0.937801 -0.975337 0.766926 0.459706 -0.561443 -0.549455 0.511136 -0.162062 -0.985601 0.583351 0.246077 -0.294477 -0.455487 -1.000000 0.902372
81 17.9040752371 0.729069 -0.808235 -0.426874 -0.491138 0.739778 0.228288 0.080747 0.505465 -0.543372 0.550458 -0.392882 0.407534 -1.000000 -0.702162 -0.951466 0.449116 0.625960 -1.000000 -0.971478 0.836286 0.442635 -0.720691 -0.470537 0.572646 -0.288764 -0.728721 0.430822 0.173022 -0.288502 -0.475845 -0.920943 0.988607
118 284.3320184248 0.777054 -1.000000 -0.272134 -0.501163 0.804689 0.049608 0.059514 0.629192 -0.452780 0.486523 -0.579726 0.541889 -0.935956 -0.637186 -1.000000 0.437780 0.662571 -0.931941 -0.948379 0.919810 0.320360 -0.572316 -0.413508 0.545551 -0.428195 -0.785199 0.395086 0.204435 -0.302535 -0.484688 -0.849200 0.919126
1475 308.6843321874 0.638764 -1.000000 0.253512 -0.566760 0.122870 -0.000193 0.213731 0.617959 -0.817739 0.835111 -0.908289 0.291488 -0.473728 -0.691507 -1.000000 0.489367 0.886336 -1.000000 -0.932947 0.874541 0.295670 -0.220240 -1.000000 0.512821 -0.521263 -0.235149 0.619873 0.061235 -0.490950 -0.459746 -0.582673 0.590388
6003 -761.5095791515 1.000000 0.461550 -1.000000 1.000000 1.000000 1.000000 1.000000 -1.000000 -1.000000 1.000000 -1.000000 1.000000 1.000000 -1.000000 -1.000000 -1.000000 1.000000 0.148157 1.000000 -1.000000 -1.000000 -1.000000 -1.000000 1.000000 1.000000 -0.954191 1.000000 1.000000 -1.000000 -1.000000 1.000000 1.000000
