evaluations raw_y x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31
1 -118.7159939640 -0.838065 0.889805 0.503326 -0.041098 -0.686271 -0.000716 -0.261306 0.093432 -0.704349 0.182736 0.027606 0.125654 -0.143289 -0.344986 -0.106626 -0.151205 -0.210207 -0.649197 -0.241621 0.550868 -0.415483 -0.418129 0.803040 -0.022081 0.607644 -0.498721 0.870261 0.671288 -0.924891 0.740315 0.044024 -0.659216
11 27.0474516406 0.846176 0.657289 0.308997 0.006869 -0.207931 0.041923 -0.394138 -0.726611 -0.117987 -0.658116 -0.899192 -0.403344 0.334053 0.985176 0.990084 0.599535 -0.641967 0.879422 0.905635 0.966271 0.815548 0.145831 0.842707 -0.704122 0.514850 -0.870174 0.530151 0.878758 0.241179 0.196356 0.988806 0.599577
672 229.3598057005 0.402690 0.071695 -1.000000 -1.000000 1.000000 1.000000 -1.000000 1.000000 1.000000 -0.157652 0.675794 -0.530919 0.242333 1.000000 -1.000000 0.545581 1.000000 -0.683170 -1.000000 -0.887965 0.880627 0.924677 1.000000 -0.020892 0.373101 -1.000000 0.205259 0.458234 0.684168 0.484894 1.000000 -0.404637
1377 248.1092276491 -0.109440 1.000000 0.689544 0.807586 -1.000000 1.000000 -0.725903 1.000000 -1.000000 -0.606636 -1.000000 1.000000 1.000000 1.000000 -1.000000 1.000000 1.000000 -1.000000 1.000000 1.000000 -0.375646 -1.000000 0.355892 1.000000 1.000000 0.638806 1.000000 -0.252742 1.000000 -0.615947 0.812056 -0.797226
2143 255.4438065830 -1.000000 1.000000 0.717995 -1.000000 -0.831106 1.000000 -0.824578 1.000000 0.758321 -0.109110 -1.000000 -1.000000 1.000000 1.000000 -1.000000 1.000000 1.000000 -1.000000 0.762857 1.000000 -1.000000 -1.000000 1.000000 1.000000 1.000000 -1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.622926
2237 276.9785216191 0.172114 0.559717 -0.939723 -1.000000 -1.000000 0.373317 -0.265458 1.000000 -1.000000 -0.213173 -0.715080 0.670680 1.000000 0.714194 -0.180691 1.000000 0.542010 -0.977175 -0.483268 0.695012 -1.000000 -1.000000 1.000000 0.221449 0.016750 0.216351 0.286579 -0.057243 0.707450 -0.123878 0.575115 -0.113622
3386 285.8115457975 -1.000000 1.000000 1.000000 0.621847 -1.000000 1.000000 -0.942889 1.000000 -0.918194 -0.354967 -1.000000 -1.000000 1.000000 1.000000 -1.000000 1.000000 -0.130161 -1.000000 -1.000000 0.645591 -0.656851 0.410224 0.561874 1.000000 1.000000 1.000000 -0.600000 1.000000 1.000000 -1.000000 1.000000 1.000000
3604 287.5390826258 -1.000000 1.000000 1.000000 -0.933499 -1.000000 0.491763 -1.000000 1.000000 1.000000 0.088317 -1.000000 -1.000000 1.000000 1.000000 -1.000000 0.370757 0.180884 -1.000000 0.288466 0.716473 -0.214699 1.000000 0.874166 1.000000 1.000000 -0.738460 -0.681852 1.000000 0.399402 0.790754 1.000000 0.273161
4461 289.5960804392 -0.438846 0.257356 -1.000000 -1.000000 -1.000000 1.000000 -0.421076 1.000000 -1.000000 -1.000000 0.278482 -1.000000 0.972669 1.000000 -0.180691 1.000000 0.471717 -1.000000 -1.000000 0.456138 -1.000000 -1.000000 1.000000 0.221449 0.693941 1.000000 -0.714926 0.577004 1.000000 0.429424 1.000000 0.322440
5082 290.1739711261 -0.432065 1.000000 -1.000000 -1.000000 -0.864885 1.000000 -1.000000 1.000000 -1.000000 -1.000000 -1.000000 -1.000000 0.242333 1.000000 -1.000000 1.000000 1.000000 -1.000000 -1.000000 1.000000 -0.725481 -0.097780 0.633975 1.000000 1.000000 -1.000000 0.493310 1.000000 1.000000 -1.000000 1.000000 -1.000000
5148 291.5878722279 0.542721 0.074689 -0.579186 -0.425302 -1.000000 1.000000 -1.000000 1.000000 -1.000000 0.598743 -1.000000 -1.000000 0.872264 1.000000 -0.746444 1.000000 0.840154 -1.000000 -1.000000 0.500790 -1.000000 0.407244 1.000000 0.479897 1.000000 1.000000 -1.000000 0.209058 1.000000 -1.000000 1.000000 -0.257863
5853 309.7393052792 -0.337691 0.553545 -0.680362 0.359484 -1.000000 1.000000 -0.414630 0.876386 -1.000000 0.028354 -0.632933 -0.702902 0.991114 1.000000 -0.678408 1.000000 0.067180 -1.000000 -0.207945 0.543739 0.260662 -1.000000 0.268742 -0.370443 1.000000 1.000000 1.000000 -0.503113 1.000000 -0.954489 0.946797 0.171990
6227 310.0465317981 -0.691393 1.000000 -0.091357 0.670895 -1.000000 1.000000 -1.000000 1.000000 -1.000000 1.000000 -1.000000 -0.541203 0.540374 1.000000 -1.000000 1.000000 1.000000 -0.649619 0.117668 1.000000 -1.000000 -0.685308 0.415990 1.000000 0.016750 -0.841846 1.000000 -0.273359 1.000000 -0.123878 -0.783139 0.668543
6731 312.5530284476 0.202288 -0.318209 -1.000000 -1.000000 -0.288481 0.980206 -1.000000 0.882153 -0.924477 -0.131326 -1.000000 -1.000000 1.000000 0.937482 -1.000000 1.000000 0.915475 -0.651180 0.881980 0.575683 1.000000 -1.000000 1.000000 0.827578 0.713539 -0.060912 1.000000 -0.973894 1.000000 0.155097 -0.759445 0.312605
14155 314.9351277520 0.536399 0.802426 -0.150519 0.031609 -1.000000 0.706635 -0.957055 1.000000 -1.000000 -0.351834 -0.963767 -0.175031 -0.002263 1.000000 -1.000000 1.000000 1.000000 -1.000000 0.793319 0.611193 0.303573 -1.000000 -0.826031 0.739860 -0.503134 0.676072 1.000000 -1.000000 1.000000 -0.403516 -1.000000 -0.723515
14918 321.8668245954 -1.000000 1.000000 0.792783 0.336716 -1.000000 1.000000 -1.000000 1.000000 -1.000000 1.000000 -1.000000 -0.550337 0.881191 1.000000 -0.909385 1.000000 0.669674 -1.000000 1.000000 1.000000 -1.000000 -1.000000 1.000000 1.000000 0.365086 -0.490962 -0.598768 -1.000000 0.628078 -1.000000 0.923055 0.069110
20000 -291.6439395270 -0.230008 1.000000 -0.705483 1.000000 -0.913526 0.569530 -1.000000 1.000000 -0.421619 0.474887 -0.855068 0.312627 0.276770 -0.082063 -0.254148 0.884018 -0.879080 -0.837783 1.000000 1.000000 -0.054109 0.169435 -0.986699 -0.274573 0.107872 0.473183 0.939163 -1.000000 0.217375 -0.088666 0.255636 -0.320406
