evaluations raw_y x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31
1 -439.4889532360 -0.780993 0.204971 0.859906 -0.848393 0.924391 -0.016082 0.988279 0.018121 0.315671 0.386367 0.195575 0.455564 0.958915 0.975419 -0.417180 -0.292965 -0.098354 -0.573136 0.531874 -0.797081 0.644935 0.771831 0.149649 0.690148 0.732856 0.175077 -0.131611 -0.405906 0.624853 0.906324 -0.693138 -0.609411
2 -266.6842072075 -0.780993 0.204971 0.859906 -0.848393 0.924391 -0.016082 0.988279 0.018121 0.315671 0.386367 0.195575 0.455564 0.958915 0.975419 -0.417180 -0.292965 -0.098354 -0.573136 0.531874 -0.797081 0.644935 0.771831 0.149649 0.690148 0.732856 0.175077 -0.131611 -0.405906 0.624853 0.906324 -0.693138 -0.609411
7 -242.1643240381 -0.789658 0.212298 0.876041 -0.936103 1.000000 -0.056672 1.000000 0.034597 0.249929 0.440044 0.092590 0.534922 0.960100 0.902423 -0.450882 -0.287941 -0.122190 -0.614467 0.460836 -0.801116 0.753708 0.901976 0.108663 0.769463 0.761567 0.099204 -0.224488 -0.470145 0.743023 0.937955 -0.616633 -0.772688
12 -118.4190178418 -0.849100 0.357751 0.942733 -0.942524 1.000000 0.034381 1.000000 0.218444 0.207025 0.488001 0.113407 0.424929 0.926675 0.969526 -0.113927 -0.355714 -0.099348 -0.606518 0.564114 -0.690898 0.641964 0.885611 0.206087 0.757225 0.836320 0.257276 -0.343853 -0.486554 0.658141 0.932778 -0.770477 -0.512998
316 -107.6860151628 -0.333594 0.589890 0.769172 -0.963683 1.000000 -0.046146 0.824664 -0.044903 0.557588 0.711492 -0.158364 0.576568 0.877441 0.793494 -0.326842 -0.252479 0.293242 -0.707070 0.431439 -0.905389 0.467066 0.906477 0.369395 0.663722 1.000000 0.109801 -0.070250 -0.629974 0.722999 0.882809 -0.560197 -0.705739
438 -72.5891369190 -0.485725 0.548344 0.690451 -0.902010 1.000000 -0.054364 0.767806 -0.022957 0.672758 0.703981 -0.231702 0.466954 0.765538 0.856865 -0.454165 -0.339992 0.180295 -0.736090 0.384846 -0.889036 0.460814 0.863657 0.171129 0.708139 1.000000 0.073144 0.019996 -0.519696 0.675803 0.773584 -0.729983 -0.719880
449 -69.3725315507 -0.257265 0.366578 0.601286 -1.000000 1.000000 -0.127396 0.680637 -0.072224 0.577219 0.960702 -0.184102 0.667518 0.963816 0.720624 -0.303794 -0.201447 0.304419 -0.700363 0.627448 -1.000000 0.664939 0.631411 0.254701 0.820429 1.000000 -0.183365 -0.008616 -0.469572 0.761408 0.950947 -0.568329 -0.488896
474 -49.6945033320 -0.475751 0.490102 0.856162 -1.000000 1.000000 0.000183 0.723943 -0.219861 0.655914 0.802218 -0.311190 0.473105 0.906751 0.924109 -0.375181 -0.260224 0.276305 -0.648402 0.373994 -1.000000 0.547323 0.805679 0.181154 0.634617 1.000000 -0.070726 -0.146117 -0.483450 0.579552 0.860018 -0.609278 -0.531877
524 -27.0977362838 -0.485592 0.550143 0.799765 -0.887654 0.992811 0.262755 0.554775 -0.305896 0.890688 0.767018 -0.284039 0.497953 0.953459 0.732492 -0.177179 -0.198066 0.296065 -0.776502 0.375431 -0.987287 0.730567 0.814512 0.236337 0.640859 1.000000 -0.057135 -0.221533 -0.522068 0.544643 0.854118 -0.477330 -0.529371
543 -26.4920920698 -0.248471 0.626498 0.685387 -0.879486 1.000000 0.292148 0.494636 -0.254989 0.935458 0.875387 -0.220389 0.330503 0.772555 0.582734 -0.327430 -0.235942 0.414981 -0.885618 0.385542 -0.923662 0.855900 0.732469 0.228573 0.748102 1.000000 0.118773 -0.311779 -0.535849 0.605276 0.734277 -0.477770 -0.436341
593 -2.8067133029 -0.409311 0.538781 0.704915 -0.905683 1.000000 0.324931 0.497763 -0.315771 0.818866 0.867022 -0.275802 0.535372 0.789564 0.815119 -0.091288 -0.111324 0.176431 -0.666002 0.561638 -1.000000 0.706604 0.706533 0.239334 0.566041 0.862326 -0.036965 -0.219612 -0.404082 0.471366 0.793963 -0.473424 -0.468874
679 0.2430595272 -0.385597 0.607640 0.686049 -0.979775 0.985533 0.437594 0.244538 -0.290140 0.860675 0.842854 -0.594116 0.450872 1.000000 0.548894 0.035898 -0.247456 0.477181 -0.856037 0.506430 -1.000000 0.845081 0.975057 0.369878 0.900749 0.894066 -0.314596 -0.413663 -0.486615 0.281291 0.714347 -0.591065 -0.204215
728 25.2630780388 -0.391738 0.493871 0.925533 -1.000000 0.849990 0.052502 0.664875 -0.143736 0.870860 0.958415 -0.592317 0.181265 1.000000 0.645791 -0.118858 -0.240147 0.487866 -0.801902 0.383825 -0.863072 0.774429 1.000000 0.380417 0.738859 1.000000 0.054873 -0.423694 -0.393762 0.403529 0.653615 -0.557943 -0.404505
767 36.6037764849 -0.419465 0.602251 1.000000 -0.923919 1.000000 0.221063 0.515718 -0.135251 0.873366 0.873613 -0.449951 0.301661 0.982027 0.811139 -0.008096 -0.203639 0.675207 -0.684438 0.512723 -0.965582 0.781439 1.000000 0.467619 0.722414 1.000000 0.050817 -0.414133 -0.571602 0.505253 0.520693 -0.629167 -0.563499
1175 192.7617925215 -0.482631 0.528904 1.000000 -1.000000 0.966819 0.151551 0.587511 -0.202452 0.886234 0.734342 -0.505141 0.313469 0.894039 0.853080 -0.113174 -0.012048 0.791456 -0.893538 0.543564 -1.000000 0.791775 1.000000 0.543260 0.595630 1.000000 0.000717 -0.415913 -0.353481 0.543947 0.644943 -0.648494 -0.479607
1184 204.6245021063 -0.364489 0.229735 1.000000 -1.000000 1.000000 0.200098 0.612608 -0.160046 0.743654 0.893722 -0.546143 0.357544 1.000000 0.927128 0.150736 0.096120 0.765822 -0.874004 0.350112 -0.938503 0.784199 1.000000 0.307297 0.649138 1.000000 0.103266 -0.283831 -0.435538 0.438565 0.844984 -0.456104 -0.610905
1445 221.7362879384 -0.554609 0.423637 1.000000 -0.951166 0.841209 0.108325 0.487745 -0.241062 0.906192 0.679626 -0.442024 0.288591 1.000000 0.838153 0.114393 -0.049137 0.816594 -0.576682 0.605971 -1.000000 0.725934 1.000000 0.294635 0.625796 1.000000 0.061423 -0.474718 -0.404471 0.324411 0.684611 -0.653691 -0.453159
2139 254.4777593348 -0.809026 -0.030141 0.866943 -0.612757 0.892874 0.366780 0.278928 -0.468969 0.535093 0.734888 -0.628002 0.331278 0.812847 1.000000 -0.018465 -0.026043 0.957259 -0.910695 0.592723 -0.914919 0.541017 1.000000 0.410648 0.153457 0.935098 0.110699 -0.758693 -0.213294 0.303221 0.376559 -0.701058 -0.605833
18675 266.3943007568 1.000000 -1.000000 1.000000 -1.000000 1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 1.000000 -1.000000 1.000000 1.000000 -1.000000 -1.000000 1.000000 1.000000 1.000000 1.000000 -1.000000 -1.000000 -1.000000 1.000000 1.000000 -1.000000 -1.000000 1.000000 1.000000 -1.000000 1.000000 1.000000
20882 274.5682491464 1.000000 -1.000000 -1.000000 -1.000000 1.000000 1.000000 -1.000000 -1.000000 1.000000 -1.000000 -1.000000 -1.000000 -1.000000 1.000000 1.000000 1.000000 1.000000 -1.000000 1.000000 -1.000000 -1.000000 -1.000000 -1.000000 1.000000 1.000000 1.000000 -1.000000 1.000000 1.000000 -1.000000 -1.000000 1.000000
76884 277.1711640565 -1.000000 1.000000 1.000000 1.000000 -1.000000 1.000000 -1.000000 1.000000 1.000000 1.000000 -1.000000 1.000000 1.000000 1.000000 -1.000000 1.000000 -1.000000 -1.000000 -1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 -1.000000 -1.000000 -1.000000 1.000000 -1.000000 1.000000 -1.000000
94251 286.1298857502 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 1.000000 -1.000000 1.000000 1.000000 1.000000 -1.000000 -1.000000 -1.000000 1.000000 -1.000000 1.000000 -1.000000 -1.000000 -1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 -1.000000 -1.000000 1.000000 1.000000 1.000000 1.000000 1.000000
96994 304.0019931423 -1.000000 1.000000 1.000000 1.000000 1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 1.000000 1.000000 -1.000000 -1.000000 -1.000000 -1.000000 -1.000000 1.000000 1.000000 -1.000000 -1.000000 1.000000 1.000000 -1.000000 -1.000000 1.000000 -1.000000 -1.000000 -1.000000 -1.000000
120015 -357.2838860734 -1.000000 -1.000000 1.000000 -1.000000 1.000000 -1.000000 1.000000 -1.000000 -1.000000 1.000000 -1.000000 1.000000 1.000000 -1.000000 -1.000000 1.000000 -1.000000 -1.000000 1.000000 -1.000000 -1.000000 1.000000 -1.000000 -1.000000 1.000000 1.000000 -1.000000 -1.000000 1.000000 -1.000000 1.000000 -1.000000
