evaluations raw_y x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31
1 -411.5498821925 0.385197 0.190959 -0.898747 0.129214 0.467678 -0.888334 -0.042609 0.697131 -0.928697 -0.046510 -0.195191 -0.818370 0.252054 0.925286 0.386338 -0.934258 -0.897776 -0.263494 0.113810 0.120947 -0.395090 -0.404043 0.928827 -0.279752 -0.826223 -0.254164 0.044349 -0.204346 -0.433204 0.529170 0.557854 -0.649541
6 -397.8115001406 0.402347 0.228988 -0.963796 0.053673 0.387944 -0.947856 0.073840 0.508497 -0.953835 -0.129114 -0.149797 -0.881809 0.182985 0.843996 0.444362 -0.797111 -0.654752 -0.348197 0.239276 0.117462 -0.509994 -0.443860 0.849618 -0.295891 -0.704019 -0.286512 0.090758 -0.160289 -0.410492 0.538525 0.555320 -0.743188
7 -378.2284787873 0.465752 0.137767 -0.799688 0.058940 0.562248 -0.830762 0.247907 0.535832 -0.984444 -0.200593 -0.107794 -0.914220 0.279919 1.000000 0.255052 -0.784216 -0.566604 -0.428065 0.252219 0.115907 -0.493506 -0.520758 0.958905 -0.076096 -0.540496 -0.304857 0.124082 -0.097249 -0.298994 0.539881 0.414601 -0.535638
8 -301.0957465739 0.457236 0.286373 -0.724011 0.022793 0.564235 -0.732763 0.087563 0.632000 -0.865968 -0.305121 0.168053 -0.852387 0.042745 1.000000 0.466869 -0.784078 -0.635208 -0.290074 0.427389 0.204018 -0.500802 -0.532655 0.944010 -0.192384 -0.454193 -0.350250 0.219116 0.002453 -0.391907 0.497078 0.528932 -0.688355
9 -259.4386238515 0.452699 0.336781 -0.431964 -0.070110 0.671957 -0.953526 0.107717 0.602009 -0.837407 -0.353013 0.351526 -0.820844 0.076840 1.000000 0.391839 -0.621748 -0.584997 -0.165376 0.404230 0.251575 -0.508358 -0.623001 0.851180 -0.229910 -0.386474 -0.456491 0.336837 0.028386 -0.405455 0.491959 0.714273 -0.726274
10 -230.7655885755 0.419722 0.431280 -0.385221 -0.030643 0.714118 -0.910753 0.155536 0.560202 -0.848556 -0.332702 0.341364 -0.889116 0.002049 0.984044 0.556529 -0.691800 -0.494751 -0.338898 0.307958 0.253645 -0.478413 -0.680804 0.878707 -0.094633 -0.197083 -0.510722 0.248898 -0.022787 -0.498237 0.511408 0.827738 -0.602312
13 -210.3640629813 0.388720 0.558187 -0.434439 -0.019624 0.882520 -0.953503 0.093931 0.496481 -0.723148 -0.441630 0.342236 -0.841480 -0.159453 1.000000 0.766553 -0.855789 -0.559904 -0.255472 0.224278 0.275868 -0.563557 -0.611974 0.839894 -0.146197 -0.109567 -0.606043 0.342867 0.014382 -0.438917 0.520111 0.789812 -0.485654
14 -150.6266136331 0.340387 0.627702 -0.470801 0.024342 0.813940 -0.893955 0.054151 0.352283 -0.618203 -0.457942 0.486588 -0.799920 -0.253505 1.000000 0.909279 -0.774250 -0.540301 -0.240516 0.331998 0.316406 -0.611950 -0.656613 0.873377 -0.272681 -0.116228 -0.631697 0.322010 0.165894 -0.238936 0.374115 0.829250 -0.505040
22 -149.5241364425 0.111270 0.630870 -0.524586 0.242344 0.805081 -0.910588 -0.107345 0.386452 -0.639090 -0.430150 0.625476 -0.704189 -0.332361 1.000000 0.882701 -0.869967 -0.445437 -0.515671 0.385674 0.224665 -0.656386 -0.776780 0.854769 -0.221074 -0.046092 -0.640965 0.439944 0.024757 -0.283103 0.287410 0.787825 -0.425418
31 20.3468642267 0.127901 0.586581 -0.490610 0.272932 0.761499 -0.918462 -0.082513 0.548319 -0.683559 -0.859711 0.738871 -0.680759 -0.634584 0.929579 0.891727 -0.796011 -0.265947 -0.507194 0.412530 -0.010639 -0.607730 -0.675525 0.983659 -0.193830 -0.351093 -0.787175 0.422699 -0.033059 -0.261667 0.129762 0.667608 -0.550382
181 62.9936980675 0.219132 0.592682 -0.513021 0.318651 0.729884 -0.940795 -0.142438 0.528297 -0.733886 -0.840903 0.713987 -0.656195 -0.635191 0.930278 0.923052 -0.703715 -0.311589 -0.513158 0.426744 -0.010824 -0.593663 -0.743583 0.913243 -0.281536 -0.393313 -0.796318 0.376166 0.022085 -0.251088 0.056119 0.651211 -0.539932
2345 69.9001316973 0.219132 0.592682 -0.513021 0.318651 0.729884 -0.940795 -0.142438 0.528297 -0.733886 -0.840903 0.713987 -0.656195 -0.635191 0.930278 0.923052 -0.703715 -0.311589 -0.513158 0.426744 -0.010824 -0.593663 -0.743583 0.913243 -0.281536 -0.393313 -0.796318 0.376166 0.022085 -0.251088 0.056119 0.651211 -0.539932
3511 73.0303644964 0.219132 0.592682 -0.513021 0.318651 0.729884 -0.940795 -0.142438 0.528297 -0.733886 -0.840903 0.713987 -0.656195 -0.635191 0.930278 0.923052 -0.703715 -0.311589 -0.513158 0.426744 -0.010824 -0.593663 -0.743583 0.913243 -0.281536 -0.393313 -0.796318 0.376166 0.022085 -0.251088 0.056119 0.651211 -0.539932
15403 89.8240705238 0.219132 0.592682 -0.513021 0.318651 0.729884 -0.940795 -0.142438 0.528297 -0.733886 -0.840903 0.713987 -0.656195 -0.635191 0.930278 0.923052 -0.703715 -0.311589 -0.513158 0.426744 -0.010824 -0.593663 -0.743583 0.913243 -0.281536 -0.393313 -0.796318 0.376166 0.022085 -0.251088 0.056119 0.651211 -0.539932
20000 -117.7377724739 0.219132 0.592682 -0.513021 0.318651 0.729884 -0.940795 -0.142438 0.528297 -0.733886 -0.840903 0.713987 -0.656195 -0.635191 0.930278 0.923052 -0.703715 -0.311589 -0.513158 0.426744 -0.010824 -0.593663 -0.743583 0.913243 -0.281536 -0.393313 -0.796318 0.376166 0.022085 -0.251088 0.056119 0.651211 -0.539932
