evaluations raw_y x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31
1 -106.9993242507 0.195612 -0.128132 -0.966260 0.193375 0.789956 0.069255 -0.988089 0.804359 0.509039 -0.655792 0.460058 -0.253750 -0.635374 -0.109318 -0.426266 -0.178438 -0.113165 -0.645789 -0.480558 -0.540853 -0.191122 0.019685 -0.171947 -0.403521 -0.068903 -0.132053 -0.528253 0.274125 -0.608270 0.987533 0.661340 0.848859
2 -44.0275533964 0.045375 -0.247086 -0.739591 0.145697 0.879623 -0.111239 -1.000000 0.684409 0.428517 -0.515211 0.437027 -0.325120 -0.651633 -0.177206 -0.274854 -0.353196 -0.047312 -0.680200 -0.556428 -0.523650 -0.256851 0.074954 -0.133686 -0.440650 0.088912 -0.110373 -0.407094 0.347273 -0.540870 0.929502 0.651406 0.690373
19 -21.5686503509 0.147160 -0.127734 -0.527219 0.202772 0.934724 -0.098739 -0.891595 0.732196 0.396650 -0.392888 0.445877 -0.322010 -0.626156 -0.380036 -0.395983 -0.442719 0.030105 -0.701437 -0.402337 -0.615824 -0.280428 -0.033682 -0.219484 -0.162048 0.119734 -0.072698 -0.357169 0.420499 -0.585938 0.864971 0.571090 0.733511
61 -13.4871749429 0.267733 0.007741 -0.617832 0.335606 0.972241 0.019899 -0.875696 0.997213 0.254953 -0.325832 0.377572 -0.345510 -0.649423 -0.380510 -0.488738 -0.490843 0.276433 -0.802560 -0.374751 -0.680177 -0.324058 -0.145449 -0.177643 -0.187651 -0.071371 -0.089491 -0.486854 0.472108 -0.696451 0.925827 0.401985 0.686534
181 39.0239526084 0.453281 -0.061365 -0.766894 0.418306 0.914631 0.186824 -0.674329 0.873126 0.342656 -0.410012 0.662225 -0.280211 -0.702082 -0.401701 -0.723870 -0.633488 0.135630 -0.848114 -0.465604 -0.847282 -0.137950 -0.105614 -0.108120 -0.489165 0.027085 -0.095162 -0.442255 0.434522 -0.532671 1.000000 0.427661 0.748359
439 45.6469059949 0.612679 0.230176 -0.829989 0.473554 0.931811 0.051797 -0.871669 0.831886 0.287085 -0.521652 0.765796 -0.330613 -0.677303 -0.168587 -0.865511 -0.895616 -0.112959 -0.998827 -0.637491 -0.677226 -0.181084 -0.242205 0.033375 -0.431139 0.013571 -0.105913 -0.412993 0.126155 -0.190405 1.000000 0.341247 0.682225
603 58.2848517743 0.640505 0.082498 -0.910955 0.451671 0.881799 -0.149278 -0.990377 0.793744 0.264663 -0.582414 0.906332 -0.357930 -0.710604 0.059219 -1.000000 -0.905418 -0.106007 -1.000000 -0.635766 -0.502876 -0.043604 -0.113397 -0.194995 -0.399214 0.057032 0.139416 -0.407375 -0.008388 -0.313333 1.000000 0.194650 0.887305
3333 76.6457967141 0.792690 0.065578 -1.000000 0.695018 0.684240 -0.305950 -1.000000 0.495828 0.125147 -0.615828 1.000000 -0.340423 -0.861538 -0.106804 -0.902303 -0.783726 0.036071 -0.909778 -0.847125 -0.660179 -0.060212 -0.094926 -0.419955 -0.733763 0.071630 -0.005300 -0.348134 0.182668 -0.225042 1.000000 0.305016 0.862139
3385 267.1005755496 0.659912 0.034145 -0.951358 0.799386 0.809368 -0.191379 -0.841922 0.516322 0.436269 -0.698425 0.916599 -0.226643 -0.863888 -0.123343 -0.919517 -0.855182 0.110860 -0.913929 -0.940720 -0.616575 -0.234470 -0.272505 -0.640496 -0.710109 0.299289 0.035774 -0.254479 0.203324 -0.344389 1.000000 0.373834 0.920981
6167 267.2228873381 0.816957 -0.012113 -1.000000 0.605575 0.819746 -0.272877 -0.930139 0.395721 0.310501 -0.642103 1.000000 0.023529 -0.961142 -0.238157 -1.000000 -0.555317 0.200587 -0.698599 -1.000000 -0.513326 -0.079030 -0.125380 -0.602606 -0.513521 0.465704 0.060077 -0.162693 0.290553 -0.590854 1.000000 0.273544 0.953821
9868 269.2017656425 0.786852 0.155756 -1.000000 0.710906 0.933216 -0.370961 -0.902222 0.336959 0.306740 -0.806461 0.745858 -0.026793 -0.976967 -0.269554 -0.854770 -0.720700 0.359158 -0.629581 -1.000000 -0.636063 -0.049347 -0.002103 -0.484529 -0.469094 0.557261 0.210036 -0.173856 0.249556 -0.524330 1.000000 0.177886 0.898494
9869 277.9670746297 0.847062 -0.179982 -0.951094 0.500244 0.706276 -0.174792 -0.958057 0.454482 0.314262 -0.477746 1.000000 0.073851 -0.945318 -0.206760 -1.000000 -0.389933 0.042015 -0.767618 -0.943808 -0.390589 -0.108714 -0.248656 -0.720683 -0.557948 0.374147 -0.089883 -0.151531 0.331550 -0.657379 0.873032 0.369202 1.000000
14012 280.0495144980 0.685527 0.098990 -0.935384 0.675700 1.000000 -0.481913 -1.000000 0.439743 0.482462 -0.763705 0.908721 -0.037671 -0.890890 -0.415220 -0.773029 -0.529970 0.242109 -0.482221 -0.784063 -0.555553 0.167760 0.133338 -0.570290 -0.556149 0.430393 0.105060 -0.102212 0.164145 -0.469311 0.914670 0.213143 0.709612
39999 -154.8086136630 0.600205 0.160216 -0.912453 0.467913 1.000000 -0.518751 -0.936876 0.422069 0.635443 -0.595733 0.966684 0.042497 -0.930143 -0.445818 -0.692969 -0.658605 0.338787 -0.574381 -0.666919 -0.508232 -0.055360 0.075099 -0.658354 -0.486906 0.545128 0.135732 0.079269 0.252584 -0.424330 1.000000 0.088376 0.685548
