evaluations raw_y x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31
1 -483.3227808241 -0.742023 -0.077688 -0.167692 0.205448 -0.633864 -0.164175 -0.731823 0.313236 0.613465 -0.723716 -0.299231 0.229032 0.102561 0.384949 -0.909480 -0.294898 -0.916217 -0.699031 -0.323329 -0.673445 0.521949 -0.306796 -0.476018 -0.628623 0.808028 -0.585043 -0.307429 -0.234868 -0.897584 0.741743 0.320785 0.709132
2 -360.2702399317 -0.978084 0.601894 -0.228816 -0.069558 -0.522066 -0.399597 -0.916222 0.161549 -0.211915 0.823372 -0.654900 -0.304030 0.677588 -0.431259 0.219659 -0.091937 -0.101636 -0.595218 -0.815428 0.502932 0.775249 0.624226 0.622601 -0.091075 0.763603 0.472659 0.621131 -0.504549 -0.270214 0.492749 0.643055 -0.290058
4 -316.9287597911 0.935505 -0.577134 0.985015 -0.405957 -0.325882 0.849518 -0.589155 0.378331 -0.753075 0.711411 0.045470 0.398327 -0.665657 0.531142 -0.410293 -0.526649 0.860648 0.327950 -0.197082 -0.095526 -0.391361 0.785465 -0.267269 -0.020154 -0.951890 -0.580742 0.788104 -0.092433 0.320354 0.070651 0.045416 0.997990
6 -252.4329889102 0.566086 -0.274437 -0.218108 -0.800599 0.504541 0.233776 -0.111802 -0.030890 0.761595 0.537963 0.217941 -0.910822 0.531235 -0.018533 -0.161811 -0.200401 -0.742618 -0.351260 -0.954474 -0.071092 -0.817604 0.355039 -0.716230 -0.174142 -0.097041 -0.630172 -0.998405 0.830425 -0.540580 0.091193 -0.128435 -0.698893
7 -162.0233156673 -0.238618 0.090807 -0.544714 0.529065 0.016035 0.031572 -0.112153 -0.267803 0.750932 -0.175500 -0.056039 -0.819933 0.144761 0.729724 -0.415998 0.708302 -0.462218 -0.147249 0.436382 -0.027364 0.920436 0.982113 -0.719826 -0.391920 0.687992 0.672070 0.806184 -0.848625 -0.328676 0.483859 0.121646 -0.563886
21 -31.7287541553 0.649210 0.055688 0.605773 -0.390410 -0.362617 -0.803624 -0.872279 -0.821479 -0.797861 0.383296 -0.674188 0.062530 0.707424 0.114799 -0.866841 -0.366526 0.185370 -0.846173 -0.143372 -0.016600 -0.160700 -0.147487 -0.561405 0.920484 -0.534689 0.036714 0.620667 0.894432 -0.827869 -0.396431 -0.162961 -0.095765
56 -27.0733629323 0.217522 -0.361445 0.743513 -0.233237 -0.162833 -0.191536 -1.000000 -0.651260 -1.000000 1.000000 0.381009 -0.315069 -0.127301 -0.797068 1.000000 -0.501166 0.571123 -0.186772 -0.427590 -0.455141 0.496500 -1.000000 -0.025632 0.571965 -0.469003 -0.714180 1.000000 0.856799 -1.000000 -0.319420 -0.970280 -0.431096
146 23.7093323085 -0.909413 0.414607 -1.000000 -0.303788 0.016035 -0.491518 -1.000000 -0.416093 -1.000000 -1.000000 -1.000000 -0.439168 -1.000000 -0.822757 1.000000 0.162288 -0.915711 -1.000000 -0.946040 1.000000 1.000000 0.174918 -0.179494 -0.140003 0.343198 1.000000 -1.000000 0.856799 -0.923665 -1.000000 -1.000000 -0.997232
379 28.0092868926 -0.561915 -0.058322 0.331856 0.946616 0.215609 0.442660 -0.189961 -0.762412 -1.000000 0.896596 1.000000 -0.608928 -0.489275 0.651279 -1.000000 -0.227828 0.695879 -1.000000 -0.051699 -1.000000 -0.099019 0.413647 0.466946 0.033119 0.711931 -0.600000 0.317866 0.035747 0.475893 -0.362961 -0.064998 -0.860076
465 50.7951644606 1.000000 -1.000000 1.000000 0.733447 0.377900 0.727132 0.026280 0.561004 1.000000 -0.680000 -1.000000 1.000000 -1.000000 1.000000 1.000000 0.505092 1.000000 0.756804 1.000000 1.000000 -1.000000 -0.669588 -0.097797 1.000000 -0.953039 -1.000000 0.919672 -1.000000 1.000000 0.149835 0.020619 0.043473
