evaluations raw_y x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31
1 -161.0483798190 0.318429 -0.858397 -0.059042 0.685970 -0.649837 -0.575506 -0.564232 -0.922183 0.440614 -0.111226 -0.319004 0.744745 0.189863 -0.126804 0.616934 -0.196828 -0.463643 -0.286640 0.297658 0.692912 -0.648859 -0.305725 0.358888 0.494721 -0.949408 0.686943 0.186782 0.274151 -0.814280 0.475143 0.172363 0.474509
6 -134.1929662991 -0.098921 -0.958153 -0.006204 0.504506 -0.663581 -0.088444 -0.832395 0.356116 0.417559 0.327409 0.628766 0.440017 -0.932016 -0.527965 -0.863239 0.539387 0.702272 -0.247704 0.158654 0.490609 0.865204 -0.045575 -0.995525 -0.766538 -0.083093 -0.070017 0.283292 0.573485 -0.425519 0.168232 0.022456 -0.500546
10 -128.7766832747 -0.762245 0.624310 -0.079106 0.349162 0.709487 0.586589 -0.681226 -0.904753 -0.776834 0.304379 0.232604 -0.595573 -0.910032 0.250256 0.214994 0.067553 -0.785477 -0.034586 -0.285386 -0.687177 0.131296 -0.459148 0.844047 -0.013325 0.414806 -0.402277 0.734709 0.254859 -0.268700 -0.389248 0.177164 0.575626
20 -119.9994531281 -0.663620 0.386482 -0.692622 0.741838 0.267498 -0.990818 0.012478 -0.428267 -0.576319 -0.364474 0.712283 0.099074 -0.913232 -0.693880 0.609015 -0.614473 0.163926 0.463852 -0.248789 0.103647 0.218408 0.026167 -0.393945 0.468145 0.987857 0.735853 -0.058769 0.144309 0.782972 0.673614 -0.409350 -0.206740
34 -57.7699147454 0.458958 0.849551 -0.135004 -1.000000 0.857205 0.357648 -0.741591 -0.177012 0.121524 -0.687053 -1.000000 -0.631611 0.344934 1.000000 -1.000000 0.463694 0.388263 -0.234419 0.440839 0.280175 0.996289 0.134887 1.000000 -1.000000 -1.000000 -1.000000 0.372042 -1.000000 -0.825982 -0.293277 0.165304 -0.966705
77 18.5482769555 0.107413 0.406448 -1.000000 -0.342776 0.823268 -0.304619 0.379891 0.858932 0.594821 0.443717 -0.191334 0.686932 -1.000000 -0.284574 -1.000000 0.598263 1.000000 -0.788418 -1.000000 -0.014332 1.000000 0.305444 -1.000000 -1.000000 0.547505 0.964221 0.106519 1.000000 0.332205 -0.215669 0.824047 -1.000000
197 34.9836940573 0.258277 -1.000000 -1.000000 -1.000000 0.384016 -0.474764 0.897509 -0.496515 1.000000 0.727885 -1.000000 0.671907 -0.612490 1.000000 -1.000000 0.503949 0.168695 0.189621 0.086790 -0.014332 1.000000 0.521651 -0.226261 -0.445006 -0.441273 0.657657 0.106519 0.077728 -0.512391 -0.227991 1.000000 -0.578152
258 40.0377260715 0.757739 0.763661 -0.712372 -0.544589 1.000000 -0.917858 0.219003 0.445794 -1.000000 0.196071 -0.595805 -1.000000 0.906159 0.656927 -0.055125 0.049431 -1.000000 -1.000000 0.024675 1.000000 1.000000 -1.000000 -0.737978 -1.000000 -1.000000 -1.000000 -0.720544 0.263823 0.902970 1.000000 -0.209130 0.652348
921 146.8606155926 1.000000 -0.836120 0.195037 -1.000000 0.299327 -0.309784 -1.000000 -0.723641 0.069545 0.109513 -1.000000 -0.648388 0.757033 1.000000 -1.000000 0.439850 0.368987 -1.000000 -0.737405 1.000000 0.846779 -0.026811 1.000000 -1.000000 -1.000000 -0.344177 1.000000 -1.000000 -0.670699 -1.000000 -0.847739 -0.655069
1413 150.6287567064 1.000000 0.432486 0.998655 0.712710 1.000000 -0.104609 -0.037472 0.519288 1.000000 -0.737499 1.000000 -0.422190 -0.065762 -0.527183 -0.797030 0.750474 0.435295 -0.686769 -1.000000 0.011941 0.211837 1.000000 1.000000 0.012162 -1.000000 -0.078716 1.000000 1.000000 -0.380260 0.976719 0.513739 -0.589096
1625 248.1209379623 1.000000 -0.683902 1.000000 -1.000000 0.430398 0.012530 -1.000000 -1.000000 -0.389143 -0.637043 -0.614982 -0.718710 0.748671 1.000000 -1.000000 0.185528 1.000000 -1.000000 -1.000000 0.758067 1.000000 1.000000 1.000000 0.204156 -1.000000 -0.523396 1.000000 -1.000000 -0.659429 -1.000000 -1.000000 -1.000000
