evaluations raw_y x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31
1 -459.8558223877 -0.211487 -0.648815 -0.854588 -0.616238 -0.200391 -0.163753 0.525164 0.042820 -0.178234 0.074889 -0.458875 -0.133347 0.654533 -0.456294 0.454776 -0.799519 -0.004428 0.160632 0.153349 -0.585922 -0.407693 0.794725 -0.535387 0.408942 -0.182012 0.741361 0.045939 -0.156736 -0.156846 -0.357358 0.539258 0.948017
3 -393.8059503415 -0.171988 -0.673616 -0.884392 -0.644620 -0.153269 -0.258956 0.589025 0.168910 -0.122384 0.057614 -0.453281 0.009876 0.684800 -0.397838 0.375082 -0.720896 0.131689 0.165118 0.105457 -0.517199 -0.601336 0.782049 -0.336357 0.369358 -0.379635 0.765075 0.145574 -0.084716 -0.109947 -0.423568 0.351696 0.951354
6 -376.8947558574 -0.150781 -0.636928 -0.813139 -0.714968 -0.032580 -0.221313 0.663752 0.165481 -0.006430 0.065897 -0.584157 -0.025077 0.610820 -0.358201 0.488011 -0.889830 -0.065412 0.062993 0.048105 -0.481722 -0.602258 0.855037 -0.373346 0.334356 -0.490821 0.866475 0.172633 0.039197 -0.042855 -0.463265 0.348602 1.000000
81 -305.4472168880 -0.093793 -0.591737 -0.710459 -0.767842 0.145347 -0.200556 0.725629 0.078178 -0.120489 0.024426 -0.699299 -0.100717 0.719210 -0.463633 0.424632 -0.860088 -0.102676 0.093077 -0.029342 -0.461499 -0.584931 0.914213 -0.325171 0.358005 -0.436197 0.813666 0.221575 0.037625 -0.159792 -0.596599 0.441459 1.000000
311 -283.4308742668 -0.029542 -0.588332 -0.644669 -0.931251 0.156399 -0.266430 0.725403 -0.007726 -0.187290 0.010430 -0.770104 -0.196741 0.815080 -0.465069 0.328624 -0.915569 -0.076033 -0.014922 0.051753 -0.433948 -0.410851 1.000000 -0.415843 0.501264 -0.445847 0.826525 0.292308 0.017383 -0.226836 -0.636062 0.454155 0.964950
399 -282.3733196379 -0.053457 -0.590787 -0.652098 -1.000000 0.218651 -0.333148 0.705057 0.017965 -0.217834 -0.004950 -0.773917 -0.154074 0.848334 -0.500236 0.311183 -0.902576 -0.134774 -0.123363 0.131417 -0.471221 -0.474368 0.932774 -0.394335 0.547789 -0.475272 0.891640 0.216184 0.064597 -0.109542 -0.585361 0.542127 0.949666
461 -275.3434808360 -0.018521 -0.538316 -0.638989 -1.000000 0.263972 -0.451292 0.740302 0.010922 -0.257946 -0.004061 -0.805046 -0.164286 0.846745 -0.472911 0.342938 -0.923640 -0.124976 -0.069998 0.116825 -0.463444 -0.457504 0.944236 -0.401343 0.543196 -0.407743 0.885030 0.324828 0.142566 -0.123218 -0.547945 0.511975 1.000000
1120 -261.7519189897 -0.070215 -0.524424 -0.656528 -0.927859 0.271760 -0.506640 0.756467 -0.052861 -0.252710 0.040819 -0.891610 -0.214841 0.865449 -0.593821 0.269850 -0.974662 -0.107648 -0.106195 0.152737 -0.444017 -0.355561 0.896021 -0.409672 0.498506 -0.375343 0.862086 0.211485 0.156852 -0.097270 -0.609258 0.485937 1.000000
1188 -236.7482717640 -0.092384 -0.515760 -0.672458 -0.981226 0.249409 -0.546305 0.744618 -0.047920 -0.151328 -0.022836 -0.916625 -0.152632 0.877722 -0.496603 0.213437 -0.913091 -0.169864 -0.186649 0.153432 -0.372604 -0.240219 0.873905 -0.357390 0.597626 -0.399067 0.993616 0.292531 0.107849 -0.095764 -0.550220 0.509524 0.947869
1999 -548.9540209496 -0.078804 -0.498708 -0.708234 -1.000000 0.148400 -0.516736 0.762167 -0.021915 -0.213656 -0.052108 -0.913093 -0.298686 0.920063 -0.472221 0.208390 -0.968907 -0.211016 -0.138691 0.194556 -0.387661 -0.316422 0.836415 -0.415478 0.667085 -0.421632 0.916114 0.225005 0.053739 -0.017928 -0.554707 0.569196 0.949297
