evaluations raw_y x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31
1 -440.0921001295 0.517906 -0.666537 0.378665 -0.380062 -0.950507 -0.706135 -0.591336 0.661234 -0.856271 0.065277 0.036267 0.333667 -0.256892 -0.477901 0.996533 -0.168122 0.022623 0.809007 -0.226398 0.834062 -0.948079 -0.114194 0.420692 0.208783 0.423460 -0.882722 0.056168 0.383656 0.772264 0.347056 0.781739 0.627768
2 -413.0773095516 0.548698 -0.084762 0.842314 -0.301501 -0.730619 0.248374 0.123292 -0.829561 0.560627 0.853779 -0.958294 0.076419 -0.038661 -0.603745 -0.396594 0.154125 0.455057 0.026534 -0.789574 -0.166273 0.158814 -0.743522 0.397667 -0.667691 -0.676778 -0.065924 -0.792080 -0.903649 -0.727965 -0.115204 -0.256701 -0.548560
3 -327.7844405730 0.860931 0.621896 -0.437772 0.597545 -0.513568 -0.324364 -0.852490 -0.476145 0.359877 0.230829 -0.595106 0.203155 0.287514 0.441677 -0.698929 0.650736 0.434420 -0.841345 -0.614206 0.971186 -0.652482 0.450472 -0.611672 -0.881051 0.506776 0.100164 0.200636 0.880413 -0.633125 -0.536693 0.168811 -0.638081
5 -12.8728928656 0.260385 -0.818668 -0.015297 0.651735 0.266194 -0.469157 -0.879824 0.398445 -0.508045 0.600824 -0.777585 0.256792 0.205605 -0.503190 0.393533 0.810473 -0.933401 0.572246 -0.998589 0.429856 0.729479 0.127951 -0.536969 0.939689 0.658964 -0.636435 -0.719876 0.651603 0.287355 0.478100 0.462503 -0.938878
9 20.2979801058 -0.002321 0.745533 0.374507 -0.871788 -0.036592 -0.291199 -0.735375 -0.959325 -0.212967 0.828529 0.455604 0.679039 0.248513 0.035668 -0.787296 0.694457 0.174314 0.667106 -0.581533 -0.229712 0.453976 0.539994 -0.713741 0.096103 0.412605 -0.081643 -0.016112 0.247697 -0.147290 0.407273 0.548890 0.524360
202 28.4515760548 0.178794 -0.610876 0.819375 0.164832 0.614052 -0.981859 -0.887944 0.449279 -0.036250 0.507286 0.108959 -0.654548 -0.537937 -0.389524 0.329487 0.256513 0.672089 0.720621 -0.031989 0.238842 0.946029 0.200669 -0.856332 0.783931 -0.719054 0.862573 -0.215073 -0.845825 0.488224 0.824032 0.124035 -0.001352
522 48.5838937673 0.409951 0.663354 0.803422 -0.739631 0.467995 0.200949 -0.184974 -0.417186 -0.293705 0.335732 -0.907074 -0.809765 0.020566 0.001149 -0.439977 0.094928 0.449403 -0.833206 -0.893293 -0.742613 0.108386 -0.962635 0.144581 0.346032 -0.142400 -0.785126 0.800413 -0.606588 -0.201942 0.462653 0.247448 0.141775
715 208.5696724604 -0.226133 -0.956723 -0.976701 -0.042548 0.707967 -0.433704 0.412279 0.174146 -0.195707 -0.531832 -0.212770 0.375208 -0.420419 0.502884 -0.658018 0.603760 0.580535 -0.644907 -0.222191 -0.679249 0.421474 0.044325 -0.417698 0.887486 0.435315 0.179266 -0.246685 -0.045921 -0.460771 0.630848 0.994019 -0.797170
3240 245.5726607723 -0.268290 -0.861100 -0.357108 -0.297834 -0.870328 0.702586 -0.446983 0.745877 -0.693852 0.759402 0.142533 -0.355647 0.576510 0.376903 -0.846116 -0.079606 0.880662 -0.547759 0.871737 0.836212 0.590314 -0.091348 0.552427 0.465587 -0.479528 -0.691488 0.072614 0.053839 0.905803 -0.736453 -0.825937 -0.373614
5527 246.7013130703 0.023838 -0.237278 0.467620 0.717393 0.906919 -0.534182 0.321877 -0.396597 0.292110 0.794205 0.837697 0.868981 0.571455 0.484414 -0.337864 -0.245479 -0.450412 0.254788 -0.118523 -0.052258 0.412705 -0.315505 -0.605657 -0.582279 -0.417480 0.086266 0.358461 0.068399 -0.429022 0.829741 0.557250 0.152714
7478 265.4334476118 0.149548 0.080095 0.590177 0.521369 0.043826 -0.215333 0.959928 0.808896 0.682350 0.562705 -0.732743 -0.365492 0.748620 0.051430 0.831373 0.604975 -0.973177 -0.120793 -0.720496 0.220689 0.275895 -0.572804 0.961664 -0.527363 0.799309 0.286796 0.175107 -0.066084 -0.917414 -0.329572 -0.431009 -0.691902
11703 296.5838357539 0.598082 -0.909112 0.492510 -0.004657 0.835891 0.697360 -0.171864 -0.504290 0.014278 0.006568 0.595178 -0.705499 -0.528739 0.907765 -0.865077 0.630543 0.504363 0.122955 0.492850 0.060637 -0.055744 0.903286 -0.482042 -0.456896 -0.361403 -0.765254 0.112016 -0.055082 0.493878 -0.458894 -0.887806 -0.688263
20000 -134.1776684277 0.133519 -0.388640 0.218952 0.101563 0.972683 0.796072 -0.335874 -0.859357 0.049736 0.908541 -0.579803 0.574284 -0.333773 0.860020 -0.072832 -0.872450 -0.648304 0.253640 -0.465370 0.068626 0.821796 -0.621757 -0.306317 -0.674613 0.185056 0.508899 0.527663 0.925892 0.969836 -0.084833 -0.421839 -0.400085
