evaluations raw_y x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31
1 -344.8094017472 0.307179 -0.769986 0.900566 -0.035617 0.744949 -0.575335 -0.918581 -0.205611 -0.533736 0.683481 -0.585835 0.484939 -0.215692 -0.635487 0.487079 -0.860836 0.770674 0.905289 0.862287 -0.169138 -0.942037 0.964055 -0.320725 0.413374 -0.276246 -0.929788 0.710117 0.314507 0.531366 0.108174 0.770186 0.808395
3 -302.1453413010 -0.123549 -0.356255 0.119282 0.730691 0.694566 -0.784366 -0.367361 -0.181043 0.374178 0.404471 -0.107604 -0.159356 0.605261 0.077235 0.847001 -0.876185 -0.264833 0.940798 0.398208 0.781951 -0.492895 0.451054 -0.593011 0.075024 -0.526114 -0.127016 0.596049 -0.383182 0.243033 -0.120704 0.826647 0.317372
6 -141.9781598314 -0.766222 -0.926262 0.847580 0.963802 -0.246749 -0.873048 -0.744287 0.759778 -0.091904 -0.601018 0.252064 0.552859 -0.070904 -0.919266 -0.252198 0.733837 -0.793589 -0.774978 0.560268 -0.729902 -0.742883 -0.518994 -0.416378 -0.333527 0.584328 -0.511306 -0.789230 -0.765839 -0.281298 -0.532119 0.656260 0.221575
11 -116.7739342248 0.338984 -0.566817 -0.423957 -0.133355 0.771202 -0.348399 0.698459 -0.553718 0.362846 0.765188 -0.810349 0.415447 -0.261726 0.141378 0.394877 -0.236814 -0.136671 -0.605446 -0.816587 -0.834155 -0.867417 -0.005713 0.832653 -0.745340 0.015888 -0.859369 0.263748 -0.514297 -0.724415 -0.519365 -0.260640 0.562583
20 -114.2449202752 0.614660 -0.120466 0.837070 0.033885 0.683351 0.128157 0.055332 -0.659321 -0.911262 -0.575625 -0.662251 -0.255358 -0.852411 0.565402 -0.211907 0.739181 0.937878 0.959493 0.997303 -0.721353 -0.723148 -0.998612 0.688458 -0.419319 0.194330 -0.438949 -0.809136 -0.826357 -0.170968 0.722257 -0.721103 0.912975
21 -62.8855076985 -0.994119 0.835984 -0.893681 -0.698035 0.349413 0.252313 -0.426469 -0.114246 -0.802626 -0.289984 -0.235658 -0.813627 -0.036504 -0.226242 -0.700701 -0.369828 0.510421 0.397312 0.267833 -0.780555 0.647707 -0.153032 0.714900 0.245318 -0.601153 -0.217355 -0.960624 -0.310001 -0.430989 -0.746501 0.024200 -0.208400
27 -1.0869553171 -0.335501 0.864212 0.091771 -0.185052 0.852478 -0.219229 -0.983277 -0.743942 -0.321138 0.813638 0.310636 -0.683843 0.562993 0.579315 -0.683417 0.093103 -0.038717 0.031191 0.750629 -0.875761 0.065238 0.556647 -0.150467 0.217449 -0.429700 0.963203 0.781468 -0.319544 -0.122158 -0.283263 0.857096 -0.558472
61 61.7196517186 1.000000 -0.866295 0.714222 0.194542 0.743888 -0.720371 0.130681 -1.000000 -1.000000 0.053863 1.000000 -1.000000 -1.000000 0.038986 -0.512275 0.812505 0.194933 0.915117 0.230390 -0.943428 -0.966289 -1.000000 -0.207346 -0.040475 -0.276246 0.593711 -0.322439 -0.443065 -0.289723 0.032669 -0.459034 -0.306987
373 269.6507031930 -0.936857 0.721491 0.283972 0.554563 0.148682 0.058612 -1.000000 0.273224 0.072311 1.000000 -0.267470 -1.000000 0.169965 0.502385 -1.000000 1.000000 -1.000000 -1.000000 -0.384312 -1.000000 1.000000 0.091885 -0.360565 -0.573443 -0.253864 -0.060330 1.000000 -0.106508 0.004398 -0.379978 -0.740941 -1.000000
679 278.2227506756 -1.000000 0.952455 -0.892529 -1.000000 0.545056 0.258641 -0.527797 0.324635 0.618569 1.000000 -1.000000 -1.000000 1.000000 0.257620 -0.979106 -0.231303 -1.000000 -1.000000 0.542166 1.000000 1.000000 0.088120 -0.932168 0.918174 0.411827 -1.000000 1.000000 0.891266 0.389095 -1.000000 -0.350723 -0.642728
1000 -114.3226199580 0.899757 1.000000 -1.000000 1.000000 1.000000 0.540202 -1.000000 1.000000 1.000000 0.725277 0.585822 -0.598907 -1.000000 0.219287 -1.000000 0.933942 0.914736 1.000000 -0.595981 -1.000000 -0.562720 1.000000 -1.000000 0.992945 -0.019307 -1.000000 1.000000 -1.000000 -1.000000 -0.501667 1.000000 -0.765075
