evaluations raw_y x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31
1 -470.1637067662 -0.726393 0.961405 -0.352651 -0.616831 -0.957985 0.738251 -0.229442 -0.301669 -0.401448 -0.176988 0.035310 -0.248273 0.731235 -0.751996 -0.520240 0.141734 0.190872 0.423504 0.517459 0.477292 -0.645496 -0.356895 -0.798014 -0.273988 -0.060309 0.722704 0.059648 -0.822663 -0.145044 0.934283 -0.382613 -0.346840
4 -363.1254121156 -0.746439 0.755053 -0.338628 -0.623261 -0.947369 0.605636 -0.156017 -0.230871 -0.314953 -0.121656 0.020517 -0.257171 0.843756 -0.887942 -0.483474 0.182684 0.233862 0.347061 0.380297 0.488233 -0.729745 -0.451254 -0.793761 -0.392937 -0.184262 0.824601 0.030323 -0.729637 -0.081685 0.915027 -0.339447 -0.108138
39 -352.5757867148 -0.813173 0.884324 -0.345840 -0.663346 -0.878067 0.602017 -0.144038 -0.201342 -0.184266 -0.236767 0.139638 -0.263177 0.831725 -0.867763 -0.495875 0.344589 0.329143 0.260271 0.459858 0.533432 -0.762671 -0.422229 -0.869154 -0.425832 -0.327001 0.720596 -0.163522 -0.640204 -0.163824 1.000000 -0.169141 -0.121187
47 -337.9232269570 -0.762892 0.650239 -0.524421 -0.837128 -0.630635 0.512464 -0.070798 0.022350 0.026820 -0.052944 0.051881 -0.264868 0.792083 -0.945452 -0.496463 0.360968 0.171632 0.310312 0.571144 0.509819 -0.849843 -0.305290 -0.966803 -0.353116 -0.297495 0.738020 -0.188312 -0.654596 -0.107675 1.000000 -0.122153 -0.040057
53 -323.9845907050 -0.824084 0.471877 -0.512668 -0.934858 -0.797782 0.663074 -0.210875 -0.004926 -0.064574 0.179756 -0.168001 -0.244376 0.580253 -1.000000 -0.589153 0.446635 0.185357 0.572914 0.525891 0.637616 -0.827638 -0.233625 -0.914896 -0.197290 -0.395162 0.797450 -0.120556 -0.716700 -0.249936 0.957028 -0.113904 0.001061
95 -323.7499753004 -0.715943 0.328158 -0.394516 -1.000000 -0.643510 0.606684 -0.130690 -0.188239 -0.062281 0.093856 -0.072855 -0.092380 0.491909 -0.974381 -0.689358 0.486787 0.207839 0.547859 0.453685 0.679900 -1.000000 -0.293108 -0.807534 -0.220474 -0.530288 0.797578 -0.059375 -0.735650 -0.382305 0.939566 -0.023420 0.176158
180 -323.0411459570 -0.741774 0.310489 -0.457817 -1.000000 -0.674294 0.366968 -0.081917 -0.095719 0.009116 -0.159570 -0.028617 0.074293 0.648662 -0.911594 -0.344214 0.313652 0.143140 0.437571 0.332906 0.334404 -1.000000 -0.161950 -0.862004 0.053159 -0.717574 0.561557 -0.026553 -0.616842 -0.644594 0.897421 -0.129230 0.077879
185 -318.1684005115 -0.843834 0.382573 -0.215643 -0.920517 -0.622110 0.487055 -0.061148 -0.068011 0.190919 -0.383438 -0.087154 0.154349 0.925399 -0.818930 -0.249952 0.087610 0.379922 0.355508 0.070591 0.218791 -0.901338 -0.063946 -0.999879 0.041041 -0.746784 0.811429 -0.317048 -0.693739 -0.674719 0.873532 -0.212374 0.449198
450 -314.6692167052 -1.000000 0.203525 -0.049109 -1.000000 -0.218126 0.614057 0.021065 0.104356 0.285920 -0.403844 -0.042107 0.308148 1.000000 -0.708504 -0.309132 0.130007 0.344761 0.423095 0.164370 0.429490 -1.000000 -0.172782 -1.000000 -0.039334 -0.510246 1.000000 -0.321546 -0.742035 -0.494471 1.000000 -0.156606 0.300930
556 -312.2193407081 -0.990385 0.150597 0.109891 -0.951152 -0.190252 0.616496 -0.073141 0.054651 0.254858 -0.461383 -0.127603 0.147279 1.000000 -0.640881 -0.332461 0.194282 0.312360 0.443693 0.212293 0.349648 -0.898304 -0.106497 -1.000000 -0.053963 -0.439585 0.852707 -0.339664 -0.863384 -0.386314 1.000000 -0.260552 0.382166
