evaluations raw_y x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31
1 -428.3009260044 0.204497 0.230931 -0.322882 -0.053318 -0.483824 0.291276 -0.815785 -0.389502 0.619884 0.632056 -0.044952 0.375081 0.055244 0.821884 0.302190 0.888342 -0.703258 -0.542807 -0.037233 0.101471 -0.882533 -0.096864 0.720634 0.382282 0.261324 -0.771266 0.623599 0.822513 0.347992 0.997630 0.152298 -0.022798
5 -141.5901721939 0.481274 0.364845 -0.364202 -0.104010 -0.548248 0.122271 -0.760254 -0.295456 0.477883 0.857102 -0.108505 0.438395 0.126399 0.819992 0.320072 0.784839 -0.667030 -0.609231 -0.135903 0.026508 -0.873439 -0.111592 0.726233 0.373894 0.015797 -0.678587 0.552648 0.863841 0.489506 1.000000 0.196625 0.106015
16 -78.4806857411 0.511489 0.258034 -0.395969 -0.157608 -0.452008 0.028449 -0.731517 -0.153458 0.355518 0.988457 -0.263208 0.488675 0.146601 0.918305 0.230782 0.807512 -0.702899 -0.796908 -0.226056 0.033136 -0.763608 -0.122120 0.697040 0.441591 -0.094494 -0.632976 0.591722 0.838492 0.358226 1.000000 0.266498 0.091101
35 12.8510317380 0.511076 0.215979 -0.301206 -0.249450 -0.424826 -0.043884 -0.729698 -0.070046 0.296748 1.000000 -0.215478 0.425858 0.127135 0.918575 0.234991 0.764979 -0.734089 -0.844263 -0.145103 0.077636 -0.800892 -0.104409 0.665006 0.435461 -0.024602 -0.567967 0.621002 0.765559 0.404148 0.918744 0.248578 0.139838
40 21.4356339287 0.522216 0.218103 -0.302122 -0.313058 -0.418190 -0.069498 -0.673237 -0.062820 0.382566 0.974532 -0.208961 0.372300 0.010954 0.962704 0.186881 0.768153 -0.689048 -0.804409 -0.164092 0.144819 -0.839441 -0.109726 0.595253 0.462111 0.018282 -0.576926 0.667733 0.865061 0.482448 0.891594 0.279137 0.074835
535 29.1645027289 0.519328 0.212051 -0.388570 -0.299872 -0.376291 -0.084559 -0.662658 -0.099014 0.345714 0.953367 -0.192952 0.368225 0.041596 0.934573 0.162312 0.752761 -0.659735 -0.834819 -0.175259 0.117958 -0.815456 -0.143127 0.593356 0.484321 -0.073312 -0.638042 0.694818 0.837205 0.446641 0.888367 0.272453 0.088662
759 30.9541747591 0.517111 0.155356 -0.430306 -0.319243 -0.379737 -0.043478 -0.646578 -0.147610 0.253640 0.909490 -0.181777 0.354821 0.063519 0.883234 0.171183 0.712460 -0.691617 -0.817495 -0.151411 0.011239 -0.826293 -0.245675 0.587559 0.507243 -0.009246 -0.643913 0.646451 0.842995 0.466114 0.920091 0.271381 0.171172
971 40.4142040815 0.539379 0.159642 -0.386877 -0.305270 -0.394733 -0.001714 -0.663221 -0.125652 0.222909 0.912484 -0.183056 0.329232 0.061582 0.902658 0.175350 0.718764 -0.623897 -0.894733 -0.183644 0.007164 -0.815355 -0.243570 0.633479 0.553529 -0.027398 -0.648289 0.621196 0.782996 0.452716 0.939807 0.263917 0.185199
1103 51.7789308078 0.558665 0.179592 -0.367894 -0.324733 -0.405857 -0.039712 -0.598200 -0.107501 0.208719 0.876606 -0.218906 0.347198 0.073346 0.900502 0.159446 0.730352 -0.605690 -0.883977 -0.191000 -0.012454 -0.834385 -0.257274 0.626886 0.532461 -0.044978 -0.618161 0.618803 0.771586 0.440132 0.926953 0.250435 0.192808
1229 223.2218247040 0.561446 0.164792 -0.397675 -0.319428 -0.360979 -0.029988 -0.582797 -0.117986 0.182795 0.851342 -0.206032 0.333811 0.056003 0.914778 0.164835 0.738865 -0.583784 -0.895825 -0.202541 -0.000780 -0.796728 -0.307916 0.642636 0.542854 -0.073910 -0.620357 0.648896 0.768948 0.475046 0.916998 0.230401 0.195137
1460 266.3943965052 0.505839 0.154303 -0.420311 -0.350562 -0.367373 -0.030212 -0.613226 -0.078745 0.172115 0.838782 -0.239734 0.328813 0.081539 0.910446 0.139080 0.772037 -0.522572 -0.899260 -0.214082 -0.006640 -0.727273 -0.329965 0.642324 0.496676 -0.084531 -0.653237 0.626424 0.721208 0.500592 0.904391 0.303904 0.181545
1999 -83.4334003440 0.543456 0.125261 -0.401220 -0.322195 -0.373431 -0.022937 -0.580149 -0.082180 0.210147 0.804788 -0.243042 0.345162 0.098239 0.923560 0.147765 0.778962 -0.501519 -0.922380 -0.248136 -0.011556 -0.721671 -0.319086 0.674634 0.490445 -0.080451 -0.697269 0.645714 0.724841 0.533284 0.935862 0.328635 0.134576
