evaluations raw_y x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31
1 -369.4721306888 0.116314 0.620039 0.131427 -0.207944 -0.363473 -0.404495 0.592121 0.601450 0.597544 -0.020113 0.423011 0.133118 0.994747 -0.397019 0.574024 -0.904411 -0.288060 0.641196 -0.865975 -0.752395 -0.215902 0.748525 0.950951 -0.257362 0.922864 -0.854085 -0.124185 -0.945347 -0.485055 -0.357692 -0.737916 -0.597342
12 -348.8086664111 -0.006782 0.516437 0.149113 -0.238250 -0.417745 -0.564007 0.628633 0.617855 0.735793 -0.168959 0.328252 0.130288 1.000000 -0.377969 0.652050 -0.996941 -0.437137 0.612994 -0.885192 -0.653781 -0.243460 0.739763 0.805747 -0.361622 0.856369 -1.000000 -0.051984 -0.938825 -0.601463 -0.381107 -0.796655 -0.513744
52 -318.2091033845 0.108399 0.556300 0.155793 -0.235971 -0.279653 -0.605053 0.576702 0.544217 0.444749 -0.182034 0.392990 0.137065 0.933828 -0.444810 0.771767 -1.000000 -0.474017 0.602792 -0.940374 -0.561335 -0.206633 0.667671 0.819570 -0.415825 0.755359 -0.977199 -0.059194 -0.812292 -0.607021 -0.390233 -0.755091 -0.513792
281 -317.5664560162 0.118953 0.537618 0.170069 -0.243398 -0.275218 -0.591642 0.590287 0.541440 0.447236 -0.179175 0.416186 0.106361 0.938052 -0.438707 0.756492 -1.000000 -0.460563 0.611234 -0.954252 -0.580564 -0.197519 0.655091 0.834645 -0.410481 0.748325 -0.993803 -0.064193 -0.805807 -0.604502 -0.404559 -0.762492 -0.511904
413 -306.3401134308 0.116235 0.541910 0.167545 -0.246824 -0.269399 -0.592319 0.591693 0.546381 0.455045 -0.182780 0.412873 0.103093 0.933892 -0.433768 0.751680 -0.997091 -0.460840 0.605053 -0.959153 -0.584518 -0.200549 0.658359 0.836500 -0.416162 0.754124 -0.987253 -0.065587 -0.809010 -0.600373 -0.404891 -0.756695 -0.511527
810 -304.9195693475 0.116220 0.541986 0.167491 -0.246985 -0.269338 -0.592198 0.591450 0.546017 0.455294 -0.182988 0.413179 0.103168 0.933967 -0.433697 0.751576 -0.997090 -0.461121 0.604866 -0.959173 -0.584656 -0.200449 0.658194 0.836587 -0.416302 0.754266 -0.987262 -0.065602 -0.808909 -0.600270 -0.404921 -0.756499 -0.511383
1111 -292.2418618453 0.116221 0.542000 0.167505 -0.246991 -0.269333 -0.592208 0.591440 0.546037 0.455276 -0.182992 0.413188 0.103164 0.933948 -0.433696 0.751584 -0.997105 -0.461101 0.604882 -0.959189 -0.584637 -0.200442 0.658202 0.836571 -0.416309 0.754254 -0.987258 -0.065619 -0.808886 -0.600254 -0.404907 -0.756486 -0.511394
1356 -268.9098530359 0.116218 0.541999 0.167507 -0.246992 -0.269332 -0.592210 0.591438 0.546035 0.455277 -0.182991 0.413189 0.103165 0.933947 -0.433699 0.751585 -0.997109 -0.461099 0.604879 -0.959190 -0.584636 -0.200444 0.658203 0.836572 -0.416309 0.754253 -0.987258 -0.065622 -0.808886 -0.600255 -0.404909 -0.756485 -0.511396
1867 -267.9210264598 0.116218 0.541999 0.167507 -0.246992 -0.269332 -0.592210 0.591438 0.546035 0.455277 -0.182991 0.413189 0.103165 0.933947 -0.433699 0.751585 -0.997109 -0.461099 0.604879 -0.959191 -0.584636 -0.200444 0.658203 0.836572 -0.416309 0.754253 -0.987258 -0.065622 -0.808886 -0.600255 -0.404909 -0.756485 -0.511396
6285 -265.0160025935 0.116218 0.541999 0.167507 -0.246992 -0.269332 -0.592210 0.591438 0.546035 0.455277 -0.182991 0.413189 0.103165 0.933947 -0.433699 0.751585 -0.997109 -0.461099 0.604879 -0.959191 -0.584636 -0.200444 0.658203 0.836572 -0.416309 0.754253 -0.987258 -0.065622 -0.808886 -0.600255 -0.404909 -0.756485 -0.511396
12263 -258.0535656078 0.116218 0.541999 0.167507 -0.246992 -0.269332 -0.592210 0.591438 0.546035 0.455277 -0.182991 0.413189 0.103165 0.933947 -0.433699 0.751585 -0.997109 -0.461099 0.604879 -0.959191 -0.584636 -0.200444 0.658203 0.836572 -0.416309 0.754253 -0.987258 -0.065622 -0.808886 -0.600255 -0.404909 -0.756485 -0.511396
20000 -473.1508421384 0.116218 0.541999 0.167507 -0.246992 -0.269332 -0.592210 0.591438 0.546035 0.455277 -0.182991 0.413189 0.103165 0.933947 -0.433699 0.751585 -0.997109 -0.461099 0.604879 -0.959191 -0.584636 -0.200444 0.658203 0.836572 -0.416309 0.754253 -0.987258 -0.065622 -0.808886 -0.600255 -0.404909 -0.756485 -0.511396
