evaluations raw_y x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31
1 -506.5440743349 -0.296706 0.681466 0.911605 -0.626844 -0.219717 -0.428851 0.374943 -0.834857 -0.916713 0.688391 -0.709094 0.077581 -0.266112 0.308260 0.818452 0.516631 0.252216 0.307754 -0.690771 -0.405647 0.418306 -0.410431 0.318021 -0.226111 0.716489 0.423730 0.896557 0.153786 0.426615 -0.214900 0.712659 0.250389
5 -497.9593648451 -0.295192 0.704562 0.838940 -0.744021 -0.352326 -0.304883 0.470350 -0.738121 -0.764700 0.861423 -0.728886 0.154085 -0.246945 0.399736 0.663273 0.505404 0.187258 0.269061 -0.640539 -0.355592 0.460401 -0.377418 0.330650 -0.313387 0.791013 0.391399 0.939251 0.045905 0.363174 -0.248749 0.645041 0.254562
6 -489.1741688022 -0.295192 0.704562 0.838940 -0.744021 -0.352326 -0.304883 0.470350 -0.738121 -0.764700 0.861423 -0.728886 0.154085 -0.246945 0.399736 0.663273 0.505404 0.187258 0.269061 -0.640539 -0.355592 0.460401 -0.377418 0.330650 -0.313387 0.791013 0.391399 0.939251 0.045905 0.363174 -0.248749 0.645041 0.254562
8 -116.3192695091 -0.298221 0.658371 0.984271 -0.509667 -0.087107 -0.552818 0.279537 -0.931593 -1.000000 0.515360 -0.689303 0.001077 -0.285280 0.216785 0.973632 0.527859 0.317175 0.346446 -0.741004 -0.455701 0.376211 -0.443444 0.305392 -0.138835 0.641966 0.456061 0.853862 0.261667 0.490056 -0.181051 0.780277 0.246217
27 -88.5358792615 -0.155713 0.672344 0.771473 -0.516596 -0.013022 -0.195916 0.032299 -1.000000 -1.000000 0.720802 -0.700749 -0.040784 -0.267860 0.187267 0.762817 0.380858 0.325581 0.248303 -0.708503 -0.322581 0.532879 -0.334969 0.347197 -0.117412 0.719477 0.097560 0.814803 0.396875 0.559658 -0.037529 0.782489 0.177819
65 -79.8588070303 -0.031498 0.622199 0.780032 -0.434454 0.009252 -0.437235 0.218724 -1.000000 -0.999538 0.481767 -0.774057 -0.000115 -0.257882 0.233624 0.956900 0.467874 0.349843 0.274092 -0.736858 -0.313183 0.407183 -0.287898 0.137632 0.033863 0.703461 0.274744 0.762104 0.366624 0.581615 -0.076998 0.680876 0.169345
95 23.4670600985 -0.131253 0.706705 0.778836 -0.576244 -0.000853 -0.448565 0.190278 -0.974833 -1.000000 0.543258 -0.647021 -0.217749 -0.269751 0.193541 0.992838 0.508155 0.384669 0.382501 -0.581822 -0.350714 0.410011 -0.389572 0.169453 0.016319 0.530887 0.135439 0.850318 0.120702 0.377671 -0.180584 0.712430 0.244547
381 26.7416689543 0.149563 0.766075 0.828501 -0.562541 0.228753 -0.487501 0.099165 -0.843267 -0.942302 0.513294 -0.666946 -0.430117 -0.368690 0.106280 0.635247 0.722589 0.285719 0.552093 -0.927995 -0.449941 0.366672 -0.161946 0.324804 -0.234426 0.440376 -0.033493 0.787036 0.335574 0.255896 -0.126740 0.844631 -0.151351
756 57.9591341035 0.135170 0.642493 0.897212 -0.610584 0.290058 -0.442474 -0.166080 -0.717245 -0.980001 0.644142 -0.796898 -0.511268 -0.230903 0.186920 0.739284 0.570630 0.462948 0.561957 -0.881489 -0.517960 0.368489 -0.186778 0.224621 -0.164757 0.348557 0.030622 0.812745 0.360576 0.396114 -0.187343 0.935498 -0.101458
4709 224.2272797057 1.000000 1.000000 -1.000000 -1.000000 0.423417 0.881148 -1.000000 1.000000 -1.000000 1.000000 -1.000000 1.000000 1.000000 1.000000 -1.000000 1.000000 -0.738741 -1.000000 1.000000 1.000000 1.000000 -0.545048 1.000000 0.488756 -0.036655 0.463270 1.000000 1.000000 -1.000000 -1.000000 -0.626313 1.000000
5071 231.6186934452 0.724069 0.966509 -1.000000 0.221282 1.000000 1.000000 -1.000000 1.000000 -1.000000 0.080881 -1.000000 -0.178583 1.000000 1.000000 -1.000000 1.000000 -1.000000 -1.000000 1.000000 1.000000 1.000000 -0.495240 -0.208502 1.000000 -0.879736 0.774770 1.000000 1.000000 -1.000000 -1.000000 0.130873 1.000000
5072 260.8101531547 0.724069 0.966509 -1.000000 0.221282 1.000000 1.000000 -1.000000 1.000000 -1.000000 0.080881 -1.000000 -0.178583 1.000000 1.000000 -1.000000 1.000000 -1.000000 -1.000000 1.000000 1.000000 1.000000 -0.495240 -0.208502 1.000000 -0.879736 0.774770 1.000000 1.000000 -1.000000 -1.000000 0.130873 1.000000
6012 -230.7484983778 -1.000000 0.685993 -0.756482 -0.721213 1.000000 1.000000 -1.000000 0.053302 -1.000000 1.000000 -1.000000 1.000000 -0.292708 -1.000000 -1.000000 0.337491 -0.422253 -0.846457 -0.426030 1.000000 -0.899337 -0.697206 1.000000 1.000000 -1.000000 -0.719437 -0.555837 1.000000 1.000000 0.128489 -0.132661 -1.000000
